id,repair,model,iteration,numSeededMutations,ADQbefore,ADQafter,ED,EDCheatbefore,EDCheatafter,EDbeforeInitial,EDafterInitial,COMPbefore,COMPafter,mutations,time,avg,max,repaired
39,TRUNCATION_2PERCENT,EXAMPLE,38,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,861,0.835,0.9375,0
40,TRUNCATION_2PERCENT,EXAMPLE,39,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,870,0.8325,0.9375,0
41,TRUNCATION_2PERCENT,EXAMPLE,40,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,913,0.8375,0.9375,0
42,TRUNCATION_2PERCENT,EXAMPLE,41,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,838,0.775,0.9375,0
43,TRUNCATION_2PERCENT,EXAMPLE,42,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,849,0.8475,0.9375,0
44,TRUNCATION_2PERCENT,EXAMPLE,43,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,849,0.82,0.9375,0
45,TRUNCATION_2PERCENT,EXAMPLE,44,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,844,0.74,0.9375,0
46,TRUNCATION_2PERCENT,EXAMPLE,45,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,870,0.7475,0.9375,0
47,TRUNCATION_2PERCENT,EXAMPLE,46,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,907,0.81,0.9375,0
48,TRUNCATION_2PERCENT,EXAMPLE,47,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,852,0.7375,0.9375,0
49,TRUNCATION_2PERCENT,EXAMPLE,48,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,868,0.755,0.9375,0
50,TRUNCATION_2PERCENT,EXAMPLE,49,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,841,0.7725,0.9375,0
51,TRUNCATION_5PERCENT,EXAMPLE,0,6,0.8125,0.875,5.0,4.0,6.0,0.0,5.0,2.0,2.0,24,873,0.8375,0.875,0
52,TRUNCATION_5PERCENT,EXAMPLE,1,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,912,0.8,0.9375,0
53,TRUNCATION_5PERCENT,EXAMPLE,2,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,869,0.77,0.9375,0
54,TRUNCATION_5PERCENT,EXAMPLE,3,6,0.8125,0.875,2.0,4.0,4.0,0.0,2.0,2.0,2.0,24,862,0.825,0.875,0
55,TRUNCATION_5PERCENT,EXAMPLE,4,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,890,0.845,0.9375,0
56,TRUNCATION_5PERCENT,EXAMPLE,5,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,945,0.81,0.9375,0
57,TRUNCATION_5PERCENT,EXAMPLE,6,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,931,0.7675,0.9375,0
58,TRUNCATION_5PERCENT,EXAMPLE,7,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,863,0.7275,0.9375,0
59,TRUNCATION_5PERCENT,EXAMPLE,8,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,847,0.7275,0.9375,0
60,TRUNCATION_5PERCENT,EXAMPLE,9,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,840,0.8025,0.9375,0
61,TRUNCATION_5PERCENT,EXAMPLE,10,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,819,0.755,0.9375,0
62,TRUNCATION_5PERCENT,EXAMPLE,11,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,847,0.79,0.9375,0
63,TRUNCATION_5PERCENT,EXAMPLE,12,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,844,0.745,0.9375,0
64,TRUNCATION_5PERCENT,EXAMPLE,13,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,840,0.7375,0.9375,0
65,TRUNCATION_5PERCENT,EXAMPLE,14,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,873,0.74,0.9375,0
66,TRUNCATION_5PERCENT,EXAMPLE,15,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,856,0.79,0.9375,0
67,TRUNCATION_5PERCENT,EXAMPLE,16,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,859,0.7425,0.9375,0
68,TRUNCATION_5PERCENT,EXAMPLE,17,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,856,0.86,0.9375,0
69,TRUNCATION_5PERCENT,EXAMPLE,18,6,0.8125,0.875,4.0,4.0,5.0,0.0,4.0,2.0,2.0,24,875,0.7875,0.875,0
70,TRUNCATION_5PERCENT,EXAMPLE,19,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,1104,0.81,0.9375,0
71,TRUNCATION_5PERCENT,EXAMPLE,20,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,886,0.7375,0.9375,0
72,TRUNCATION_5PERCENT,EXAMPLE,21,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,856,0.8325,0.9375,0
73,TRUNCATION_5PERCENT,EXAMPLE,22,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,881,0.745,0.9375,0
74,TRUNCATION_5PERCENT,EXAMPLE,23,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,878,0.745,0.9375,0
75,TRUNCATION_5PERCENT,EXAMPLE,24,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,882,0.715,0.9375,0
76,TRUNCATION_5PERCENT,EXAMPLE,25,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,892,0.79,0.9375,0
77,TRUNCATION_5PERCENT,EXAMPLE,26,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,877,0.81,0.9375,0
78,TRUNCATION_5PERCENT,EXAMPLE,27,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,872,0.805,0.9375,0
79,TRUNCATION_5PERCENT,EXAMPLE,28,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,857,0.7325,0.9375,0
80,TRUNCATION_5PERCENT,EXAMPLE,29,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,861,0.745,0.9375,0
81,TRUNCATION_5PERCENT,EXAMPLE,30,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,862,0.7425,0.9375,0
82,TRUNCATION_5PERCENT,EXAMPLE,31,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,872,0.8,0.9375,0
83,TRUNCATION_5PERCENT,EXAMPLE,32,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,868,0.75,0.9375,0
84,TRUNCATION_5PERCENT,EXAMPLE,33,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,877,0.78,0.9375,0
85,TRUNCATION_5PERCENT,EXAMPLE,34,6,0.8125,0.875,2.0,4.0,4.0,0.0,2.0,2.0,2.0,24,868,0.8075,0.875,0
86,TRUNCATION_5PERCENT,EXAMPLE,35,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,865,0.755,0.9375,0
87,TRUNCATION_5PERCENT,EXAMPLE,36,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,889,0.815,0.9375,0
88,TRUNCATION_5PERCENT,EXAMPLE,37,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,878,0.8275,0.9375,0
89,TRUNCATION_5PERCENT,EXAMPLE,38,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,861,0.69,0.9375,0
90,TRUNCATION_5PERCENT,EXAMPLE,39,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,852,0.745,0.9375,0
91,TRUNCATION_5PERCENT,EXAMPLE,40,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,850,0.8225,0.9375,0
92,TRUNCATION_5PERCENT,EXAMPLE,41,6,0.8125,0.875,5.0,4.0,6.0,0.0,5.0,2.0,2.0,24,868,0.8,0.875,0
93,TRUNCATION_5PERCENT,EXAMPLE,42,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,843,0.8025,0.9375,0
94,TRUNCATION_5PERCENT,EXAMPLE,43,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,842,0.7475,0.9375,0
95,TRUNCATION_5PERCENT,EXAMPLE,44,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,905,0.835,0.9375,0
96,TRUNCATION_5PERCENT,EXAMPLE,45,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,886,0.745,0.9375,0
97,TRUNCATION_5PERCENT,EXAMPLE,46,6,0.8125,0.875,2.0,4.0,4.0,0.0,2.0,2.0,2.0,24,871,0.7375,0.875,0
98,TRUNCATION_5PERCENT,EXAMPLE,47,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,868,0.7525,0.9375,0
99,TRUNCATION_5PERCENT,EXAMPLE,48,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,903,0.745,0.9375,0
100,TRUNCATION_5PERCENT,EXAMPLE,49,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,834,0.8375,0.9375,0
101,TRUNCATION_10PERCENT,EXAMPLE,0,6,0.8125,0.875,5.0,4.0,6.0,0.0,5.0,2.0,2.0,24,860,0.8025,0.875,0
102,TRUNCATION_10PERCENT,EXAMPLE,1,6,0.8125,0.875,5.0,4.0,6.0,0.0,5.0,2.0,2.0,24,855,0.7925,0.875,0
103,TRUNCATION_10PERCENT,EXAMPLE,2,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,871,0.755,0.9375,0
104,TRUNCATION_10PERCENT,EXAMPLE,3,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,851,0.77,0.9375,0
105,TRUNCATION_10PERCENT,EXAMPLE,4,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,886,0.77,0.9375,0
106,TRUNCATION_10PERCENT,EXAMPLE,5,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,858,0.8425,0.9375,0
107,TRUNCATION_10PERCENT,EXAMPLE,6,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,862,0.6975,0.9375,0
108,TRUNCATION_10PERCENT,EXAMPLE,7,6,0.8125,0.875,5.0,4.0,6.0,0.0,5.0,2.0,2.0,24,844,0.815,0.875,0
109,TRUNCATION_10PERCENT,EXAMPLE,8,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,841,0.7725,0.9375,0
110,TRUNCATION_10PERCENT,EXAMPLE,9,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,838,0.775,0.9375,0
111,TRUNCATION_10PERCENT,EXAMPLE,10,6,0.8125,0.875,5.0,4.0,6.0,0.0,5.0,2.0,2.0,24,855,0.8175,0.875,0
112,TRUNCATION_10PERCENT,EXAMPLE,11,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,850,0.85,0.9375,0
113,TRUNCATION_10PERCENT,EXAMPLE,12,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,840,0.815,0.9375,0
114,TRUNCATION_10PERCENT,EXAMPLE,13,6,0.8125,0.875,2.0,4.0,4.0,0.0,2.0,2.0,2.0,24,853,0.8275,0.875,0
115,TRUNCATION_10PERCENT,EXAMPLE,14,6,0.8125,0.875,5.0,4.0,6.0,0.0,5.0,2.0,2.0,24,849,0.8025,0.875,0
116,TRUNCATION_10PERCENT,EXAMPLE,15,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,844,0.755,0.9375,0
117,TRUNCATION_10PERCENT,EXAMPLE,16,6,0.8125,0.875,2.0,4.0,4.0,0.0,2.0,2.0,2.0,24,853,0.83,0.875,0
118,TRUNCATION_10PERCENT,EXAMPLE,17,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,833,0.765,0.9375,0
119,TRUNCATION_10PERCENT,EXAMPLE,18,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,855,0.765,0.9375,0
120,TRUNCATION_10PERCENT,EXAMPLE,19,6,0.8125,0.875,4.0,4.0,5.0,0.0,4.0,2.0,2.0,24,858,0.825,0.875,0
121,TRUNCATION_10PERCENT,EXAMPLE,20,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,846,0.815,0.9375,0
122,TRUNCATION_10PERCENT,EXAMPLE,21,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,847,0.7925,0.9375,0
123,TRUNCATION_10PERCENT,EXAMPLE,22,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,843,0.7825,0.9375,0
124,TRUNCATION_10PERCENT,EXAMPLE,23,6,0.8125,0.875,2.0,4.0,4.0,0.0,2.0,2.0,2.0,24,847,0.8275,0.875,0
125,TRUNCATION_10PERCENT,EXAMPLE,24,6,0.8125,0.875,5.0,4.0,6.0,0.0,5.0,2.0,2.0,24,850,0.805,0.875,0
126,TRUNCATION_10PERCENT,EXAMPLE,25,6,0.8125,0.875,5.0,4.0,6.0,0.0,5.0,2.0,2.0,24,848,0.815,0.875,0
127,TRUNCATION_10PERCENT,EXAMPLE,26,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,846,0.8175,0.9375,0
128,TRUNCATION_10PERCENT,EXAMPLE,27,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,850,0.7975,0.9375,0
129,TRUNCATION_10PERCENT,EXAMPLE,28,6,0.8125,0.875,5.0,4.0,6.0,0.0,5.0,2.0,2.0,24,1451,0.815,0.875,0
130,TRUNCATION_10PERCENT,EXAMPLE,29,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,841,0.8025,0.9375,0
131,TRUNCATION_10PERCENT,EXAMPLE,30,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,846,0.8,0.9375,0
132,TRUNCATION_10PERCENT,EXAMPLE,31,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,846,0.82,0.9375,0
133,TRUNCATION_10PERCENT,EXAMPLE,32,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,884,0.7575,0.9375,0
134,TRUNCATION_10PERCENT,EXAMPLE,33,6,0.8125,0.875,5.0,4.0,6.0,0.0,5.0,2.0,2.0,24,861,0.825,0.875,0
135,TRUNCATION_10PERCENT,EXAMPLE,34,6,0.8125,0.875,2.0,4.0,4.0,0.0,2.0,2.0,2.0,24,871,0.8075,0.875,0
136,TRUNCATION_10PERCENT,EXAMPLE,35,6,0.8125,0.875,2.0,4.0,4.0,0.0,2.0,2.0,2.0,24,883,0.8075,0.875,0
137,TRUNCATION_10PERCENT,EXAMPLE,36,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,849,0.7775,0.9375,0
138,TRUNCATION_10PERCENT,EXAMPLE,37,6,0.8125,0.875,5.0,4.0,6.0,0.0,5.0,2.0,2.0,24,853,0.79,0.875,0
139,TRUNCATION_10PERCENT,EXAMPLE,38,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,849,0.7525,0.9375,0
140,TRUNCATION_10PERCENT,EXAMPLE,39,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,844,0.7675,0.9375,0
141,TRUNCATION_10PERCENT,EXAMPLE,40,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,842,0.755,0.9375,0
142,TRUNCATION_10PERCENT,EXAMPLE,41,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,855,0.7775,0.9375,0
143,TRUNCATION_10PERCENT,EXAMPLE,42,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,865,0.81,0.9375,0
144,TRUNCATION_10PERCENT,EXAMPLE,43,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,866,0.8025,0.9375,0
145,TRUNCATION_10PERCENT,EXAMPLE,44,6,0.8125,0.875,2.0,4.0,4.0,0.0,2.0,2.0,2.0,24,859,0.815,0.875,0
146,TRUNCATION_10PERCENT,EXAMPLE,45,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,848,0.7225,0.9375,0
147,TRUNCATION_10PERCENT,EXAMPLE,46,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,845,0.7525,0.9375,0
148,TRUNCATION_10PERCENT,EXAMPLE,47,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,847,0.845,0.9375,0
149,TRUNCATION_10PERCENT,EXAMPLE,48,6,0.8125,0.875,5.0,4.0,6.0,0.0,5.0,2.0,2.0,24,855,0.8275,0.875,0
150,TRUNCATION_10PERCENT,EXAMPLE,49,6,0.8125,0.875,5.0,4.0,6.0,0.0,5.0,2.0,2.0,24,876,0.8175,0.875,0
151,ROULETTE_WHEEL_ADQ,EXAMPLE,0,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,848,0.765,0.9375,0
152,ROULETTE_WHEEL_ADQ,EXAMPLE,1,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,851,0.735,0.9375,0
153,ROULETTE_WHEEL_ADQ,EXAMPLE,2,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,858,0.7625,0.9375,0
154,ROULETTE_WHEEL_ADQ,EXAMPLE,3,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,847,0.7325,0.9375,0
155,ROULETTE_WHEEL_ADQ,EXAMPLE,4,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,857,0.755,0.9375,0
156,ROULETTE_WHEEL_ADQ,EXAMPLE,5,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,843,0.7675,0.9375,0
157,ROULETTE_WHEEL_ADQ,EXAMPLE,6,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,852,0.7025,0.9375,0
158,ROULETTE_WHEEL_ADQ,EXAMPLE,7,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,844,0.7175,0.9375,0
159,ROULETTE_WHEEL_ADQ,EXAMPLE,8,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,852,0.7175,0.9375,0
160,ROULETTE_WHEEL_ADQ,EXAMPLE,9,6,0.8125,0.875,2.0,4.0,4.0,0.0,2.0,2.0,2.0,24,865,0.7425,0.875,0
161,ROULETTE_WHEEL_ADQ,EXAMPLE,10,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,855,0.77,0.9375,0
162,ROULETTE_WHEEL_ADQ,EXAMPLE,11,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,837,0.6925,0.9375,0
163,ROULETTE_WHEEL_ADQ,EXAMPLE,12,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,850,0.735,0.9375,0
164,ROULETTE_WHEEL_ADQ,EXAMPLE,13,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,854,0.75,0.9375,0
165,ROULETTE_WHEEL_ADQ,EXAMPLE,14,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,848,0.735,0.9375,0
166,ROULETTE_WHEEL_ADQ,EXAMPLE,15,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,836,0.735,0.9375,0
167,ROULETTE_WHEEL_ADQ,EXAMPLE,16,6,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,24,848,0.75,0.9375,0
