id,repair,model,iteration,numSeededMutations,ADQbefore,ADQafter,ED,EDCheatbefore,EDCheatafter,EDbeforeInitial,EDafterInitial,COMPbefore,COMPafter,mutations,time,avg,max,repaired
1,TRUNCATION_2PERCENT,EXAMPLE,0,-1,1.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,1.5,0,130,1.0,1.0,1
2,TRUNCATION_2PERCENT,EXAMPLE,1,-1,0.75,0.875,4.0,6.0,6.0,0.0,4.0,2.0,1.5,24,1001,0.725,0.875,0
3,TRUNCATION_2PERCENT,EXAMPLE,2,-1,0.75,0.875,4.0,6.0,6.0,0.0,4.0,2.0,1.5,24,968,0.65625,0.875,0
4,TRUNCATION_2PERCENT,EXAMPLE,3,-1,1.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,1.5,0,57,1.0,1.0,1
5,TRUNCATION_2PERCENT,EXAMPLE,4,-1,1.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,1.5,0,51,1.0,1.0,1
6,TRUNCATION_2PERCENT,EXAMPLE,5,-1,0.75,0.875,4.0,6.0,6.0,0.0,4.0,2.0,1.5,24,841,0.73125,0.875,0
7,TRUNCATION_2PERCENT,EXAMPLE,6,-1,0.875,1.0,4.0,4.0,0.0,0.0,4.0,2.0,1.5,1,86,0.75625,1.0,1
8,TRUNCATION_2PERCENT,EXAMPLE,7,-1,0.875,0.875,3.0,7.0,5.0,0.0,3.0,1.3333333333333333,1.0,24,828,0.875,0.875,0
9,TRUNCATION_2PERCENT,EXAMPLE,8,-1,0.875,0.875,2.0,8.0,6.0,0.0,2.0,2.0,1.5,24,752,0.725,0.875,0
10,TRUNCATION_2PERCENT,EXAMPLE,9,-1,0.375,0.875,4.0,10.0,6.0,0.0,4.0,2.0,1.5,24,698,0.5375,0.875,0
11,TRUNCATION_2PERCENT,EXAMPLE,10,-1,1.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,1.5,0,26,1.0,1.0,1
12,TRUNCATION_2PERCENT,EXAMPLE,11,-1,0.5,0.75,5.0,9.0,6.0,0.0,5.0,1.3333333333333333,1.0,24,723,0.6,0.75,0
13,TRUNCATION_2PERCENT,EXAMPLE,12,-1,0.25,0.75,4.0,8.0,6.0,0.0,4.0,2.0,1.5,24,704,0.55,0.75,0
14,TRUNCATION_2PERCENT,EXAMPLE,13,-1,0.75,0.75,2.0,7.0,5.0,0.0,2.0,2.0,1.5,24,706,0.7125,0.75,0
15,TRUNCATION_2PERCENT,EXAMPLE,14,-1,1.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,1.5,0,29,1.0,1.0,1
16,TRUNCATION_2PERCENT,EXAMPLE,15,-1,0.625,0.875,4.0,8.0,6.0,0.0,4.0,2.0,1.5,24,652,0.725,0.875,0
17,TRUNCATION_2PERCENT,EXAMPLE,16,-1,0.875,1.0,6.0,6.0,0.0,0.0,6.0,2.0,1.5,1,53,0.9,1.0,1
18,TRUNCATION_2PERCENT,EXAMPLE,17,-1,0.75,0.75,3.0,8.0,5.0,0.0,3.0,1.3333333333333333,1.0,24,705,0.6625,0.75,0
19,TRUNCATION_2PERCENT,EXAMPLE,18,-1,1.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,1.5,0,32,1.0,1.0,1
20,TRUNCATION_2PERCENT,EXAMPLE,19,-1,0.75,0.75,2.0,8.0,6.0,0.0,2.0,2.0,1.5,24,755,0.675,0.75,0
21,TRUNCATION_2PERCENT,EXAMPLE,20,-1,0.875,1.0,6.0,6.0,0.0,0.0,6.0,2.0,1.5,1,59,0.85,1.0,1
22,TRUNCATION_2PERCENT,EXAMPLE,21,-1,0.875,0.875,2.0,9.0,7.0,0.0,2.0,2.0,1.5,24,752,0.7,0.875,0
23,TRUNCATION_2PERCENT,EXAMPLE,22,-1,0.875,1.0,4.0,4.0,0.0,0.0,4.0,2.0,1.5,1,59,0.775,1.0,1
24,TRUNCATION_2PERCENT,EXAMPLE,23,-1,0.75,0.75,5.0,7.0,6.0,0.0,5.0,2.0,1.5,24,756,0.69375,0.75,0
25,TRUNCATION_2PERCENT,EXAMPLE,24,-1,0.625,0.875,5.0,7.0,6.0,0.0,5.0,2.0,1.5,24,754,0.68125,0.875,0
26,TRUNCATION_2PERCENT,EXAMPLE,25,-1,0.875,1.0,4.0,4.0,0.0,0.0,4.0,2.0,1.5,1,60,0.8,1.0,1
27,TRUNCATION_2PERCENT,EXAMPLE,26,-1,0.75,1.0,7.0,7.0,0.0,0.0,7.0,2.0,1.5,2,89,0.9,1.0,1
28,TRUNCATION_2PERCENT,EXAMPLE,27,-1,0.5,0.75,5.0,8.0,6.0,0.0,5.0,1.3333333333333333,1.0,24,781,0.75,0.75,0
29,TRUNCATION_2PERCENT,EXAMPLE,28,-1,0.75,0.75,4.0,9.0,6.0,0.0,4.0,2.0,1.5,24,818,0.55,0.75,0
30,TRUNCATION_2PERCENT,EXAMPLE,29,-1,1.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,1.5,0,31,1.0,1.0,1
31,TRUNCATION_2PERCENT,EXAMPLE,30,-1,0.875,1.0,4.0,4.0,0.0,0.0,4.0,2.0,1.5,1,64,0.85625,1.0,1
32,TRUNCATION_2PERCENT,EXAMPLE,31,-1,0.875,1.0,4.0,4.0,0.0,0.0,4.0,2.0,1.5,1,67,0.76875,1.0,1
33,TRUNCATION_2PERCENT,EXAMPLE,32,-1,0.75,0.875,4.0,7.0,6.0,0.0,4.0,2.0,1.5,24,813,0.7375,0.875,0
34,TRUNCATION_2PERCENT,EXAMPLE,33,-1,0.625,0.75,5.0,8.0,3.0,0.0,5.0,2.0,1.5,24,801,0.68125,0.75,0
35,TRUNCATION_2PERCENT,EXAMPLE,34,-1,0.875,1.0,4.0,4.0,0.0,0.0,4.0,2.0,1.5,1,60,0.81875,1.0,1
36,TRUNCATION_2PERCENT,EXAMPLE,35,-1,0.625,0.625,5.0,8.0,5.0,0.0,5.0,1.3333333333333333,1.0,24,747,0.625,0.625,0
37,TRUNCATION_2PERCENT,EXAMPLE,36,-1,0.75,1.0,5.0,5.0,0.0,0.0,5.0,2.0,1.5,2,92,0.84375,1.0,1
38,TRUNCATION_2PERCENT,EXAMPLE,37,-1,0.75,1.0,7.0,7.0,0.0,0.0,7.0,2.0,1.5,2,93,0.8125,1.0,1
39,TRUNCATION_2PERCENT,EXAMPLE,38,-1,0.875,0.875,2.0,8.0,6.0,0.0,2.0,2.0,1.5,24,745,0.68125,0.875,0
40,TRUNCATION_2PERCENT,EXAMPLE,39,-1,0.875,0.875,2.0,8.0,6.0,0.0,2.0,2.0,1.5,24,753,0.725,0.875,0
41,TRUNCATION_2PERCENT,EXAMPLE,40,-1,0.75,1.0,5.0,5.0,0.0,0.0,5.0,2.0,1.5,2,90,0.81875,1.0,1
42,TRUNCATION_2PERCENT,EXAMPLE,41,-1,0.25,0.875,4.0,7.0,6.0,0.0,4.0,4.0,3.0,24,753,0.475,0.875,0
43,TRUNCATION_2PERCENT,EXAMPLE,42,-1,0.875,0.875,2.0,8.0,6.0,0.0,2.0,2.0,1.5,24,752,0.675,0.875,0
44,TRUNCATION_2PERCENT,EXAMPLE,43,-1,0.75,0.875,4.0,6.0,6.0,0.0,4.0,2.0,1.5,24,746,0.7,0.875,0
45,TRUNCATION_2PERCENT,EXAMPLE,44,-1,0.75,0.75,3.0,8.0,5.0,0.0,3.0,1.3333333333333333,1.0,24,749,0.75,0.75,0
46,TRUNCATION_2PERCENT,EXAMPLE,45,-1,0.75,1.0,7.0,7.0,0.0,0.0,7.0,2.0,1.5,2,89,0.8375,1.0,1
47,TRUNCATION_2PERCENT,EXAMPLE,46,-1,0.875,1.0,4.0,4.0,0.0,0.0,4.0,2.0,1.5,1,58,0.76875,1.0,1
48,TRUNCATION_2PERCENT,EXAMPLE,47,-1,0.75,1.0,7.0,7.0,0.0,0.0,7.0,2.0,1.5,2,91,0.8375,1.0,1
49,TRUNCATION_2PERCENT,EXAMPLE,48,-1,0.875,1.0,5.0,5.0,0.0,0.0,5.0,2.0,1.5,1,59,0.8875,1.0,1
50,TRUNCATION_2PERCENT,EXAMPLE,49,-1,1.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,1.5,0,29,1.0,1.0,1
51,TRUNCATION_5PERCENT,EXAMPLE,0,-1,1.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,1.5,0,31,1.0,1.0,1
52,TRUNCATION_5PERCENT,EXAMPLE,1,-1,0.75,0.875,4.0,6.0,6.0,0.0,4.0,2.0,1.5,24,759,0.7125,0.875,0
53,TRUNCATION_5PERCENT,EXAMPLE,2,-1,0.75,0.875,4.0,6.0,6.0,0.0,4.0,2.0,1.5,24,750,0.68125,0.875,0
54,TRUNCATION_5PERCENT,EXAMPLE,3,-1,1.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,1.5,0,29,1.0,1.0,1
55,TRUNCATION_5PERCENT,EXAMPLE,4,-1,1.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,1.5,0,29,1.0,1.0,1
56,TRUNCATION_5PERCENT,EXAMPLE,5,-1,0.75,0.875,4.0,6.0,6.0,0.0,4.0,2.0,1.5,24,757,0.74375,0.875,0
57,TRUNCATION_5PERCENT,EXAMPLE,6,-1,0.875,1.0,4.0,4.0,0.0,0.0,4.0,2.0,1.5,1,60,0.75,1.0,1
58,TRUNCATION_5PERCENT,EXAMPLE,7,-1,0.875,0.875,3.0,7.0,5.0,0.0,3.0,1.3333333333333333,1.0,24,747,0.875,0.875,0
59,TRUNCATION_5PERCENT,EXAMPLE,8,-1,0.875,0.875,2.0,8.0,6.0,0.0,2.0,2.0,1.5,24,756,0.7125,0.875,0
60,TRUNCATION_5PERCENT,EXAMPLE,9,-1,0.375,0.875,4.0,10.0,6.0,0.0,4.0,2.0,1.5,24,753,0.45,0.875,0
61,TRUNCATION_5PERCENT,EXAMPLE,10,-1,1.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,1.5,0,30,1.0,1.0,1
62,TRUNCATION_5PERCENT,EXAMPLE,11,-1,0.5,0.75,5.0,9.0,6.0,0.0,5.0,1.3333333333333333,1.0,24,754,0.5875,0.75,0
63,TRUNCATION_5PERCENT,EXAMPLE,12,-1,0.25,0.75,4.0,8.0,7.0,0.0,4.0,2.0,1.5,24,743,0.4,0.75,0
64,TRUNCATION_5PERCENT,EXAMPLE,13,-1,0.75,0.75,2.0,7.0,5.0,0.0,2.0,2.0,1.5,24,752,0.675,0.75,0
65,TRUNCATION_5PERCENT,EXAMPLE,14,-1,1.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,1.5,0,29,1.0,1.0,1
66,TRUNCATION_5PERCENT,EXAMPLE,15,-1,0.625,0.875,4.0,8.0,6.0,0.0,4.0,2.0,1.5,24,753,0.74375,0.875,0
67,TRUNCATION_5PERCENT,EXAMPLE,16,-1,0.875,1.0,6.0,6.0,0.0,0.0,6.0,2.0,1.5,1,62,0.86875,1.0,1
68,TRUNCATION_5PERCENT,EXAMPLE,17,-1,0.75,0.75,3.0,8.0,5.0,0.0,3.0,1.3333333333333333,1.0,24,884,0.6875,0.75,0
69,TRUNCATION_5PERCENT,EXAMPLE,18,-1,1.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,1.5,0,30,1.0,1.0,1
70,TRUNCATION_5PERCENT,EXAMPLE,19,-1,0.75,0.75,2.0,8.0,6.0,0.0,2.0,2.0,1.5,24,746,0.69375,0.75,0
71,TRUNCATION_5PERCENT,EXAMPLE,20,-1,0.875,1.0,6.0,6.0,0.0,0.0,6.0,2.0,1.5,1,61,0.875,1.0,1
72,TRUNCATION_5PERCENT,EXAMPLE,21,-1,0.875,0.875,2.0,9.0,7.0,0.0,2.0,2.0,1.5,24,745,0.73125,0.875,0
73,TRUNCATION_5PERCENT,EXAMPLE,22,-1,0.875,1.0,4.0,4.0,0.0,0.0,4.0,2.0,1.5,1,59,0.74375,1.0,1
74,TRUNCATION_5PERCENT,EXAMPLE,23,-1,0.75,0.75,4.0,7.0,3.0,0.0,4.0,2.0,1.5,24,751,0.69375,0.75,0
75,TRUNCATION_5PERCENT,EXAMPLE,24,-1,0.625,0.875,4.0,7.0,6.0,0.0,4.0,2.0,1.5,24,790,0.7,0.875,0
76,TRUNCATION_5PERCENT,EXAMPLE,25,-1,0.875,1.0,4.0,4.0,0.0,0.0,4.0,2.0,1.5,1,59,0.8,1.0,1
77,TRUNCATION_5PERCENT,EXAMPLE,26,-1,0.75,1.0,7.0,7.0,0.0,0.0,7.0,2.0,1.5,2,88,0.7875,1.0,1
78,TRUNCATION_5PERCENT,EXAMPLE,27,-1,0.5,0.75,5.0,8.0,5.0,0.0,5.0,1.3333333333333333,1.0,24,779,0.75,0.75,0
79,TRUNCATION_5PERCENT,EXAMPLE,28,-1,0.75,0.75,4.0,9.0,6.0,0.0,4.0,2.0,1.5,24,744,0.58125,0.75,0
80,TRUNCATION_5PERCENT,EXAMPLE,29,-1,1.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,1.5,0,29,1.0,1.0,1
81,TRUNCATION_5PERCENT,EXAMPLE,30,-1,0.875,1.0,4.0,4.0,0.0,0.0,4.0,2.0,1.5,1,60,0.85,1.0,1
82,TRUNCATION_5PERCENT,EXAMPLE,31,-1,0.875,1.0,4.0,4.0,0.0,0.0,4.0,2.0,1.5,1,60,0.78125,1.0,1
83,TRUNCATION_5PERCENT,EXAMPLE,32,-1,0.75,0.875,4.0,7.0,6.0,0.0,4.0,2.0,1.5,24,742,0.7125,0.875,0
84,TRUNCATION_5PERCENT,EXAMPLE,33,-1,0.625,0.75,5.0,8.0,3.0,0.0,5.0,2.0,1.5,24,754,0.6875,0.75,0
85,TRUNCATION_5PERCENT,EXAMPLE,34,-1,0.875,1.0,4.0,4.0,0.0,0.0,4.0,2.0,1.5,1,63,0.78125,1.0,1
86,TRUNCATION_5PERCENT,EXAMPLE,35,-1,0.625,0.625,3.0,8.0,5.0,0.0,3.0,1.3333333333333333,1.0,24,754,0.625,0.625,0
87,TRUNCATION_5PERCENT,EXAMPLE,36,-1,0.75,1.0,5.0,5.0,0.0,0.0,5.0,2.0,1.5,2,88,0.7875,1.0,1
88,TRUNCATION_5PERCENT,EXAMPLE,37,-1,0.75,1.0,7.0,7.0,0.0,0.0,7.0,2.0,1.5,2,87,0.85,1.0,1
89,TRUNCATION_5PERCENT,EXAMPLE,38,-1,0.875,0.875,2.0,8.0,6.0,0.0,2.0,2.0,1.5,24,749,0.70625,0.875,0
90,TRUNCATION_5PERCENT,EXAMPLE,39,-1,0.875,0.875,2.0,8.0,6.0,0.0,2.0,2.0,1.5,24,749,0.68125,0.875,0
91,TRUNCATION_5PERCENT,EXAMPLE,40,-1,0.75,1.0,5.0,5.0,0.0,0.0,5.0,2.0,1.5,2,90,0.85,1.0,1
92,TRUNCATION_5PERCENT,EXAMPLE,41,-1,0.25,0.875,4.0,7.0,6.0,0.0,4.0,4.0,3.0,24,755,0.41875,0.875,0
93,TRUNCATION_5PERCENT,EXAMPLE,42,-1,0.875,0.875,2.0,8.0,6.0,0.0,2.0,2.0,1.5,24,750,0.7125,0.875,0
94,TRUNCATION_5PERCENT,EXAMPLE,43,-1,0.75,0.875,4.0,6.0,6.0,0.0,4.0,2.0,1.5,24,747,0.725,0.875,0
95,TRUNCATION_5PERCENT,EXAMPLE,44,-1,0.75,0.75,5.0,8.0,6.0,0.0,5.0,1.3333333333333333,1.0,24,745,0.75,0.75,0
96,TRUNCATION_5PERCENT,EXAMPLE,45,-1,0.75,1.0,7.0,7.0,0.0,0.0,7.0,2.0,1.5,2,89,0.8,1.0,1
97,TRUNCATION_5PERCENT,EXAMPLE,46,-1,0.875,1.0,4.0,4.0,0.0,0.0,4.0,2.0,1.5,1,64,0.8375,1.0,1
98,TRUNCATION_5PERCENT,EXAMPLE,47,-1,0.75,1.0,7.0,7.0,0.0,0.0,7.0,2.0,1.5,2,90,0.88125,1.0,1
99,TRUNCATION_5PERCENT,EXAMPLE,48,-1,0.875,1.0,5.0,5.0,0.0,0.0,5.0,2.0,1.5,1,60,0.85,1.0,1
100,TRUNCATION_5PERCENT,EXAMPLE,49,-1,1.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,1.5,0,32,1.0,1.0,1
101,TRUNCATION_10PERCENT,EXAMPLE,0,-1,1.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,1.5,0,30,1.0,1.0,1
102,TRUNCATION_10PERCENT,EXAMPLE,1,-1,0.75,0.875,4.0,6.0,6.0,0.0,4.0,2.0,1.5,24,754,0.7125,0.875,0
103,TRUNCATION_10PERCENT,EXAMPLE,2,-1,0.75,0.875,4.0,6.0,6.0,0.0,4.0,2.0,1.5,24,747,0.7125,0.875,0
104,TRUNCATION_10PERCENT,EXAMPLE,3,-1,1.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,1.5,0,32,1.0,1.0,1
105,TRUNCATION_10PERCENT,EXAMPLE,4,-1,1.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,1.5,0,34,1.0,1.0,1
106,TRUNCATION_10PERCENT,EXAMPLE,5,-1,0.75,0.875,4.0,6.0,6.0,0.0,4.0,2.0,1.5,24,750,0.7125,0.875,0
107,TRUNCATION_10PERCENT,EXAMPLE,6,-1,0.875,1.0,4.0,4.0,0.0,0.0,4.0,2.0,1.5,1,60,0.76875,1.0,1
108,TRUNCATION_10PERCENT,EXAMPLE,7,-1,0.875,0.875,3.0,7.0,5.0,0.0,3.0,1.3333333333333333,1.0,24,749,0.875,0.875,0
109,TRUNCATION_10PERCENT,EXAMPLE,8,-1,0.875,0.875,2.0,8.0,6.0,0.0,2.0,2.0,1.5,24,745,0.74375,0.875,0
110,TRUNCATION_10PERCENT,EXAMPLE,9,-1,0.375,0.625,4.0,10.0,7.0,0.0,4.0,2.0,1.5,24,750,0.43125,0.625,0
111,TRUNCATION_10PERCENT,EXAMPLE,10,-1,1.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,1.5,0,29,1.0,1.0,1
112,TRUNCATION_10PERCENT,EXAMPLE,11,-1,0.5,0.75,5.0,9.0,6.0,0.0,5.0,1.3333333333333333,1.0,24,747,0.6375,0.75,0
113,TRUNCATION_10PERCENT,EXAMPLE,12,-1,0.25,0.75,4.0,8.0,7.0,0.0,4.0,2.0,1.5,24,751,0.5125,0.75,0
114,TRUNCATION_10PERCENT,EXAMPLE,13,-1,0.75,0.75,2.0,7.0,5.0,0.0,2.0,2.0,1.5,24,747,0.70625,0.75,0
115,TRUNCATION_10PERCENT,EXAMPLE,14,-1,1.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,1.5,0,29,1.0,1.0,1
116,TRUNCATION_10PERCENT,EXAMPLE,15,-1,0.625,0.875,4.0,8.0,6.0,0.0,4.0,2.0,1.5,24,749,0.74375,0.875,0
117,TRUNCATION_10PERCENT,EXAMPLE,16,-1,0.875,1.0,6.0,6.0,0.0,0.0,6.0,2.0,1.5,1,60,0.8625,1.0,1
118,TRUNCATION_10PERCENT,EXAMPLE,17,-1,0.75,0.75,3.0,8.0,5.0,0.0,3.0,1.3333333333333333,1.0,24,875,0.5875,0.75,0
119,TRUNCATION_10PERCENT,EXAMPLE,18,-1,1.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,1.5,0,29,1.0,1.0,1
120,TRUNCATION_10PERCENT,EXAMPLE,19,-1,0.75,0.75,3.0,8.0,6.0,0.0,3.0,2.0,1.5,24,749,0.70625,0.75,0
121,TRUNCATION_10PERCENT,EXAMPLE,20,-1,0.875,1.0,6.0,6.0,0.0,0.0,6.0,2.0,1.5,1,60,0.88125,1.0,1
122,TRUNCATION_10PERCENT,EXAMPLE,21,-1,0.875,0.75,4.0,9.0,6.0,0.0,4.0,2.0,1.5,24,742,0.7125,0.75,0
123,TRUNCATION_10PERCENT,EXAMPLE,22,-1,0.875,1.0,4.0,4.0,0.0,0.0,4.0,2.0,1.5,1,61,0.78125,1.0,1
124,TRUNCATION_10PERCENT,EXAMPLE,23,-1,0.75,0.75,3.0,7.0,4.0,0.0,3.0,2.0,1.5,24,744,0.7,0.75,0
125,TRUNCATION_10PERCENT,EXAMPLE,24,-1,0.625,0.875,4.0,7.0,5.0,0.0,4.0,2.0,1.5,24,778,0.70625,0.875,0
126,TRUNCATION_10PERCENT,EXAMPLE,25,-1,0.875,1.0,4.0,4.0,0.0,0.0,4.0,2.0,1.5,1,59,0.73125,1.0,1
127,TRUNCATION_10PERCENT,EXAMPLE,26,-1,0.75,1.0,7.0,7.0,0.0,0.0,7.0,2.0,1.5,2,88,0.8125,1.0,1
128,TRUNCATION_10PERCENT,EXAMPLE,27,-1,0.5,0.75,5.0,8.0,5.0,0.0,5.0,1.3333333333333333,1.0,24,748,0.75,0.75,0
129,TRUNCATION_10PERCENT,EXAMPLE,28,-1,0.75,0.75,2.0,9.0,7.0,0.0,2.0,2.0,1.5,24,746,0.63125,0.75,0
130,TRUNCATION_10PERCENT,EXAMPLE,29,-1,1.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,1.5,0,31,1.0,1.0,1
131,TRUNCATION_10PERCENT,EXAMPLE,30,-1,0.875,1.0,4.0,4.0,0.0,0.0,4.0,2.0,1.5,1,59,0.83125,1.0,1
132,TRUNCATION_10PERCENT,EXAMPLE,31,-1,0.875,1.0,4.0,4.0,0.0,0.0,4.0,2.0,1.5,1,59,0.78125,1.0,1
133,TRUNCATION_10PERCENT,EXAMPLE,32,-1,0.75,0.875,4.0,7.0,6.0,0.0,4.0,2.0,1.5,24,746,0.69375,0.875,0
134,TRUNCATION_10PERCENT,EXAMPLE,33,-1,0.625,0.75,5.0,8.0,3.0,0.0,5.0,2.0,1.5,24,746,0.68125,0.75,0
135,TRUNCATION_10PERCENT,EXAMPLE,34,-1,0.875,1.0,4.0,4.0,0.0,0.0,4.0,2.0,1.5,1,59,0.79375,1.0,1
136,TRUNCATION_10PERCENT,EXAMPLE,35,-1,0.625,0.625,5.0,8.0,5.0,0.0,5.0,1.3333333333333333,1.0,24,751,0.625,0.625,0
137,TRUNCATION_10PERCENT,EXAMPLE,36,-1,0.75,1.0,5.0,5.0,0.0,0.0,5.0,2.0,1.5,2,90,0.71875,1.0,1
138,TRUNCATION_10PERCENT,EXAMPLE,37,-1,0.75,1.0,7.0,7.0,0.0,0.0,7.0,2.0,1.5,2,88,0.7875,1.0,1
139,TRUNCATION_10PERCENT,EXAMPLE,38,-1,0.875,0.875,2.0,8.0,6.0,0.0,2.0,2.0,1.5,24,751,0.7125,0.875,0
140,TRUNCATION_10PERCENT,EXAMPLE,39,-1,0.875,0.875,2.0,8.0,6.0,0.0,2.0,2.0,1.5,24,747,0.73125,0.875,0
141,TRUNCATION_10PERCENT,EXAMPLE,40,-1,0.75,1.0,5.0,5.0,0.0,0.0,5.0,2.0,1.5,2,90,0.8,1.0,1
142,TRUNCATION_10PERCENT,EXAMPLE,41,-1,0.25,0.875,4.0,7.0,6.0,0.0,4.0,4.0,3.0,24,748,0.5375,0.875,0
143,TRUNCATION_10PERCENT,EXAMPLE,42,-1,0.875,0.875,2.0,8.0,6.0,0.0,2.0,2.0,1.5,24,744,0.7125,0.875,0
144,TRUNCATION_10PERCENT,EXAMPLE,43,-1,0.75,0.875,4.0,6.0,6.0,0.0,4.0,2.0,1.5,24,745,0.6875,0.875,0
145,TRUNCATION_10PERCENT,EXAMPLE,44,-1,0.75,0.75,5.0,8.0,4.0,0.0,5.0,1.3333333333333333,1.0,24,744,0.75,0.75,0
146,TRUNCATION_10PERCENT,EXAMPLE,45,-1,0.75,1.0,7.0,7.0,0.0,0.0,7.0,2.0,1.5,2,88,0.85,1.0,1
147,TRUNCATION_10PERCENT,EXAMPLE,46,-1,0.875,1.0,4.0,4.0,0.0,0.0,4.0,2.0,1.5,1,60,0.79375,1.0,1
148,TRUNCATION_10PERCENT,EXAMPLE,47,-1,0.75,1.0,7.0,7.0,0.0,0.0,7.0,2.0,1.5,2,93,0.85625,1.0,1
149,TRUNCATION_10PERCENT,EXAMPLE,48,-1,0.875,1.0,5.0,5.0,0.0,0.0,5.0,2.0,1.5,1,59,0.88125,1.0,1
150,TRUNCATION_10PERCENT,EXAMPLE,49,-1,1.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,1.5,0,30,1.0,1.0,1
151,ROULETTE_WHEEL_ADQ,EXAMPLE,0,-1,1.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,1.5,0,30,1.0,1.0,1
152,ROULETTE_WHEEL_ADQ,EXAMPLE,1,-1,0.75,0.875,4.0,6.0,6.0,0.0,4.0,2.0,1.5,24,746,0.7125,0.875,0
153,ROULETTE_WHEEL_ADQ,EXAMPLE,2,-1,0.75,0.875,4.0,6.0,6.0,0.0,4.0,2.0,1.5,24,745,0.65,0.875,0
154,ROULETTE_WHEEL_ADQ,EXAMPLE,3,-1,1.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,1.5,0,29,1.0,1.0,1
155,ROULETTE_WHEEL_ADQ,EXAMPLE,4,-1,1.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,1.5,0,29,1.0,1.0,1
156,ROULETTE_WHEEL_ADQ,EXAMPLE,5,-1,0.75,0.875,3.0,6.0,5.0,0.0,3.0,2.0,1.5,24,749,0.68125,0.875,0
157,ROULETTE_WHEEL_ADQ,EXAMPLE,6,-1,0.875,1.0,4.0,4.0,0.0,0.0,4.0,2.0,1.5,1,62,0.8,1.0,1
158,ROULETTE_WHEEL_ADQ,EXAMPLE,7,-1,0.875,0.875,3.0,7.0,5.0,0.0,3.0,1.3333333333333333,1.0,24,745,0.875,0.875,0
159,ROULETTE_WHEEL_ADQ,EXAMPLE,8,-1,0.875,0.875,2.0,8.0,6.0,0.0,2.0,2.0,1.5,24,751,0.7,0.875,0
160,ROULETTE_WHEEL_ADQ,EXAMPLE,9,-1,0.375,0.75,5.0,10.0,6.0,0.0,5.0,2.0,1.5,24,750,0.41875,0.75,0
161,ROULETTE_WHEEL_ADQ,EXAMPLE,10,-1,1.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,1.5,0,30,1.0,1.0,1
162,ROULETTE_WHEEL_ADQ,EXAMPLE,11,-1,0.5,0.75,5.0,9.0,6.0,0.0,5.0,1.3333333333333333,1.0,24,741,0.6625,0.75,0
163,ROULETTE_WHEEL_ADQ,EXAMPLE,12,-1,0.25,0.875,3.0,8.0,6.0,0.0,3.0,2.0,1.5,24,752,0.45,0.875,0
164,ROULETTE_WHEEL_ADQ,EXAMPLE,13,-1,0.75,0.875,3.0,7.0,6.0,0.0,3.0,2.0,1.5,24,742,0.68125,0.875,0
165,ROULETTE_WHEEL_ADQ,EXAMPLE,14,-1,1.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,1.5,0,32,1.0,1.0,1
166,ROULETTE_WHEEL_ADQ,EXAMPLE,15,-1,0.625,0.875,3.0,8.0,6.0,0.0,3.0,2.0,1.5,24,742,0.69375,0.875,0
167,ROULETTE_WHEEL_ADQ,EXAMPLE,16,-1,0.875,1.0,6.0,6.0,0.0,0.0,6.0,2.0,1.5,1,59,0.85625,1.0,1
168,ROULETTE_WHEEL_ADQ,EXAMPLE,17,-1,0.75,0.75,3.0,8.0,5.0,0.0,3.0,1.3333333333333333,1.0,24,741,0.5875,0.75,0
169,ROULETTE_WHEEL_ADQ,EXAMPLE,18,-1,1.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,1.5,0,33,1.0,1.0,1
170,ROULETTE_WHEEL_ADQ,EXAMPLE,19,-1,0.75,0.875,3.0,8.0,6.0,0.0,3.0,2.0,1.5,24,746,0.71875,0.875,0
