id,repair,model,iteration,numSeededMutations,ADQbefore,ADQafter,ED,EDCheatbefore,EDCheatafter,EDbeforeInitial,EDafterInitial,COMPbefore,COMPafter,mutations,time,avg,max,repaired
1,TRUNCATION_2PERCENT,MOBILE_MEDIA_V5_TO_V6,0,-1,0.99969482421875,0.9999237060546875,8.0,5.0,8.0,0.0,8.0,3.0,3.0,19,5367,0.9998386806911892,0.9999237060546875,0
2,TRUNCATION_5PERCENT,MOBILE_MEDIA_V5_TO_V6,0,-1,0.99969482421875,0.9999198913574219,9.0,5.0,9.0,0.0,9.0,3.0,3.0,19,3424,0.9998513539632161,0.9999198913574219,0
3,TRUNCATION_10PERCENT,MOBILE_MEDIA_V5_TO_V6,0,-1,0.99969482421875,0.9999237060546875,8.0,5.0,8.0,0.0,8.0,3.0,3.0,19,3373,0.9998321957058377,0.9999237060546875,0
4,ROULETTE_WHEEL_ADQ,MOBILE_MEDIA_V5_TO_V6,0,-1,0.99969482421875,0.9999046325683594,8.0,5.0,12.0,0.0,8.0,3.0,3.0,19,3316,0.9967115614149306,0.9999046325683594,0
5,RANK_ADQ,MOBILE_MEDIA_V5_TO_V6,0,-1,0.99969482421875,0.9999351501464844,7.0,5.0,7.0,0.0,7.0,3.0,3.0,19,3490,0.9998760647243924,0.9999351501464844,0
6,RANDOM,MOBILE_MEDIA_V5_TO_V6,0,-1,0.99969482421875,0.9999198913574219,9.0,5.0,9.0,0.0,9.0,3.0,3.0,3,586,0.9989388465881348,0.9999198913574219,0

