repair,model,iteration,nmut,mutation,ADQbefore,ADQafter,deltaED,EDbefore,EDafter,EDbeforeInitial,EDafterInitial,COMPbefore,COMPafter,description
RANDOM,REGISTER,36,2,AndToAlt,0.9296875,0.9609375,3.0,8.0,5.0,1.0,4.0,0.9482421875,0.9609375,AndToAlt Currency from AND TO ALT
RANDOM,REGISTER,37,1,AndToOr,0.9140625,0.9375,3.0,9.0,7.0,0.0,3.0,0.9140625,0.9609375,AndToOr Protocol from AND TO OR
RANDOM,REGISTER,37,2,AndToAlt,0.9375,0.97265625,3.0,7.0,4.0,3.0,6.0,0.9609375,0.97265625,AndToAlt Currency from AND TO ALT
RANDOM,REGISTER,38,1,AndToAlt,0.9296875,0.9609375,3.0,8.0,5.0,0.0,3.0,0.9296875,0.9609375,AndToAlt Currency from AND TO ALT
RANDOM,REGISTER,39,1,AndToAlt,0.8984375,0.9609375,3.0,7.0,4.0,0.0,3.0,0.8984375,0.9609375,AndToAlt Protocol from AND TO ALT
RANDOM,REGISTER,39,2,AndToOr,0.9609375,0.9765625,3.0,4.0,2.0,3.0,6.0,0.9609375,0.9765625,AndToOr Currency from AND TO OR
RANDOM,REGISTER,40,1,OrToAlt,0.921875,0.9609375,1.0,4.0,3.0,0.0,1.0,0.921875,0.98046875,OrToAlt Currency from OR TO ALTERNATIVE
RANDOM,REGISTER,40,2,AndToAlt,0.9609375,1.0,3.0,3.0,0.0,1.0,4.0,0.98046875,1.0,AndToAlt Protocol from AND TO ALT
RANDOM,REGISTER,41,1,AndToOr,0.951171875,0.9521484375,3.0,9.0,7.0,0.0,3.0,0.951171875,0.953125,AndToOr Protocol from AND TO OR
RANDOM,REGISTER,41,2,AltToAnd,0.9521484375,0.966796875,1.0,7.0,6.0,3.0,4.0,0.953125,0.966796875,AltToAnd Register from ALT TO AND
RANDOM,REGISTER,42,1,AltToOr,0.96875,0.97265625,1.0,5.0,5.0,0.0,1.0,0.96875,0.9765625,AltToOr CardReader from ALT TO OR
RANDOM,REGISTER,42,2,OptToMand,0.97265625,0.984375,1.0,5.0,4.0,1.0,2.0,0.9765625,0.984375,OptToMand Protocol from OPTIONAL TO MANDATORY
RANDOM,REGISTER,43,1,AltToAnd,0.9482421875,0.9296875,1.0,9.0,8.0,0.0,1.0,0.9482421875,0.9501953125,AltToAnd Register from ALT TO AND
RANDOM,REGISTER,43,2,AndToAlt,0.9296875,0.9609375,3.0,8.0,5.0,1.0,4.0,0.9501953125,0.9609375,AndToAlt Currency from AND TO ALT
RANDOM,REGISTER,44,1,OrToAlt,0.9150390625,0.9326171875,1.0,9.0,8.0,0.0,1.0,0.9150390625,0.95703125,OrToAlt Currency from OR TO ALTERNATIVE
RANDOM,REGISTER,44,2,OrToAnd,0.9326171875,0.9609375,1.0,8.0,7.0,1.0,2.0,0.95703125,0.9609375,OrToAnd Register from OR TO AND
RANDOM,REGISTER,45,1,AndToAlt,0.919921875,0.955078125,3.0,8.0,5.0,0.0,3.0,0.919921875,0.955078125,AndToAlt Protocol from AND TO ALT
RANDOM,REGISTER,45,2,OptToMand,0.955078125,0.9580078125,1.0,5.0,6.0,3.0,4.0,0.955078125,0.9580078125,OptToMand SelfCheckout from OPTIONAL TO MANDATORY
RANDOM,REGISTER,46,1,MandToOpt,0.97265625,0.98046875,1.0,2.0,1.0,0.0,1.0,0.97265625,0.984375,MandToOpt CreditCard from MANDATORY TO OPTIONAL
RANDOM,REGISTER,46,2,OrToAlt,0.98046875,1.0,1.0,1.0,0.0,1.0,2.0,0.984375,1.0,OrToAlt Currency from OR TO ALTERNATIVE
RANDOM,REGISTER,47,1,OptToMand,1.0,0.98046875,1.0,0.0,1.0,0.0,1.0,1.0,0.9921875,OptToMand SelfCheckout from OPTIONAL TO MANDATORY
RANDOM,REGISTER,47,2,MandToOpt,0.98046875,1.0,1.0,1.0,0.0,1.0,0.0,0.9921875,1.0,MandToOpt SelfCheckout from MANDATORY TO OPTIONAL
RANDOM,REGISTER,48,1,AndToAlt,0.9609375,1.0,3.0,3.0,0.0,0.0,3.0,0.9609375,1.0,AndToAlt Currency from AND TO ALT
RANDOM,REGISTER,49,1,AndToAlt,0.9296875,0.9765625,3.0,7.0,4.0,0.0,3.0,0.9296875,0.9765625,AndToAlt Protocol from AND TO ALT
RANDOM,REGISTER,49,2,OrToAndOpt,0.9765625,0.98046875,3.0,4.0,1.0,3.0,6.0,0.9765625,0.98046875,OrToAndOpt CardReader from OR TO AND in OPT
RANDOM,REGISTER,50,1,AndToAlt,0.9609375,0.984375,3.0,6.0,3.0,0.0,3.0,0.9609375,0.984375,AndToAlt Protocol from AND TO ALT
RANDOM,REGISTER,51,1,AndToAlt,0.8447265625,0.9228515625,3.0,7.0,4.0,0.0,3.0,0.8447265625,0.94921875,AndToAlt Protocol from AND TO ALT
RANDOM,REGISTER,51,2,OrToAnd,0.9228515625,0.96875,1.0,4.0,3.0,3.0,4.0,0.94921875,0.96875,OrToAnd Register from OR TO AND
RANDOM,REGISTER,52,1,AndToAlt,0.939453125,0.947265625,2.0,10.0,8.0,0.0,2.0,0.939453125,0.953125,AndToAlt Protocol from AND TO ALT
RANDOM,REGISTER,52,2,OptToMand,0.947265625,0.95703125,1.0,8.0,7.0,2.0,3.0,0.953125,0.95703125,OptToMand Protocol from OPTIONAL TO MANDATORY
RANDOM,REGISTER,53,1,MandToOpt,0.98046875,1.0,1.0,1.0,0.0,0.0,1.0,0.98046875,1.0,MandToOpt SelfCheckout from MANDATORY TO OPTIONAL
RANDOM,REGISTER,54,1,OptToMand,0.93359375,0.9453125,1.0,7.0,6.0,0.0,1.0,0.93359375,0.95703125,OptToMand Protocol from OPTIONAL TO MANDATORY
RANDOM,REGISTER,54,2,AndToAlt,0.9453125,0.96875,3.0,6.0,3.0,1.0,4.0,0.95703125,0.96875,AndToAlt Protocol from AND TO ALT
RANDOM,REGISTER,55,1,OrToAnd,0.9521484375,0.9765625,1.0,3.0,2.0,0.0,1.0,0.9521484375,0.9765625,OrToAnd Register from OR TO AND
RANDOM,REGISTER,56,1,AndToOr,1.0,0.9921875,3.0,0.0,3.0,0.0,3.0,1.0,0.9921875,AndToOr CardReader from AND TO OR
RANDOM,REGISTER,56,2,OrToAndOpt,0.9921875,1.0,3.0,3.0,0.0,3.0,0.0,0.9921875,1.0,OrToAndOpt CardReader from OR TO AND in OPT
RANDOM,REGISTER,57,1,AndToAlt,0.892578125,0.951171875,3.0,5.0,2.0,0.0,3.0,0.892578125,0.951171875,AndToAlt Protocol from AND TO ALT
RANDOM,REGISTER,57,2,OptToMand,0.951171875,0.98046875,1.0,2.0,1.0,3.0,4.0,0.951171875,0.98046875,OptToMand Currency from OPTIONAL TO MANDATORY
RANDOM,REGISTER,58,1,AltToAndOpt,1.0,0.9609375,3.0,0.0,3.0,0.0,3.0,1.0,0.9921875,AltToAndOpt Currency from ALT TO AND to OPT
RANDOM,REGISTER,58,2,AndToAlt,0.9609375,1.0,3.0,3.0,0.0,3.0,0.0,0.9921875,1.0,AndToAlt Currency from AND TO ALT
RANDOM,REGISTER,59,1,AndToOr,0.8828125,0.921875,3.0,6.0,4.0,0.0,3.0,0.8828125,0.9609375,AndToOr Protocol from AND TO OR
RANDOM,REGISTER,59,2,AndToAlt,0.921875,0.98046875,3.0,4.0,1.0,3.0,6.0,0.9609375,0.98046875,AndToAlt Currency from AND TO ALT
RANDOM,REGISTER,60,1,OrToAlt,0.951171875,0.98046875,1.0,2.0,1.0,0.0,1.0,0.951171875,0.98046875,OrToAlt Currency from OR TO ALTERNATIVE
RANDOM,REGISTER,60,2,OrToAlt,0.98046875,1.0,1.0,1.0,0.0,1.0,2.0,0.98046875,1.0,OrToAlt Protocol from OR TO ALTERNATIVE
RANDOM,REGISTER,61,1,OrToAnd,0.875,0.91796875,1.0,10.0,9.0,0.0,1.0,0.875,0.951171875,OrToAnd CardReader from OR TO AND
RANDOM,REGISTER,61,2,AndToAlt,0.91796875,0.953125,5.0,9.0,10.0,1.0,6.0,0.951171875,0.953125,AndToAlt Register from AND TO ALT
RANDOM,REGISTER,62,1,AndToOr,0.9501953125,0.951171875,3.0,6.0,4.0,0.0,3.0,0.9501953125,0.9609375,AndToOr Protocol from AND TO OR
RANDOM,REGISTER,62,2,AltToAnd,0.951171875,0.96875,1.0,4.0,3.0,3.0,4.0,0.9609375,0.96875,AltToAnd Register from ALT TO AND
RANDOM,REGISTER,63,1,OrToAnd,0.8291015625,0.9375,1.0,12.0,11.0,0.0,1.0,0.8291015625,0.94921875,OrToAnd Register from OR TO AND
RANDOM,REGISTER,63,2,AndToAlt,0.9375,0.9609375,3.0,11.0,8.0,1.0,4.0,0.94921875,0.9609375,AndToAlt Protocol from AND TO ALT
RANDOM,REGISTER,64,1,OrToAnd,0.8916015625,0.953125,1.0,8.0,7.0,0.0,1.0,0.8916015625,0.953125,OrToAnd Register from OR TO AND
RANDOM,REGISTER,64,2,OrToAlt,0.953125,0.9609375,1.0,7.0,6.0,1.0,2.0,0.953125,0.9609375,OrToAlt Protocol from OR TO ALTERNATIVE
RANDOM,REGISTER,65,1,AndToAlt,0.9296875,0.9765625,3.0,5.0,2.0,0.0,3.0,0.9296875,0.9765625,AndToAlt Protocol from AND TO ALT
RANDOM,REGISTER,65,2,OrToAlt,0.9765625,0.9921875,1.0,2.0,1.0,3.0,4.0,0.9765625,0.9921875,OrToAlt Currency from OR TO ALTERNATIVE
RANDOM,REGISTER,66,1,AltToAnd,0.953125,0.96484375,1.0,7.0,6.0,0.0,1.0,0.953125,0.96484375,AltToAnd Register from ALT TO AND
RANDOM,REGISTER,66,2,OrToAlt,0.96484375,0.96875,1.0,6.0,5.0,1.0,2.0,0.96484375,0.96875,OrToAlt Protocol from OR TO ALTERNATIVE
RANDOM,REGISTER,67,1,OrToAnd,0.8837890625,0.95703125,1.0,5.0,4.0,0.0,1.0,0.8837890625,0.95703125,OrToAnd Register from OR TO AND
RANDOM,REGISTER,67,2,OrToAlt,0.95703125,0.96875,1.0,4.0,3.0,1.0,2.0,0.95703125,0.96875,OrToAlt Protocol from OR TO ALTERNATIVE
RANDOM,REGISTER,68,1,AndToAlt,0.8984375,0.9609375,3.0,9.0,6.0,0.0,3.0,0.8984375,0.9609375,AndToAlt Protocol from AND TO ALT
RANDOM,REGISTER,69,1,AndToAlt,0.9580078125,0.9560546875,1.0,5.0,6.0,0.0,1.0,0.9580078125,0.96484375,AndToAlt CardReader from AND TO ALT
RANDOM,REGISTER,69,2,OrToAnd,0.9560546875,0.96875,1.0,6.0,5.0,1.0,2.0,0.96484375,0.96875,OrToAnd Register from OR TO AND
RANDOM,REGISTER,70,1,AndToAlt,0.9453125,0.9765625,2.0,6.0,4.0,0.0,2.0,0.9453125,0.9765625,AndToAlt Protocol from AND TO ALT
RANDOM,REGISTER,71,1,OrToAlt,0.84375,0.892578125,1.0,6.0,5.0,0.0,1.0,0.84375,0.94921875,OrToAlt Protocol from OR TO ALTERNATIVE
RANDOM,REGISTER,71,2,AndToAlt,0.892578125,0.951171875,3.0,5.0,2.0,1.0,4.0,0.94921875,0.951171875,AndToAlt Currency from AND TO ALT
RANDOM,REGISTER,72,1,OrToAlt,0.7958984375,0.9482421875,1.0,9.0,9.0,0.0,1.0,0.7958984375,0.9482421875,OrToAlt Register from OR TO ALTERNATIVE
RANDOM,REGISTER,72,2,OptToMand,0.9482421875,0.9501953125,1.0,9.0,8.0,1.0,2.0,0.9482421875,0.9501953125,OptToMand New from OPTIONAL TO MANDATORY
RANDOM,REGISTER,73,1,AndToAlt,0.921875,0.98046875,3.0,4.0,1.0,0.0,3.0,0.921875,0.98046875,AndToAlt Protocol from AND TO ALT
RANDOM,REGISTER,74,1,OptToMand,0.98046875,1.0,1.0,1.0,0.0,0.0,1.0,0.98046875,1.0,OptToMand Protocol from OPTIONAL TO MANDATORY
RANDOM,REGISTER,75,1,MandToOpt,0.9609375,0.9609375,1.0,3.0,2.0,0.0,1.0,0.9609375,0.970703125,MandToOpt SelfCheckout from MANDATORY TO OPTIONAL
RANDOM,REGISTER,75,2,OrToAlt,0.9609375,0.98046875,1.0,2.0,1.0,1.0,2.0,0.970703125,0.98046875,OrToAlt Currency from OR TO ALTERNATIVE
RANDOM,REGISTER,76,1,OrToAnd,0.8447265625,0.9453125,1.0,7.0,6.0,0.0,1.0,0.8447265625,0.94921875,OrToAnd Register from OR TO AND
RANDOM,REGISTER,76,2,OrToAlt,0.9453125,0.9609375,1.0,6.0,5.0,1.0,2.0,0.94921875,0.9609375,OrToAlt Currency from OR TO ALTERNATIVE
RANDOM,REGISTER,77,1,AndToAlt,0.9228515625,0.9541015625,2.0,8.0,6.0,0.0,2.0,0.9228515625,0.9609375,AndToAlt Protocol from AND TO ALT
RANDOM,REGISTER,77,2,OrToAnd,0.9541015625,0.97265625,1.0,6.0,5.0,2.0,3.0,0.9609375,0.97265625,OrToAnd Register from OR TO AND
RANDOM,REGISTER,78,1,OptToMand,1.0,0.9921875,1.0,0.0,1.0,0.0,1.0,1.0,0.9921875,OptToMand CardReader from OPTIONAL TO MANDATORY
RANDOM,REGISTER,79,1,AndToAlt,0.9375,0.97265625,3.0,7.0,4.0,0.0,3.0,0.9375,0.97265625,AndToAlt Protocol from AND TO ALT
RANDOM,REGISTER,79,2,AltToAndOpt,0.97265625,0.98046875,3.0,4.0,1.0,3.0,6.0,0.97265625,0.98046875,AltToAndOpt CardReader from ALT TO AND to OPT
RANDOM,REGISTER,80,1,AndToAlt,0.892578125,0.951171875,3.0,5.0,2.0,0.0,3.0,0.892578125,0.951171875,AndToAlt Protocol from AND TO ALT
RANDOM,REGISTER,80,2,AndToOr,0.951171875,0.953125,3.0,2.0,5.0,3.0,6.0,0.951171875,0.953125,AndToOr CardReader from AND TO OR
RANDOM,REGISTER,81,1,AndToAlt,0.9609375,0.9921875,3.0,4.0,1.0,0.0,3.0,0.9609375,0.9921875,AndToAlt Protocol from AND TO ALT
RANDOM,REGISTER,82,1,AltToAnd,0.9521484375,0.9765625,1.0,3.0,2.0,0.0,1.0,0.9521484375,0.9765625,AltToAnd Register from ALT TO AND
RANDOM,REGISTER,83,1,AndToAlt,0.921875,0.98046875,3.0,4.0,1.0,0.0,3.0,0.921875,0.98046875,AndToAlt Protocol from AND TO ALT
RANDOM,REGISTER,84,1,MandToOpt,1.0,0.98046875,1.0,0.0,1.0,0.0,1.0,1.0,0.9921875,MandToOpt Protocol from MANDATORY TO OPTIONAL
RANDOM,REGISTER,84,2,OptToMand,0.98046875,1.0,1.0,1.0,0.0,1.0,0.0,0.9921875,1.0,OptToMand Protocol from OPTIONAL TO MANDATORY
RANDOM,REGISTER,85,1,OptToMand,0.98046875,1.0,1.0,1.0,0.0,0.0,1.0,0.98046875,1.0,OptToMand Protocol from OPTIONAL TO MANDATORY
RANDOM,REGISTER,86,1,AndToAlt,1.0,0.984375,3.0,0.0,3.0,0.0,3.0,1.0,0.9921875,AndToAlt CardReader from AND TO ALT
RANDOM,REGISTER,86,2,AltToAnd,0.984375,1.0,3.0,3.0,0.0,3.0,0.0,0.9921875,1.0,AltToAnd CardReader from ALT TO AND
RANDOM,REGISTER,87,1,AndToAlt,0.9609375,1.0,3.0,3.0,0.0,0.0,3.0,0.9609375,1.0,AndToAlt Protocol from AND TO ALT
RANDOM,REGISTER,88,1,AndToAlt,0.9609375,1.0,3.0,3.0,0.0,0.0,3.0,0.9609375,1.0,AndToAlt Currency from AND TO ALT
RANDOM,REGISTER,89,1,AndToAlt,0.84375,0.94921875,5.0,6.0,7.0,0.0,5.0,0.84375,0.94921875,AndToAlt Register from AND TO ALT
RANDOM,REGISTER,89,2,OptToMand,0.94921875,0.951171875,1.0,7.0,8.0,5.0,6.0,0.94921875,0.951171875,OptToMand BankCard from OPTIONAL TO MANDATORY
RANDOM,REGISTER,90,1,AndToAlt,0.931640625,0.955078125,2.0,5.0,3.0,0.0,2.0,0.931640625,0.955078125,AndToAlt Protocol from AND TO ALT
RANDOM,REGISTER,91,1,AltToAnd,0.953125,0.96484375,1.0,7.0,6.0,0.0,1.0,0.953125,0.96484375,AltToAnd Register from ALT TO AND
RANDOM,REGISTER,91,2,AltToOr,0.96484375,0.966796875,1.0,6.0,6.0,1.0,2.0,0.96484375,0.966796875,AltToOr CardReader from ALT TO OR
RANDOM,REGISTER,92,1,OrToAndOpt,0.9306640625,0.9228515625,3.0,7.0,4.0,0.0,3.0,0.9306640625,0.966796875,OrToAndOpt CardReader from OR TO AND in OPT
RANDOM,REGISTER,92,2,OrToAnd,0.9228515625,0.96875,1.0,4.0,3.0,3.0,4.0,0.966796875,0.96875,OrToAnd Register from OR TO AND
RANDOM,REGISTER,93,1,AndToAlt,0.853515625,0.912109375,3.0,7.0,4.0,0.0,3.0,0.853515625,0.9501953125,AndToAlt Currency from AND TO ALT
RANDOM,REGISTER,93,2,AndToAlt,0.912109375,0.9521484375,5.0,4.0,5.0,3.0,8.0,0.9501953125,0.9521484375,AndToAlt Register from AND TO ALT
RANDOM,REGISTER,94,1,AndToAlt,0.9609375,0.98046875,3.0,4.0,1.0,0.0,3.0,0.9609375,0.98046875,AndToAlt Currency from AND TO ALT
RANDOM,REGISTER,95,1,AndToAlt,0.84375,0.921875,3.0,6.0,3.0,0.0,3.0,0.84375,0.94921875,AndToAlt Protocol from AND TO ALT
RANDOM,REGISTER,95,2,OrToAlt,0.921875,0.951171875,1.0,3.0,2.0,3.0,4.0,0.94921875,0.951171875,OrToAlt Currency from OR TO ALTERNATIVE
RANDOM,REGISTER,96,1,AndToOr,0.8828125,0.921875,3.0,6.0,4.0,0.0,3.0,0.8828125,0.9609375,AndToOr Currency from AND TO OR
RANDOM,REGISTER,96,2,AndToAlt,0.921875,0.98046875,3.0,4.0,1.0,3.0,6.0,0.9609375,0.98046875,AndToAlt Protocol from AND TO ALT
RANDOM,REGISTER,97,1,AndToAlt,0.9150390625,0.9384765625,2.0,9.0,7.0,0.0,2.0,0.9150390625,0.95703125,AndToAlt Currency from AND TO ALT
RANDOM,REGISTER,97,2,OrToAnd,0.9384765625,0.96484375,1.0,7.0,6.0,2.0,3.0,0.95703125,0.96484375,OrToAnd Register from OR TO AND
RANDOM,REGISTER,98,1,AndToOr,1.0,0.9921875,3.0,0.0,3.0,0.0,3.0,1.0,0.9921875,AndToOr CardReader from AND TO OR
RANDOM,REGISTER,98,2,OrToAndOpt,0.9921875,1.0,3.0,3.0,0.0,3.0,0.0,0.9921875,1.0,OrToAndOpt CardReader from OR TO AND in OPT
RANDOM,REGISTER,99,1,AltToAnd,0.9501953125,0.9609375,1.0,6.0,5.0,0.0,1.0,0.9501953125,0.9609375,AltToAnd Register from ALT TO AND
RANDOM,FIGURE4,0,1,AndToOr,0.25,0.96875,4.0,2.0,6.0,0.0,4.0,0.25,0.96875,AndToOr TKSESPLC11 from AND TO OR
RANDOM,FIGURE4,1,1,AndToOr,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,1.0,0.96875,AndToOr TKSESPLC11 from AND TO OR
RANDOM,FIGURE4,2,1,AndToOr,0.25,0.96875,4.0,2.0,6.0,0.0,4.0,0.25,0.96875,AndToOr TKSESPLC11 from AND TO OR
RANDOM,FIGURE4,3,1,AltToAndOpt,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,0.15625,1.0,AltToAndOpt TKSESPLC11 from ALT TO AND to OPT
RANDOM,FIGURE4,4,1,AndToOr,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,1.0,0.96875,AndToOr TKSESPLC11 from AND TO OR
RANDOM,FIGURE4,5,1,MandToOpt,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,MandToOpt Undirected from MANDATORY TO OPTIONAL
RANDOM,FIGURE4,6,1,AltToAndOpt,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,0.15625,1.0,AltToAndOpt TKSESPLC11 from ALT TO AND to OPT
RANDOM,FIGURE4,7,1,AndToOr,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,1.0,0.96875,AndToOr TKSESPLC11 from AND TO OR
RANDOM,FIGURE4,8,1,AndToOr,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,1.0,0.96875,AndToOr TKSESPLC11 from AND TO OR
RANDOM,FIGURE4,9,1,AltToAndOpt,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,0.15625,1.0,AltToAndOpt TKSESPLC11 from ALT TO AND to OPT
RANDOM,FIGURE4,10,1,AndToOr,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,1.0,0.96875,AndToOr TKSESPLC11 from AND TO OR
RANDOM,FIGURE4,11,1,OrToAndOpt,0.96875,1.0,6.0,6.0,0.0,0.0,6.0,0.96875,1.0,OrToAndOpt TKSESPLC11 from OR TO AND in OPT
RANDOM,FIGURE4,12,1,AndToOr,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,1.0,0.96875,AndToOr TKSESPLC11 from AND TO OR
RANDOM,FIGURE4,13,1,MandToOpt,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,MandToOpt Cycle from MANDATORY TO OPTIONAL
RANDOM,FIGURE4,14,1,AndToOr,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,1.0,0.96875,AndToOr TKSESPLC11 from AND TO OR
RANDOM,FIGURE4,15,1,OrToAndOpt,0.96875,1.0,6.0,6.0,0.0,0.0,6.0,0.96875,1.0,OrToAndOpt TKSESPLC11 from OR TO AND in OPT
RANDOM,FIGURE4,16,1,AndToOr,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,1.0,0.96875,AndToOr TKSESPLC11 from AND TO OR
RANDOM,FIGURE4,17,1,AltToAndOpt,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,0.15625,1.0,AltToAndOpt TKSESPLC11 from ALT TO AND to OPT
RANDOM,FIGURE4,18,1,MandToOpt,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,MandToOpt Undirected from MANDATORY TO OPTIONAL
RANDOM,FIGURE4,19,1,MandToOpt,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,MandToOpt Directed from MANDATORY TO OPTIONAL
RANDOM,FIGURE4,20,1,OrToAndOpt,0.96875,1.0,6.0,6.0,0.0,0.0,6.0,0.96875,1.0,OrToAndOpt TKSESPLC11 from OR TO AND in OPT
RANDOM,FIGURE4,21,1,AndToOr,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,1.0,0.96875,AndToOr TKSESPLC11 from AND TO OR
RANDOM,FIGURE4,22,1,AltToAndOpt,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,0.15625,1.0,AltToAndOpt TKSESPLC11 from ALT TO AND to OPT
RANDOM,FIGURE4,23,1,AndToOr,0.25,0.96875,4.0,2.0,6.0,0.0,4.0,0.25,0.96875,AndToOr TKSESPLC11 from AND TO OR
RANDOM,FIGURE4,24,1,AndToOr,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,1.0,0.96875,AndToOr TKSESPLC11 from AND TO OR
RANDOM,FIGURE4,25,1,AndToOr,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,1.0,0.96875,AndToOr TKSESPLC11 from AND TO OR
RANDOM,FIGURE4,26,1,MandToOpt,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,MandToOpt Directed from MANDATORY TO OPTIONAL
RANDOM,FIGURE4,27,1,OrToAndOpt,0.96875,1.0,6.0,6.0,0.0,0.0,6.0,0.96875,1.0,OrToAndOpt TKSESPLC11 from OR TO AND in OPT
RANDOM,FIGURE4,28,1,AltToAndOpt,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,0.15625,1.0,AltToAndOpt TKSESPLC11 from ALT TO AND to OPT
RANDOM,FIGURE4,29,1,AndToOr,0.25,0.96875,4.0,2.0,6.0,0.0,4.0,0.25,0.96875,AndToOr TKSESPLC11 from AND TO OR
RANDOM,FIGURE4,30,1,AltToAndOpt,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,0.15625,1.0,AltToAndOpt TKSESPLC11 from ALT TO AND to OPT
RANDOM,FIGURE4,31,1,AltToAndOpt,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,0.15625,1.0,AltToAndOpt TKSESPLC11 from ALT TO AND to OPT
RANDOM,FIGURE4,32,1,MandToOpt,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,MandToOpt GraphLibrary from MANDATORY TO OPTIONAL
RANDOM,FIGURE4,33,1,AndToOr,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,1.0,0.96875,AndToOr TKSESPLC11 from AND TO OR
RANDOM,FIGURE4,34,1,AltToAndOpt,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,0.15625,1.0,AltToAndOpt TKSESPLC11 from ALT TO AND to OPT
RANDOM,FIGURE4,35,1,AndToOr,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,1.0,0.96875,AndToOr TKSESPLC11 from AND TO OR
RANDOM,FIGURE4,36,1,AltToAndOpt,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,0.15625,1.0,AltToAndOpt TKSESPLC11 from ALT TO AND to OPT
RANDOM,FIGURE4,37,1,OrToAndOpt,0.96875,1.0,6.0,6.0,0.0,0.0,6.0,0.96875,1.0,OrToAndOpt TKSESPLC11 from OR TO AND in OPT
RANDOM,FIGURE4,38,1,MandToOpt,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,MandToOpt GraphLibrary from MANDATORY TO OPTIONAL
RANDOM,FIGURE4,39,1,AndToOr,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,1.0,0.96875,AndToOr TKSESPLC11 from AND TO OR
RANDOM,FIGURE4,40,1,OrToAndOpt,0.96875,1.0,6.0,6.0,0.0,0.0,6.0,0.96875,1.0,OrToAndOpt TKSESPLC11 from OR TO AND in OPT
RANDOM,FIGURE4,41,1,OrToAndOpt,0.96875,1.0,6.0,6.0,0.0,0.0,6.0,0.96875,1.0,OrToAndOpt TKSESPLC11 from OR TO AND in OPT
RANDOM,FIGURE4,42,1,MandToOpt,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,MandToOpt Directed from MANDATORY TO OPTIONAL
RANDOM,FIGURE4,43,1,AltToAndOpt,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,0.15625,1.0,AltToAndOpt TKSESPLC11 from ALT TO AND to OPT
RANDOM,FIGURE4,44,1,AndToOr,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,1.0,0.96875,AndToOr TKSESPLC11 from AND TO OR
RANDOM,FIGURE4,45,1,OrToAndOpt,0.96875,1.0,6.0,6.0,0.0,0.0,6.0,0.96875,1.0,OrToAndOpt TKSESPLC11 from OR TO AND in OPT
RANDOM,FIGURE4,46,1,AndToOr,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,1.0,0.96875,AndToOr TKSESPLC11 from AND TO OR
RANDOM,FIGURE4,47,1,MandToOpt,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,MandToOpt Number from MANDATORY TO OPTIONAL
RANDOM,FIGURE4,48,1,AltToAndOpt,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,0.15625,1.0,AltToAndOpt TKSESPLC11 from ALT TO AND to OPT
RANDOM,FIGURE4,49,1,AltToAndOpt,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,0.15625,1.0,AltToAndOpt TKSESPLC11 from ALT TO AND to OPT
RANDOM,FIGURE4,50,1,AltToAndOpt,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,0.15625,1.0,AltToAndOpt TKSESPLC11 from ALT TO AND to OPT
