id,repair,model,iteration,numSeededMutations,ADQbefore,ADQafter,ED,EDCheatbefore,EDCheatafter,EDbeforeInitial,EDafterInitial,COMPbefore,COMPafter,mutations,time,avg,max,repaired
71,RANDOM,REGISTER,70,-1,0.9453125,0.9765625,2.0,6.0,4.0,0.0,2.0,2.5,2.5,0,152,0.939266690340909,0.9765625,0
72,RANDOM,REGISTER,71,-1,0.84375,0.951171875,4.0,6.0,2.0,0.0,4.0,2.5,2.5,1,163,0.875,0.951171875,0
73,RANDOM,REGISTER,72,-1,0.7958984375,0.9501953125,2.0,9.0,8.0,0.0,2.0,2.5,2.5,1,169,0.8877041903409091,0.9501953125,0
74,RANDOM,REGISTER,73,-1,0.921875,0.98046875,3.0,4.0,1.0,0.0,3.0,2.5,2.5,0,163,0.9064897017045455,0.98046875,0
75,RANDOM,REGISTER,74,-1,0.98046875,1.0,1.0,1.0,0.0,0.0,1.0,2.5,2.5,0,2,0.9576822916666666,1.0,1
76,RANDOM,REGISTER,75,-1,0.9609375,0.98046875,2.0,3.0,1.0,0.0,2.0,2.5,2.5,1,147,0.9485795454545455,0.98046875,0
77,RANDOM,REGISTER,76,-1,0.8447265625,0.9609375,2.0,7.0,5.0,0.0,2.0,2.5,2.5,1,158,0.8951615767045454,0.9609375,0
78,RANDOM,REGISTER,77,-1,0.9228515625,0.97265625,3.0,8.0,5.0,0.0,3.0,2.5,2.5,1,161,0.9223366477272728,0.97265625,0
79,RANDOM,REGISTER,78,-1,1.0,0.9921875,1.0,0.0,1.0,0.0,1.0,2.5,2.5,0,161,0.9628462357954546,0.9921875,0
80,RANDOM,REGISTER,79,-1,0.9375,0.98046875,6.0,7.0,1.0,0.0,6.0,2.5,2.5,1,159,0.9360617897727272,0.98046875,0
81,RANDOM,REGISTER,80,-1,0.892578125,0.953125,6.0,5.0,5.0,0.0,6.0,2.5,2.5,1,162,0.8918323863636364,0.953125,0
82,RANDOM,REGISTER,81,-1,0.9609375,0.9921875,3.0,4.0,1.0,0.0,3.0,2.5,2.5,0,148,0.9386186079545454,0.9921875,0
83,RANDOM,REGISTER,82,-1,0.9521484375,0.9765625,1.0,3.0,2.0,0.0,1.0,2.5,2.5,0,170,0.950985440340909,0.9765625,0
84,RANDOM,REGISTER,83,-1,0.921875,0.98046875,3.0,4.0,1.0,0.0,3.0,2.5,2.5,0,153,0.8986416903409091,0.98046875,0
85,RANDOM,REGISTER,84,-1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,1,100,0.9685924899193549,1.0,1
86,RANDOM,REGISTER,85,-1,0.98046875,1.0,1.0,1.0,0.0,0.0,1.0,2.5,2.5,0,0,0.9522879464285714,1.0,1
87,RANDOM,REGISTER,86,-1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,1,91,0.9684399801587301,1.0,1
88,RANDOM,REGISTER,87,-1,0.9609375,1.0,3.0,3.0,0.0,0.0,3.0,2.5,2.5,0,59,0.936780427631579,1.0,1
89,RANDOM,REGISTER,88,-1,0.9609375,1.0,3.0,3.0,0.0,0.0,3.0,2.5,2.5,0,43,0.9375651041666667,1.0,1
90,RANDOM,REGISTER,89,-1,0.84375,0.951171875,6.0,6.0,8.0,0.0,6.0,2.5,2.5,1,157,0.8809126420454545,0.951171875,0
91,RANDOM,REGISTER,90,-1,0.931640625,0.955078125,2.0,5.0,3.0,0.0,2.0,2.5,2.5,0,157,0.9300692471590909,0.955078125,0
92,RANDOM,REGISTER,91,-1,0.953125,0.966796875,2.0,7.0,6.0,0.0,2.0,2.5,2.5,1,164,0.9491743607954546,0.966796875,0
93,RANDOM,REGISTER,92,-1,0.9306640625,0.96875,4.0,7.0,3.0,0.0,4.0,2.5,2.5,1,154,0.9168501420454546,0.96875,0
94,RANDOM,REGISTER,93,-1,0.853515625,0.9521484375,8.0,7.0,5.0,0.0,8.0,2.5,2.5,1,162,0.8789417613636363,0.9521484375,0
95,RANDOM,REGISTER,94,-1,0.9609375,0.98046875,3.0,4.0,1.0,0.0,3.0,2.5,2.5,0,158,0.9439985795454545,0.98046875,0
96,RANDOM,REGISTER,95,-1,0.84375,0.951171875,4.0,6.0,2.0,0.0,4.0,2.5,2.5,1,160,0.8780894886363636,0.951171875,0
97,RANDOM,REGISTER,96,-1,0.8828125,0.98046875,6.0,6.0,1.0,0.0,6.0,2.5,2.5,1,142,0.8968927556818181,0.98046875,0
98,RANDOM,REGISTER,97,-1,0.9150390625,0.96484375,3.0,9.0,6.0,0.0,3.0,2.5,2.5,1,157,0.9224786931818182,0.96484375,0
99,RANDOM,REGISTER,98,-1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,1,88,0.9706876240079365,1.0,1
100,RANDOM,REGISTER,99,-1,0.9501953125,0.9609375,1.0,6.0,5.0,0.0,1.0,2.5,2.5,0,161,0.9359907670454546,0.9609375,0
1,RANDOM,FIGURE4,0,-1,0.25,0.96875,4.0,2.0,6.0,0.0,4.0,5.0,5.0,0,40,0.4114583333333333,0.96875,0
2,RANDOM,FIGURE4,1,-1,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,5.0,5.0,0,46,0.5645833333333333,0.96875,0
3,RANDOM,FIGURE4,2,-1,0.25,0.96875,4.0,2.0,6.0,0.0,4.0,5.0,5.0,0,38,0.39895833333333336,0.96875,0
4,RANDOM,FIGURE4,3,-1,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,5.0,5.0,0,0,0.515625,1.0,1
5,RANDOM,FIGURE4,4,-1,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,5.0,5.0,0,47,0.56875,0.96875,0
6,RANDOM,FIGURE4,5,-1,0.5,1.0,1.0,1.0,0.0,0.0,1.0,5.0,5.0,0,0,0.984375,1.0,1
7,RANDOM,FIGURE4,6,-1,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,5.0,5.0,0,0,0.7421875,1.0,1
8,RANDOM,FIGURE4,7,-1,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,5.0,5.0,0,35,0.47604166666666664,0.96875,0
9,RANDOM,FIGURE4,8,-1,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,5.0,5.0,0,47,0.534375,0.96875,0
10,RANDOM,FIGURE4,9,-1,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,5.0,5.0,0,0,0.984375,1.0,1
11,RANDOM,FIGURE4,10,-1,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,5.0,5.0,0,40,0.47604166666666664,0.96875,0
12,RANDOM,FIGURE4,11,-1,0.96875,1.0,6.0,6.0,0.0,0.0,6.0,5.0,5.0,0,0,0.578125,1.0,1
13,RANDOM,FIGURE4,12,-1,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,5.0,5.0,0,45,0.4875,0.96875,0
14,RANDOM,FIGURE4,13,-1,0.5,1.0,1.0,1.0,0.0,0.0,1.0,5.0,5.0,0,0,0.4375,1.0,1
15,RANDOM,FIGURE4,14,-1,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,5.0,5.0,0,31,0.5614583333333333,0.96875,0
16,RANDOM,FIGURE4,15,-1,0.96875,1.0,6.0,6.0,0.0,0.0,6.0,5.0,5.0,0,0,1.0,1.0,1
17,RANDOM,FIGURE4,16,-1,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,5.0,5.0,0,38,0.6,0.96875,0
18,RANDOM,FIGURE4,17,-1,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,5.0,5.0,0,0,0.5714285714285714,1.0,1
19,RANDOM,FIGURE4,18,-1,0.5,1.0,1.0,1.0,0.0,0.0,1.0,5.0,5.0,0,0,1.0,1.0,1
20,RANDOM,FIGURE4,19,-1,0.5,1.0,1.0,1.0,0.0,0.0,1.0,5.0,5.0,0,0,0.578125,1.0,1
21,RANDOM,FIGURE4,20,-1,0.96875,1.0,6.0,6.0,0.0,0.0,6.0,5.0,5.0,0,0,1.0,1.0,1
22,RANDOM,FIGURE4,21,-1,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,5.0,5.0,0,47,0.51875,0.96875,0
23,RANDOM,FIGURE4,22,-1,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,5.0,5.0,0,15,1.0,1.0,1
24,RANDOM,FIGURE4,23,-1,0.25,0.96875,4.0,2.0,6.0,0.0,4.0,5.0,5.0,0,34,0.35520833333333335,0.96875,0
25,RANDOM,FIGURE4,24,-1,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,5.0,5.0,0,47,0.5416666666666666,0.96875,0
26,RANDOM,FIGURE4,25,-1,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,5.0,5.0,0,53,0.5302083333333333,0.96875,0
27,RANDOM,FIGURE4,26,-1,0.5,1.0,1.0,1.0,0.0,0.0,1.0,5.0,5.0,0,0,0.390625,1.0,1
28,RANDOM,FIGURE4,27,-1,0.96875,1.0,6.0,6.0,0.0,0.0,6.0,5.0,5.0,0,0,1.0,1.0,1
29,RANDOM,FIGURE4,28,-1,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,5.0,5.0,0,16,0.8177083333333334,1.0,1
30,RANDOM,FIGURE4,29,-1,0.25,0.96875,4.0,2.0,6.0,0.0,4.0,5.0,5.0,0,37,0.4083333333333333,0.96875,0
31,RANDOM,FIGURE4,30,-1,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,5.0,5.0,0,17,0.5078125,1.0,1
32,RANDOM,FIGURE4,31,-1,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,5.0,5.0,0,2,0.7421875,1.0,1
33,RANDOM,FIGURE4,32,-1,0.5,1.0,1.0,1.0,0.0,0.0,1.0,5.0,5.0,0,0,0.578125,1.0,1
34,RANDOM,FIGURE4,33,-1,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,5.0,5.0,0,47,0.5770833333333333,0.96875,0
35,RANDOM,FIGURE4,34,-1,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,5.0,5.0,0,0,0.9791666666666666,1.0,1
36,RANDOM,FIGURE4,35,-1,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,5.0,5.0,0,32,0.5145833333333333,0.96875,0
37,RANDOM,FIGURE4,36,-1,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,5.0,5.0,0,0,1.0,1.0,1
38,RANDOM,FIGURE4,37,-1,0.96875,1.0,6.0,6.0,0.0,0.0,6.0,5.0,5.0,0,0,0.515625,1.0,1
39,RANDOM,FIGURE4,38,-1,0.5,1.0,1.0,1.0,0.0,0.0,1.0,5.0,5.0,0,15,0.38125,1.0,1
40,RANDOM,FIGURE4,39,-1,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,5.0,5.0,0,32,0.453125,0.96875,0
41,RANDOM,FIGURE4,40,-1,0.96875,1.0,6.0,6.0,0.0,0.0,6.0,5.0,5.0,0,3,0.578125,1.0,1
42,RANDOM,FIGURE4,41,-1,0.96875,1.0,6.0,6.0,0.0,0.0,6.0,5.0,5.0,0,0,0.515625,1.0,1
43,RANDOM,FIGURE4,42,-1,0.5,1.0,1.0,1.0,0.0,0.0,1.0,5.0,5.0,0,15,0.440625,1.0,1
44,RANDOM,FIGURE4,43,-1,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,5.0,5.0,0,0,1.0,1.0,1
45,RANDOM,FIGURE4,44,-1,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,5.0,5.0,0,47,0.43333333333333335,0.96875,0
46,RANDOM,FIGURE4,45,-1,0.96875,1.0,6.0,6.0,0.0,0.0,6.0,5.0,5.0,0,0,1.0,1.0,1
47,RANDOM,FIGURE4,46,-1,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,5.0,5.0,0,38,0.6427083333333333,0.96875,0
48,RANDOM,FIGURE4,47,-1,0.5,1.0,1.0,1.0,0.0,0.0,1.0,5.0,5.0,0,0,0.984375,1.0,1
49,RANDOM,FIGURE4,48,-1,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,5.0,5.0,0,15,0.4125,1.0,1
50,RANDOM,FIGURE4,49,-1,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,5.0,5.0,0,0,0.6,1.0,1
51,RANDOM,FIGURE4,50,-1,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,5.0,5.0,0,0,0.984375,1.0,1
52,RANDOM,FIGURE4,51,-1,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,5.0,5.0,0,53,0.5072916666666667,0.96875,0
53,RANDOM,FIGURE4,52,-1,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,5.0,5.0,0,47,0.42916666666666664,0.96875,0
54,RANDOM,FIGURE4,53,-1,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,5.0,5.0,0,0,1.0,1.0,1
55,RANDOM,FIGURE4,54,-1,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,5.0,5.0,0,38,0.5916666666666667,0.96875,0
56,RANDOM,FIGURE4,55,-1,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,5.0,5.0,0,3,0.984375,1.0,1
57,RANDOM,FIGURE4,56,-1,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,5.0,5.0,0,0,1.0,1.0,1
58,RANDOM,FIGURE4,57,-1,0.5,1.0,1.0,1.0,0.0,0.0,1.0,5.0,5.0,0,16,0.6177884615384616,1.0,1
59,RANDOM,FIGURE4,58,-1,0.96875,1.0,6.0,6.0,0.0,0.0,6.0,5.0,5.0,0,0,1.0,1.0,1
60,RANDOM,FIGURE4,59,-1,0.96875,1.0,6.0,6.0,0.0,0.0,6.0,5.0,5.0,0,0,0.578125,1.0,1
61,RANDOM,FIGURE4,60,-1,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,5.0,5.0,0,15,0.6,1.0,1
62,RANDOM,FIGURE4,61,-1,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,5.0,5.0,0,48,0.5989583333333334,0.96875,0
63,RANDOM,FIGURE4,62,-1,0.5,1.0,1.0,1.0,0.0,0.0,1.0,5.0,5.0,0,0,0.7734375,1.0,1
64,RANDOM,FIGURE4,63,-1,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,5.0,5.0,0,31,0.5614583333333333,0.96875,0
65,RANDOM,FIGURE4,64,-1,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,5.0,5.0,0,38,0.49166666666666664,0.96875,0
66,RANDOM,FIGURE4,65,-1,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,5.0,5.0,0,46,0.5802083333333333,0.96875,0
67,RANDOM,FIGURE4,66,-1,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,5.0,5.0,0,0,1.0,1.0,1
68,RANDOM,FIGURE4,67,-1,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,5.0,5.0,0,0,0.6666666666666666,1.0,1
69,RANDOM,FIGURE4,68,-1,0.125,0.96875,3.0,3.0,6.0,0.0,3.0,5.0,5.0,0,54,0.253125,0.96875,0
70,RANDOM,FIGURE4,69,-1,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,5.0,5.0,0,47,0.5916666666666667,0.96875,0
71,RANDOM,FIGURE4,70,-1,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,5.0,5.0,0,37,0.5375,0.96875,0
72,RANDOM,FIGURE4,71,-1,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,5.0,5.0,0,0,1.0,1.0,1
73,RANDOM,FIGURE4,72,-1,0.96875,1.0,6.0,6.0,0.0,0.0,6.0,5.0,5.0,0,0,0.4375,1.0,1
74,RANDOM,FIGURE4,73,-1,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,5.0,5.0,0,0,0.2734375,1.0,1
75,RANDOM,FIGURE4,74,-1,0.96875,1.0,6.0,6.0,0.0,0.0,6.0,5.0,5.0,0,0,0.515625,1.0,1
76,RANDOM,FIGURE4,75,-1,0.5,1.0,1.0,1.0,0.0,0.0,1.0,5.0,5.0,0,0,0.9791666666666666,1.0,1
77,RANDOM,FIGURE4,76,-1,0.96875,1.0,6.0,6.0,0.0,0.0,6.0,5.0,5.0,0,15,0.578125,1.0,1
78,RANDOM,FIGURE4,77,-1,0.96875,1.0,6.0,6.0,0.0,0.0,6.0,5.0,5.0,0,0,0.3958333333333333,1.0,1
79,RANDOM,FIGURE4,78,-1,0.5,1.0,1.0,1.0,0.0,0.0,1.0,5.0,5.0,0,16,0.38671875,1.0,1
80,RANDOM,FIGURE4,79,-1,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,5.0,5.0,0,38,0.50625,0.96875,0
81,RANDOM,FIGURE4,80,-1,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,5.0,5.0,0,16,1.0,1.0,1
82,RANDOM,FIGURE4,81,-1,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,5.0,5.0,0,31,0.553125,0.96875,0
83,RANDOM,FIGURE4,82,-1,0.5,1.0,1.0,1.0,0.0,0.0,1.0,5.0,5.0,0,0,1.0,1.0,1
84,RANDOM,FIGURE4,83,-1,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,5.0,5.0,0,0,1.0,1.0,1
85,RANDOM,FIGURE4,84,-1,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,5.0,5.0,0,34,0.49166666666666664,0.96875,0
86,RANDOM,FIGURE4,85,-1,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,5.0,5.0,0,15,0.984375,1.0,1
87,RANDOM,FIGURE4,86,-1,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,5.0,5.0,0,0,0.7421875,1.0,1
88,RANDOM,FIGURE4,87,-1,0.96875,1.0,6.0,6.0,0.0,0.0,6.0,5.0,5.0,0,16,0.2552083333333333,1.0,1
89,RANDOM,FIGURE4,88,-1,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,5.0,5.0,0,0,0.515625,1.0,1
90,RANDOM,FIGURE4,89,-1,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,5.0,5.0,0,47,0.46041666666666664,0.96875,0
91,RANDOM,FIGURE4,90,-1,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,5.0,5.0,0,16,0.515625,1.0,1
92,RANDOM,FIGURE4,91,-1,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,5.0,5.0,0,3,0.2734375,1.0,1
93,RANDOM,FIGURE4,92,-1,0.5,1.0,1.0,1.0,0.0,0.0,1.0,5.0,5.0,0,0,0.34375,1.0,1
94,RANDOM,FIGURE4,93,-1,0.96875,1.0,6.0,6.0,0.0,0.0,6.0,5.0,5.0,0,0,1.0,1.0,1
95,RANDOM,FIGURE4,94,-1,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,5.0,5.0,0,0,0.984375,1.0,1
96,RANDOM,FIGURE4,95,-1,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,5.0,5.0,0,0,0.984375,1.0,1
97,RANDOM,FIGURE4,96,-1,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,5.0,5.0,0,31,0.5260416666666666,0.96875,0
98,RANDOM,FIGURE4,97,-1,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,5.0,5.0,0,16,0.30357142857142855,1.0,1
99,RANDOM,FIGURE4,98,-1,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,5.0,5.0,0,38,0.44895833333333335,0.96875,0
100,RANDOM,FIGURE4,99,-1,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,5.0,5.0,0,0,0.6,1.0,1
1,RANDOM,AIRCRAFT1,0,-1,0.922607421875,0.959716796875,2.0,4.0,2.0,0.0,2.0,3.0,3.0,1,287,0.9219376001602564,0.959716796875,0
2,RANDOM,AIRCRAFT1,1,-1,0.919921875,0.937744140625,5.0,10.0,6.0,0.0,5.0,3.0,3.0,2,301,0.9179512219551282,0.937744140625,0
3,RANDOM,AIRCRAFT1,2,-1,0.913818359375,0.983154296875,2.0,8.0,6.0,0.0,2.0,3.0,3.0,2,295,0.9178310296474359,0.983154296875,0
4,RANDOM,AIRCRAFT1,3,-1,0.929443359375,0.994873046875,2.0,3.0,1.0,0.0,2.0,3.0,3.0,2,278,0.9269393529647436,0.994873046875,0
5,RANDOM,AIRCRAFT1,4,-1,0.951904296875,1.0,10.0,10.0,0.0,0.0,10.0,3.0,3.0,2,188,0.9377646409828244,1.0,1
6,RANDOM,AIRCRAFT1,5,-1,1.0,0.994873046875,1.0,0.0,1.0,0.0,1.0,3.0,3.0,0,302,0.9421900040064103,0.994873046875,0
7,RANDOM,AIRCRAFT1,6,-1,0.943603515625,1.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,0,28,0.9357653166118421,1.0,1
8,RANDOM,AIRCRAFT1,7,-1,0.920654296875,0.9833984375,7.0,5.0,2.0,0.0,7.0,3.0,3.0,1,326,0.9241248497596154,0.9833984375,0
9,RANDOM,AIRCRAFT1,8,-1,0.92431640625,0.994873046875,9.0,10.0,1.0,0.0,9.0,3.0,3.0,2,311,0.922733874198718,0.994873046875,0
10,RANDOM,AIRCRAFT1,9,-1,0.951904296875,0.989013671875,2.0,3.0,1.0,0.0,2.0,3.0,3.0,1,394,0.9304499699519231,0.989013671875,0
11,RANDOM,AIRCRAFT1,10,-1,0.918212890625,0.983154296875,5.0,3.0,2.0,0.0,5.0,3.0,3.0,1,356,0.9242462940705128,0.983154296875,0
12,RANDOM,AIRCRAFT1,11,-1,0.9423828125,0.9833984375,1.0,3.0,2.0,0.0,1.0,3.0,3.0,0,318,0.9297313201121795,0.9833984375,0
13,RANDOM,AIRCRAFT1,12,-1,0.921875,0.93408203125,3.0,5.0,3.0,0.0,3.0,3.0,3.0,2,316,0.9214280348557692,0.93408203125,0
14,RANDOM,AIRCRAFT1,13,-1,0.926025390625,0.9775390625,4.0,9.0,7.0,0.0,4.0,3.0,3.0,2,338,0.9239495693108974,0.9775390625,0
15,RANDOM,AIRCRAFT1,14,-1,0.9521484375,0.989013671875,4.0,3.0,1.0,0.0,4.0,3.0,3.0,2,337,0.9329038962339744,0.989013671875,0
16,RANDOM,AIRCRAFT1,15,-1,0.983154296875,0.989013671875,1.0,2.0,1.0,0.0,1.0,3.0,3.0,0,277,0.9334172175480769,0.989013671875,0
17,RANDOM,AIRCRAFT1,16,-1,0.92333984375,0.9833984375,3.0,5.0,2.0,0.0,3.0,3.0,3.0,1,292,0.9245017027243589,0.9833984375,0
18,RANDOM,AIRCRAFT1,17,-1,0.923095703125,0.943603515625,3.0,8.0,7.0,0.0,3.0,3.0,3.0,2,315,0.9226875500801283,0.943603515625,0
19,RANDOM,AIRCRAFT1,18,-1,0.91943359375,0.9716796875,6.0,5.0,6.0,0.0,6.0,3.0,3.0,2,289,0.920331280048077,0.9716796875,0
20,RANDOM,AIRCRAFT1,19,-1,0.91748046875,0.9833984375,2.0,3.0,2.0,0.0,2.0,3.0,3.0,2,280,0.921337890625,0.9833984375,0
21,RANDOM,AIRCRAFT1,20,-1,0.967041015625,1.0,5.0,5.0,0.0,0.0,5.0,3.0,3.0,1,171,0.934539794921875,1.0,1
22,RANDOM,AIRCRAFT1,21,-1,0.928955078125,0.994873046875,4.0,9.0,5.0,0.0,4.0,3.0,3.0,1,310,0.9296724759615385,0.994873046875,0
23,RANDOM,AIRCRAFT1,22,-1,0.936767578125,1.0,2.0,2.0,0.0,0.0,2.0,3.0,3.0,1,143,0.93342041015625,1.0,1
24,RANDOM,AIRCRAFT1,23,-1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1,179,0.9507296202612705,1.0,1
25,RANDOM,AIRCRAFT1,24,-1,0.923095703125,1.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,0,14,0.9264594184027778,1.0,1
26,RANDOM,AIRCRAFT1,25,-1,0.967529296875,0.98974609375,6.0,2.0,6.0,0.0,6.0,3.0,3.0,1,281,0.9374449118589744,0.98974609375,0
27,RANDOM,AIRCRAFT1,26,-1,0.940673828125,0.989013671875,1.0,5.0,4.0,0.0,1.0,3.0,3.0,0,291,0.934139623397436,0.989013671875,0
28,RANDOM,AIRCRAFT1,27,-1,0.943603515625,1.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,0,67,0.93585205078125,1.0,1
29,RANDOM,AIRCRAFT1,28,-1,0.918701171875,0.929931640625,2.0,9.0,7.0,0.0,2.0,3.0,3.0,1,376,0.9183756510416666,0.929931640625,0
30,RANDOM,AIRCRAFT1,29,-1,0.91796875,0.9833984375,3.0,4.0,2.0,0.0,3.0,3.0,3.0,2,286,0.9246281550480769,0.9833984375,0
31,RANDOM,AIRCRAFT1,30,-1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1,117,0.9531642869971264,1.0,1
32,RANDOM,AIRCRAFT1,31,-1,0.9140625,0.9775390625,2.0,9.0,7.0,0.0,2.0,3.0,3.0,2,284,0.9175944010416667,0.9775390625,0
33,RANDOM,AIRCRAFT1,32,-1,0.931884765625,0.994873046875,6.0,2.0,5.0,0.0,6.0,3.0,3.0,1,317,0.9322528545673077,0.994873046875,0
34,RANDOM,AIRCRAFT1,33,-1,0.92333984375,0.959716796875,2.0,8.0,6.0,0.0,2.0,3.0,3.0,2,278,0.9230719150641026,0.959716796875,0
35,RANDOM,AIRCRAFT1,34,-1,0.974365234375,1.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,0,69,0.9478087133290817,1.0,1
36,RANDOM,AIRCRAFT1,35,-1,0.923095703125,0.97802734375,7.0,6.0,5.0,0.0,7.0,3.0,3.0,2,278,0.9236328125,0.97802734375,0
37,RANDOM,AIRCRAFT1,36,-1,0.910888671875,0.9775390625,7.0,10.0,7.0,0.0,7.0,3.0,3.0,2,278,0.9171486879006411,0.9775390625,0
38,RANDOM,AIRCRAFT1,37,-1,0.974365234375,1.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,0,16,0.943359375,1.0,1
39,RANDOM,AIRCRAFT1,38,-1,0.924072265625,0.967041015625,4.0,7.0,3.0,0.0,4.0,3.0,3.0,2,287,0.9247320713141025,0.967041015625,0
40,RANDOM,AIRCRAFT1,39,-1,0.930419921875,0.974365234375,1.0,2.0,1.0,0.0,1.0,3.0,3.0,0,279,0.9284843249198718,0.974365234375,0
41,RANDOM,AIRCRAFT1,40,-1,0.974365234375,1.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,0,31,0.943603515625,1.0,1
42,RANDOM,AIRCRAFT1,41,-1,0.931884765625,0.958251953125,5.0,4.0,8.0,0.0,5.0,3.0,3.0,1,276,0.9296812399839743,0.958251953125,0
43,RANDOM,AIRCRAFT1,42,-1,0.919677734375,1.0,2.0,2.0,0.0,0.0,2.0,3.0,3.0,2,222,0.924568371895032,1.0,1
44,RANDOM,AIRCRAFT1,43,-1,0.923095703125,0.952392578125,4.0,4.0,4.0,0.0,4.0,3.0,3.0,2,276,0.9220527844551282,0.952392578125,0
45,RANDOM,AIRCRAFT1,44,-1,0.9267578125,1.0,4.0,4.0,0.0,0.0,4.0,3.0,3.0,1,132,0.9279424493963068,1.0,1
46,RANDOM,AIRCRAFT1,45,-1,0.907958984375,0.98974609375,5.0,11.0,6.0,0.0,5.0,3.0,3.0,2,269,0.9239821213942307,0.98974609375,0
47,RANDOM,AIRCRAFT1,46,-1,0.9189453125,0.9833984375,2.0,4.0,2.0,0.0,2.0,3.0,3.0,1,283,0.9226963141025641,0.9833984375,0
48,RANDOM,AIRCRAFT1,47,-1,0.921630859375,0.983154296875,6.0,4.0,2.0,0.0,6.0,3.0,3.0,2,285,0.9215582431891025,0.983154296875,0
49,RANDOM,AIRCRAFT1,48,-1,0.919677734375,1.0,2.0,2.0,0.0,0.0,2.0,3.0,3.0,1,98,0.9286776455965909,1.0,1
