id,repair,model,iteration,numSeededMutations,ADQbefore,ADQafter,ED,EDCheatbefore,EDCheatafter,EDbeforeInitial,EDafterInitial,COMPbefore,COMPafter,mutations,time,avg,max,repaired
67,TRUNCATION_2PERCENT,EXAMPLE,66,-1,0.875,1.0,5.0,5.0,0.0,0.0,5.0,2.0,1.5,1,53,0.85,1.0,1
68,TRUNCATION_2PERCENT,EXAMPLE,67,-1,1.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,1.5,0,25,1.0,1.0,1
69,TRUNCATION_2PERCENT,EXAMPLE,68,-1,0.875,1.0,6.0,6.0,0.0,0.0,6.0,2.0,1.5,1,53,0.875,1.0,1
70,TRUNCATION_2PERCENT,EXAMPLE,69,-1,0.75,1.0,6.0,6.0,0.0,0.0,6.0,2.0,1.5,2,74,0.7875,1.0,1
71,TRUNCATION_2PERCENT,EXAMPLE,70,-1,0.875,1.0,4.0,4.0,0.0,0.0,4.0,2.0,1.5,2,76,0.86875,1.0,1
72,TRUNCATION_2PERCENT,EXAMPLE,71,-1,0.875,1.0,4.0,4.0,0.0,0.0,4.0,2.0,1.5,1,52,0.8375,1.0,1
73,TRUNCATION_2PERCENT,EXAMPLE,72,-1,1.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,1.5,0,26,1.0,1.0,1
74,TRUNCATION_2PERCENT,EXAMPLE,73,-1,0.875,1.0,4.0,4.0,0.0,0.0,4.0,2.0,1.5,1,50,0.78125,1.0,1
75,TRUNCATION_2PERCENT,EXAMPLE,74,-1,0.875,1.0,4.0,4.0,0.0,0.0,4.0,2.0,1.5,1,52,0.89375,1.0,1
76,TRUNCATION_2PERCENT,EXAMPLE,75,-1,1.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,1.5,0,27,1.0,1.0,1
77,TRUNCATION_2PERCENT,EXAMPLE,76,-1,0.875,1.0,6.0,6.0,0.0,0.0,6.0,2.0,1.5,1,47,0.875,1.0,1
78,TRUNCATION_2PERCENT,EXAMPLE,77,-1,0.75,1.0,7.0,7.0,0.0,0.0,7.0,2.0,1.5,2,81,0.7625,1.0,1
79,TRUNCATION_2PERCENT,EXAMPLE,78,-1,0.875,1.0,4.0,4.0,0.0,0.0,4.0,2.0,1.5,1,50,0.8,1.0,1
80,TRUNCATION_2PERCENT,EXAMPLE,79,-1,0.75,1.0,7.0,7.0,0.0,0.0,7.0,2.0,1.5,2,74,0.8,1.0,1
81,TRUNCATION_2PERCENT,EXAMPLE,80,-1,1.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,1.5,0,24,1.0,1.0,1
82,TRUNCATION_2PERCENT,EXAMPLE,81,-1,0.875,1.0,4.0,4.0,0.0,0.0,4.0,2.0,1.5,1,51,0.75625,1.0,1
83,TRUNCATION_2PERCENT,EXAMPLE,82,-1,1.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,1.5,0,27,1.0,1.0,1
84,TRUNCATION_2PERCENT,EXAMPLE,83,-1,0.875,1.0,4.0,4.0,0.0,0.0,4.0,2.0,1.5,1,52,0.8875,1.0,1
85,TRUNCATION_2PERCENT,EXAMPLE,84,-1,0.875,1.0,6.0,6.0,0.0,0.0,6.0,2.0,1.5,1,51,0.875,1.0,1
86,TRUNCATION_2PERCENT,EXAMPLE,85,-1,0.875,1.0,4.0,4.0,0.0,0.0,4.0,2.0,1.5,1,50,0.8125,1.0,1
87,TRUNCATION_2PERCENT,EXAMPLE,86,-1,0.875,1.0,4.0,4.0,0.0,0.0,4.0,2.0,1.5,1,51,0.80625,1.0,1
88,TRUNCATION_2PERCENT,EXAMPLE,87,-1,0.875,1.0,4.0,4.0,0.0,0.0,4.0,2.0,1.5,1,50,0.825,1.0,1
89,TRUNCATION_2PERCENT,EXAMPLE,88,-1,0.75,1.0,7.0,7.0,0.0,0.0,7.0,2.0,1.5,2,78,0.8625,1.0,1
90,TRUNCATION_2PERCENT,EXAMPLE,89,-1,1.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,1.5,0,25,1.0,1.0,1
91,TRUNCATION_2PERCENT,EXAMPLE,90,-1,1.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,1.5,0,24,1.0,1.0,1
92,TRUNCATION_2PERCENT,EXAMPLE,91,-1,0.875,1.0,5.0,5.0,0.0,0.0,5.0,2.0,1.5,1,49,0.85,1.0,1
