repair,model,iteration,nmut,mutation,ADQbefore,ADQafter,deltaED,EDbefore,EDafter,EDbeforeInitial,EDafterInitial,COMPbefore,COMPafter,description
RANDOM,EXAMPLE,2,21,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,2,22,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,2,23,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,2,24,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,2,25,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,3,0,,,0.5625,,,7.0,,0.0,,0.5625,
RANDOM,EXAMPLE,3,1,AndToAlt,0.5625,0.875,3.0,7.0,6.0,0.0,3.0,0.5625,0.875,AndToAlt Root from AND TO ALT
RANDOM,EXAMPLE,3,2,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,3,3,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,3,4,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,3,5,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,3,6,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,3,7,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,3,8,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,3,9,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,3,10,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,3,11,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,3,12,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,3,13,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,3,14,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,3,15,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,3,16,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,3,17,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,3,18,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,3,19,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,3,20,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,3,21,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,3,22,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,3,23,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,3,24,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,3,25,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,4,0,,,0.8125,,,3.0,,0.0,,0.8125,
RANDOM,EXAMPLE,4,1,AndToAlt,0.8125,0.9375,2.0,3.0,3.0,0.0,2.0,0.8125,0.9375,AndToAlt Root from AND TO ALT
RANDOM,EXAMPLE,4,2,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,4,3,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,4,4,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,4,5,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,4,6,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,4,7,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,4,8,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,4,9,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,4,10,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,4,11,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,4,12,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,4,13,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,4,14,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,4,15,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,4,16,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,4,17,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,4,18,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,4,19,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,4,20,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,4,21,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,4,22,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,4,23,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,4,24,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,4,25,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,5,0,,,0.8125,,,3.0,,0.0,,0.8125,
RANDOM,EXAMPLE,5,1,AndToAlt,0.8125,0.9375,2.0,3.0,3.0,0.0,2.0,0.8125,0.9375,AndToAlt Root from AND TO ALT
RANDOM,EXAMPLE,5,2,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,5,3,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,5,4,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,5,5,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,5,6,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,5,7,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,5,8,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,5,9,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,5,10,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,5,11,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,5,12,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,5,13,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,5,14,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,5,15,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,5,16,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,5,17,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,5,18,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,5,19,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,5,20,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,5,21,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,5,22,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,5,23,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,5,24,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,5,25,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,6,0,,,0.6875,,,6.0,,0.0,,0.6875,
RANDOM,EXAMPLE,6,1,AndToAlt,0.6875,0.875,3.0,6.0,5.0,0.0,3.0,0.6875,0.875,AndToAlt Root from AND TO ALT
RANDOM,EXAMPLE,6,2,,,0.875,,,5.0,,3.0,,0.875,
RANDOM,EXAMPLE,6,3,,,0.875,,,5.0,,3.0,,0.875,
RANDOM,EXAMPLE,6,4,,,0.875,,,5.0,,3.0,,0.875,
RANDOM,EXAMPLE,6,5,,,0.875,,,5.0,,3.0,,0.875,
RANDOM,EXAMPLE,6,6,,,0.875,,,5.0,,3.0,,0.875,
RANDOM,EXAMPLE,6,7,,,0.875,,,5.0,,3.0,,0.875,
RANDOM,EXAMPLE,6,8,,,0.875,,,5.0,,3.0,,0.875,
RANDOM,EXAMPLE,6,9,,,0.875,,,5.0,,3.0,,0.875,
RANDOM,EXAMPLE,6,10,,,0.875,,,5.0,,3.0,,0.875,
RANDOM,EXAMPLE,6,11,,,0.875,,,5.0,,3.0,,0.875,
RANDOM,EXAMPLE,6,12,,,0.875,,,5.0,,3.0,,0.875,
RANDOM,EXAMPLE,6,13,,,0.875,,,5.0,,3.0,,0.875,
RANDOM,EXAMPLE,6,14,,,0.875,,,5.0,,3.0,,0.875,
RANDOM,EXAMPLE,6,15,,,0.875,,,5.0,,3.0,,0.875,
RANDOM,EXAMPLE,6,16,,,0.875,,,5.0,,3.0,,0.875,
RANDOM,EXAMPLE,6,17,,,0.875,,,5.0,,3.0,,0.875,
RANDOM,EXAMPLE,6,18,,,0.875,,,5.0,,3.0,,0.875,
RANDOM,EXAMPLE,6,19,,,0.875,,,5.0,,3.0,,0.875,
RANDOM,EXAMPLE,6,20,,,0.875,,,5.0,,3.0,,0.875,
RANDOM,EXAMPLE,6,21,,,0.875,,,5.0,,3.0,,0.875,
RANDOM,EXAMPLE,6,22,,,0.875,,,5.0,,3.0,,0.875,
RANDOM,EXAMPLE,6,23,,,0.875,,,5.0,,3.0,,0.875,
RANDOM,EXAMPLE,6,24,,,0.875,,,5.0,,3.0,,0.875,
RANDOM,EXAMPLE,6,25,,,0.875,,,5.0,,3.0,,0.875,
RANDOM,EXAMPLE,7,0,,,0.8125,,,5.0,,0.0,,0.8125,
RANDOM,EXAMPLE,7,1,AndToAlt,0.8125,0.875,2.0,5.0,5.0,0.0,2.0,0.8125,0.875,AndToAlt Root from AND TO ALT
RANDOM,EXAMPLE,7,2,,,0.875,,,5.0,,2.0,,0.875,
RANDOM,EXAMPLE,7,3,,,0.875,,,5.0,,2.0,,0.875,
RANDOM,EXAMPLE,7,4,,,0.875,,,5.0,,2.0,,0.875,
RANDOM,EXAMPLE,7,5,,,0.875,,,5.0,,2.0,,0.875,
RANDOM,EXAMPLE,7,6,,,0.875,,,5.0,,2.0,,0.875,
RANDOM,EXAMPLE,7,7,,,0.875,,,5.0,,2.0,,0.875,
RANDOM,EXAMPLE,7,8,,,0.875,,,5.0,,2.0,,0.875,
RANDOM,EXAMPLE,7,9,,,0.875,,,5.0,,2.0,,0.875,
RANDOM,EXAMPLE,7,10,,,0.875,,,5.0,,2.0,,0.875,
RANDOM,EXAMPLE,7,11,,,0.875,,,5.0,,2.0,,0.875,
RANDOM,EXAMPLE,7,12,,,0.875,,,5.0,,2.0,,0.875,
RANDOM,EXAMPLE,7,13,,,0.875,,,5.0,,2.0,,0.875,
RANDOM,EXAMPLE,7,14,,,0.875,,,5.0,,2.0,,0.875,
RANDOM,EXAMPLE,7,15,,,0.875,,,5.0,,2.0,,0.875,
RANDOM,EXAMPLE,7,16,,,0.875,,,5.0,,2.0,,0.875,
RANDOM,EXAMPLE,7,17,,,0.875,,,5.0,,2.0,,0.875,
RANDOM,EXAMPLE,7,18,,,0.875,,,5.0,,2.0,,0.875,
RANDOM,EXAMPLE,7,19,,,0.875,,,5.0,,2.0,,0.875,
RANDOM,EXAMPLE,7,20,,,0.875,,,5.0,,2.0,,0.875,
RANDOM,EXAMPLE,7,21,,,0.875,,,5.0,,2.0,,0.875,
RANDOM,EXAMPLE,7,22,,,0.875,,,5.0,,2.0,,0.875,
RANDOM,EXAMPLE,7,23,,,0.875,,,5.0,,2.0,,0.875,
RANDOM,EXAMPLE,7,24,,,0.875,,,5.0,,2.0,,0.875,
RANDOM,EXAMPLE,7,25,,,0.875,,,5.0,,2.0,,0.875,
RANDOM,EXAMPLE,8,0,,,0.5625,,,7.0,,0.0,,0.5625,
RANDOM,EXAMPLE,8,1,AndToAlt,0.5625,0.875,3.0,7.0,6.0,0.0,3.0,0.5625,0.875,AndToAlt Root from AND TO ALT
RANDOM,EXAMPLE,8,2,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,8,3,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,8,4,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,8,5,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,8,6,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,8,7,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,8,8,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,8,9,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,8,10,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,8,11,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,8,12,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,8,13,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,8,14,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,8,15,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,8,16,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,8,17,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,8,18,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,8,19,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,8,20,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,8,21,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,8,22,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,8,23,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,8,24,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,8,25,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,9,0,,,0.8125,,,3.0,,0.0,,0.8125,
RANDOM,EXAMPLE,9,1,AndToAlt,0.8125,0.9375,2.0,3.0,3.0,0.0,2.0,0.8125,0.9375,AndToAlt Root from AND TO ALT
RANDOM,EXAMPLE,9,2,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,9,3,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,9,4,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,9,5,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,9,6,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,9,7,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,9,8,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,9,9,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,9,10,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,9,11,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,9,12,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,9,13,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,9,14,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,9,15,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,9,16,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,9,17,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,9,18,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,9,19,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,9,20,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,9,21,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,9,22,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,9,23,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,9,24,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,9,25,,,0.9375,,,3.0,,2.0,,0.9375,
RANDOM,EXAMPLE,10,0,,,0.6875,,,5.0,,0.0,,0.6875,
RANDOM,EXAMPLE,10,1,AndToAlt,0.6875,0.875,3.0,5.0,4.0,0.0,3.0,0.6875,0.875,AndToAlt Root from AND TO ALT
RANDOM,EXAMPLE,10,2,,,0.875,,,4.0,,3.0,,0.875,
RANDOM,EXAMPLE,10,3,,,0.875,,,4.0,,3.0,,0.875,
RANDOM,EXAMPLE,10,4,,,0.875,,,4.0,,3.0,,0.875,
RANDOM,EXAMPLE,10,5,,,0.875,,,4.0,,3.0,,0.875,
RANDOM,EXAMPLE,10,6,,,0.875,,,4.0,,3.0,,0.875,
RANDOM,EXAMPLE,10,7,,,0.875,,,4.0,,3.0,,0.875,
RANDOM,EXAMPLE,10,8,,,0.875,,,4.0,,3.0,,0.875,
RANDOM,EXAMPLE,10,9,,,0.875,,,4.0,,3.0,,0.875,
RANDOM,EXAMPLE,10,10,,,0.875,,,4.0,,3.0,,0.875,
RANDOM,EXAMPLE,10,11,,,0.875,,,4.0,,3.0,,0.875,
RANDOM,EXAMPLE,10,12,,,0.875,,,4.0,,3.0,,0.875,
RANDOM,EXAMPLE,10,13,,,0.875,,,4.0,,3.0,,0.875,
RANDOM,EXAMPLE,10,14,,,0.875,,,4.0,,3.0,,0.875,
RANDOM,EXAMPLE,10,15,,,0.875,,,4.0,,3.0,,0.875,
RANDOM,EXAMPLE,10,16,,,0.875,,,4.0,,3.0,,0.875,
RANDOM,EXAMPLE,10,17,,,0.875,,,4.0,,3.0,,0.875,
RANDOM,EXAMPLE,10,18,,,0.875,,,4.0,,3.0,,0.875,
RANDOM,EXAMPLE,10,19,,,0.875,,,4.0,,3.0,,0.875,
RANDOM,EXAMPLE,10,20,,,0.875,,,4.0,,3.0,,0.875,
RANDOM,EXAMPLE,10,21,,,0.875,,,4.0,,3.0,,0.875,
RANDOM,EXAMPLE,10,22,,,0.875,,,4.0,,3.0,,0.875,
RANDOM,EXAMPLE,10,23,,,0.875,,,4.0,,3.0,,0.875,
RANDOM,EXAMPLE,10,24,,,0.875,,,4.0,,3.0,,0.875,
RANDOM,EXAMPLE,10,25,,,0.875,,,4.0,,3.0,,0.875,
RANDOM,EXAMPLE,11,0,,,0.5625,,,7.0,,0.0,,0.5625,
RANDOM,EXAMPLE,11,1,AndToAlt,0.5625,0.875,3.0,7.0,6.0,0.0,3.0,0.5625,0.875,AndToAlt Root from AND TO ALT
RANDOM,EXAMPLE,11,2,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,11,3,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,11,4,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,11,5,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,11,6,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,11,7,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,11,8,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,11,9,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,11,10,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,11,11,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,11,12,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,11,13,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,11,14,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,11,15,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,11,16,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,11,17,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,11,18,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,11,19,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,11,20,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,11,21,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,11,22,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,11,23,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,11,24,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,11,25,,,0.875,,,6.0,,3.0,,0.875,
RANDOM,EXAMPLE,12,0,,,0.6875,,,6.0,,0.0,,0.6875,
RANDOM,EXAMPLE,12,1,AndToAlt,0.6875,0.875,2.0,6.0,6.0,0.0,2.0,0.6875,0.875,AndToAlt Root from AND TO ALT
RANDOM,EXAMPLE,12,2,,,0.875,,,6.0,,2.0,,0.875,
RANDOM,EXAMPLE,12,3,,,0.875,,,6.0,,2.0,,0.875,
RANDOM,EXAMPLE,12,4,,,0.875,,,6.0,,2.0,,0.875,
RANDOM,EXAMPLE,12,5,,,0.875,,,6.0,,2.0,,0.875,
