id,repair,model,iteration,numSeededMutations,ADQbefore,ADQafter,ED,EDCheatbefore,EDCheatafter,EDbeforeInitial,EDafterInitial,COMPbefore,COMPafter,mutations,time,avg,max,repaired
532,RANDOM,EXAMPLE,31,-1,0.6875,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,0,29,0.725,0.9375,0
533,RANDOM,EXAMPLE,32,-1,0.625,0.8125,2.0,7.0,8.0,0.0,2.0,2.0,2.0,0,32,0.684375,0.8125,0
534,RANDOM,EXAMPLE,33,-1,0.5,0.75,1.0,8.0,8.0,0.0,1.0,2.0,2.0,0,29,0.596875,0.75,0
535,RANDOM,EXAMPLE,34,-1,0.6875,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,0,31,0.728125,0.9375,0
536,RANDOM,EXAMPLE,35,-1,0.6875,0.8125,1.0,8.0,8.0,0.0,1.0,1.3333333333333333,1.3333333333333333,0,33,0.759375,0.8125,0
537,RANDOM,EXAMPLE,36,-1,0.6875,0.875,3.0,5.0,4.0,0.0,3.0,2.0,2.0,0,31,0.69375,0.875,0
538,RANDOM,EXAMPLE,37,-1,0.5625,0.875,3.0,7.0,6.0,0.0,3.0,2.0,2.0,0,30,0.659375,0.875,0
539,RANDOM,EXAMPLE,38,-1,0.6875,0.8125,1.0,8.0,7.0,0.0,1.0,2.0,2.0,0,30,0.5875,0.8125,0
540,RANDOM,EXAMPLE,39,-1,0.8125,0.8125,1.0,8.0,8.0,0.0,1.0,2.0,2.0,0,32,0.659375,0.8125,0
541,RANDOM,EXAMPLE,40,-1,0.6875,0.875,3.0,5.0,4.0,0.0,3.0,2.0,2.0,0,32,0.73125,0.875,0
542,RANDOM,EXAMPLE,41,-1,0.5625,0.8125,2.0,7.0,7.0,0.0,2.0,4.0,4.0,0,33,0.30625,0.8125,0
543,RANDOM,EXAMPLE,42,-1,0.8125,0.8125,1.0,8.0,7.0,0.0,1.0,2.0,2.0,0,31,0.703125,0.8125,0
544,RANDOM,EXAMPLE,43,-1,0.625,0.8125,2.0,6.0,7.0,0.0,2.0,2.0,2.0,0,32,0.73125,0.8125,0
545,RANDOM,EXAMPLE,44,-1,0.6875,0.8125,2.0,8.0,8.0,0.0,2.0,1.3333333333333333,1.3333333333333333,0,31,0.671875,0.8125,0
546,RANDOM,EXAMPLE,45,-1,0.5625,0.875,3.0,7.0,6.0,0.0,3.0,2.0,2.0,0,31,0.7,0.875,0
547,RANDOM,EXAMPLE,46,-1,0.6875,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,0,31,0.715625,0.9375,0
548,RANDOM,EXAMPLE,47,-1,0.5625,0.875,3.0,7.0,6.0,0.0,3.0,2.0,2.0,0,32,0.709375,0.875,0
549,RANDOM,EXAMPLE,48,-1,0.8125,0.875,2.0,5.0,5.0,0.0,2.0,2.0,2.0,0,30,0.759375,0.875,0
550,RANDOM,EXAMPLE,49,-1,0.8125,0.8125,1.0,3.0,4.0,0.0,1.0,2.0,2.0,0,30,0.703125,0.8125,0
551,RANDOM,EXAMPLE,50,-1,0.5625,0.8125,1.0,9.0,8.0,0.0,1.0,2.0,2.0,0,30,0.715625,0.8125,0
552,RANDOM,EXAMPLE,51,-1,0.6875,0.875,3.0,5.0,4.0,0.0,3.0,2.0,2.0,0,29,0.70625,0.875,0
553,RANDOM,EXAMPLE,52,-1,0.6875,0.8125,2.0,8.0,9.0,0.0,2.0,2.0,2.0,0,30,0.6375,0.8125,0
554,RANDOM,EXAMPLE,53,-1,0.1875,0.6875,1.0,9.0,9.0,0.0,1.0,4.0,4.0,0,33,0.4625,0.6875,0
555,RANDOM,EXAMPLE,54,-1,0.6875,0.8125,1.0,8.0,8.0,0.0,1.0,1.3333333333333333,1.3333333333333333,0,29,0.671875,0.8125,0
556,RANDOM,EXAMPLE,55,-1,0.8125,0.8125,1.0,8.0,7.0,0.0,1.0,2.0,2.0,0,30,0.659375,0.8125,0
557,RANDOM,EXAMPLE,56,-1,0.8125,0.875,2.0,4.0,4.0,0.0,2.0,2.0,2.0,0,31,0.740625,0.875,0
558,RANDOM,EXAMPLE,57,-1,0.5625,0.75,3.0,8.0,7.0,0.0,3.0,2.0,2.0,0,30,0.625,0.75,0
559,RANDOM,EXAMPLE,58,-1,0.8125,0.9375,2.0,3.0,3.0,0.0,2.0,2.0,2.0,0,31,0.7625,0.9375,0
560,RANDOM,EXAMPLE,59,-1,0.6875,0.875,2.0,6.0,6.0,0.0,2.0,2.0,2.0,0,31,0.746875,0.875,0
561,RANDOM,EXAMPLE,60,-1,0.8125,0.875,2.0,8.0,8.0,0.0,2.0,1.3333333333333333,1.3333333333333333,0,31,0.7625,0.875,0
562,RANDOM,EXAMPLE,61,-1,0.6875,0.875,3.0,5.0,4.0,0.0,3.0,2.0,2.0,0,30,0.76875,0.875,0
563,RANDOM,EXAMPLE,62,-1,0.6875,0.875,3.0,6.0,5.0,0.0,3.0,2.0,2.0,0,31,0.69375,0.875,0
564,RANDOM,EXAMPLE,63,-1,0.5625,0.8125,3.0,9.0,8.0,0.0,3.0,1.3333333333333333,1.3333333333333333,0,32,0.7,0.8125,0
565,RANDOM,EXAMPLE,64,-1,0.6875,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,0,39,0.75,0.9375,0
566,RANDOM,EXAMPLE,65,-1,0.6875,0.8125,1.0,8.0,7.0,0.0,1.0,1.3333333333333333,1.3333333333333333,0,31,0.75,0.8125,0
567,RANDOM,EXAMPLE,66,-1,0.6875,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,0,35,0.675,0.9375,0
568,RANDOM,EXAMPLE,67,-1,0.625,0.8125,2.0,7.0,8.0,0.0,2.0,2.0,2.0,0,33,0.665625,0.8125,0
569,RANDOM,EXAMPLE,68,-1,0.5625,0.875,3.0,7.0,6.0,0.0,3.0,2.0,2.0,0,35,0.70625,0.875,0
570,RANDOM,EXAMPLE,69,-1,0.6875,0.875,2.0,6.0,6.0,0.0,2.0,2.0,2.0,0,34,0.7,0.875,0
571,RANDOM,EXAMPLE,70,-1,0.75,0.8125,2.0,7.0,7.0,0.0,2.0,2.0,2.0,0,35,0.671875,0.8125,0
572,RANDOM,EXAMPLE,71,-1,0.8125,0.8125,1.0,8.0,8.0,0.0,1.0,2.0,2.0,0,33,0.640625,0.8125,0
573,RANDOM,EXAMPLE,72,-1,0.8125,0.875,2.0,8.0,8.0,0.0,2.0,1.3333333333333333,1.3333333333333333,0,35,0.76875,0.875,0
574,RANDOM,EXAMPLE,73,-1,0.6875,0.8125,1.0,7.0,7.0,0.0,1.0,1.3333333333333333,1.3333333333333333,0,34,0.678125,0.8125,0
575,RANDOM,EXAMPLE,74,-1,0.6875,0.875,2.0,6.0,6.0,0.0,2.0,2.0,2.0,0,32,0.70625,0.875,0
576,RANDOM,EXAMPLE,75,-1,0.8125,0.9375,2.0,3.0,3.0,0.0,2.0,2.0,2.0,0,34,0.771875,0.9375,0
577,RANDOM,EXAMPLE,76,-1,0.8125,0.875,2.0,8.0,8.0,0.0,2.0,1.3333333333333333,1.3333333333333333,0,34,0.75,0.875,0
578,RANDOM,EXAMPLE,77,-1,0.6875,0.875,2.0,6.0,6.0,0.0,2.0,2.0,2.0,0,35,0.68125,0.875,0
579,RANDOM,EXAMPLE,78,-1,0.8125,0.875,2.0,4.0,4.0,0.0,2.0,2.0,2.0,0,34,0.746875,0.875,0
580,RANDOM,EXAMPLE,79,-1,0.6875,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,0,31,0.734375,0.9375,0
581,RANDOM,EXAMPLE,80,-1,0.8125,0.875,2.0,5.0,5.0,0.0,2.0,2.0,2.0,0,32,0.784375,0.875,0
582,RANDOM,EXAMPLE,81,-1,0.5625,0.8125,1.0,8.0,8.0,0.0,1.0,2.0,2.0,0,32,0.69375,0.8125,0
583,RANDOM,EXAMPLE,82,-1,0.875,0.8125,1.0,8.0,7.0,0.0,1.0,1.3333333333333333,1.3333333333333333,0,32,0.734375,0.8125,0
584,RANDOM,EXAMPLE,83,-1,0.5625,0.8125,3.0,10.0,8.0,0.0,3.0,1.3333333333333333,1.3333333333333333,0,35,0.68125,0.8125,0
585,RANDOM,EXAMPLE,84,-1,0.625,0.8125,2.0,6.0,7.0,0.0,2.0,2.0,2.0,0,31,0.725,0.8125,0
586,RANDOM,EXAMPLE,85,-1,0.6875,0.875,3.0,5.0,4.0,0.0,3.0,2.0,2.0,0,32,0.721875,0.875,0
587,RANDOM,EXAMPLE,86,-1,0.8125,0.8125,1.0,7.0,8.0,0.0,1.0,1.3333333333333333,1.3333333333333333,0,33,0.7625,0.8125,0
588,RANDOM,EXAMPLE,87,-1,0.9375,0.875,1.0,3.0,4.0,0.0,1.0,2.0,2.0,0,32,0.784375,0.875,0
589,RANDOM,EXAMPLE,88,-1,0.8125,0.875,2.0,4.0,4.0,0.0,2.0,2.0,2.0,0,34,0.76875,0.875,0
590,RANDOM,EXAMPLE,89,-1,0.5625,0.75,4.0,9.0,8.0,0.0,4.0,2.0,2.0,0,36,0.68125,0.75,0
591,RANDOM,EXAMPLE,90,-1,0.6875,0.8125,2.0,7.0,7.0,0.0,2.0,2.0,2.0,0,33,0.65625,0.8125,0
592,RANDOM,EXAMPLE,91,-1,0.8125,0.9375,2.0,3.0,3.0,0.0,2.0,2.0,2.0,0,33,0.725,0.9375,0
593,RANDOM,EXAMPLE,92,-1,0.8125,0.8125,1.0,8.0,8.0,0.0,1.0,2.0,2.0,0,31,0.684375,0.8125,0
594,RANDOM,EXAMPLE,93,-1,0.5625,0.75,3.0,9.0,8.0,0.0,3.0,1.3333333333333333,1.3333333333333333,0,33,0.646875,0.75,0
595,RANDOM,EXAMPLE,94,-1,0.8125,0.8125,2.0,8.0,8.0,0.0,2.0,1.3333333333333333,1.3333333333333333,0,35,0.746875,0.8125,0
596,RANDOM,EXAMPLE,95,-1,0.8125,0.875,2.0,4.0,4.0,0.0,2.0,2.0,2.0,0,36,0.771875,0.875,0
597,RANDOM,EXAMPLE,96,-1,0.8125,0.875,2.0,4.0,4.0,0.0,2.0,2.0,2.0,0,33,0.759375,0.875,0
598,RANDOM,EXAMPLE,97,-1,0.8125,0.9375,2.0,3.0,3.0,0.0,2.0,2.0,2.0,0,32,0.803125,0.9375,0
599,RANDOM,EXAMPLE,98,-1,0.6875,0.875,3.0,9.0,8.0,0.0,3.0,1.3333333333333333,1.3333333333333333,0,31,0.765625,0.875,0
600,RANDOM,EXAMPLE,99,-1,0.6875,0.875,3.0,5.0,4.0,0.0,3.0,2.0,2.0,0,32,0.715625,0.875,0
1,TRUNCATION_2PERCENT,REGISTER,0,-1,0.9169921875,0.958984375,7.0,21.0,22.0,0.0,7.0,1.4285714285714286,1.4285714285714286,11,1129,0.9581853693181818,0.958984375,0
2,TRUNCATION_2PERCENT,REGISTER,1,-1,0.984375,1.0,1.0,1.0,0.0,0.0,1.0,2.5,2.5,1,189,0.9720880681818181,1.0,1
3,TRUNCATION_2PERCENT,REGISTER,2,-1,0.9541015625,0.96875,3.0,11.0,8.0,0.0,3.0,2.0,2.0,9,1030,0.9532492897727273,0.96875,0
4,TRUNCATION_2PERCENT,REGISTER,3,-1,0.9296875,1.0,5.0,5.0,0.0,0.0,5.0,2.5,2.5,3,399,0.9672762784090909,1.0,1
5,TRUNCATION_2PERCENT,REGISTER,4,-1,0.921875,1.0,4.0,4.0,0.0,0.0,4.0,2.5,2.5,2,297,0.9523259943181818,1.0,1
6,TRUNCATION_2PERCENT,REGISTER,5,-1,0.984375,1.0,3.0,3.0,0.0,0.0,3.0,2.5,2.5,1,193,0.9672940340909091,1.0,1
7,TRUNCATION_2PERCENT,REGISTER,6,-1,0.984375,1.0,1.0,1.0,0.0,0.0,1.0,2.5,2.5,1,185,0.9694424715909091,1.0,1
8,TRUNCATION_2PERCENT,REGISTER,7,-1,0.9365234375,0.958984375,5.0,22.0,20.0,0.0,5.0,1.6666666666666667,1.6666666666666667,11,1232,0.9580788352272728,0.958984375,0
9,TRUNCATION_2PERCENT,REGISTER,8,-1,0.921875,0.9609375,4.0,8.0,6.0,0.0,4.0,2.0,2.0,6,672,0.9481178977272727,0.9609375,0
10,TRUNCATION_2PERCENT,REGISTER,9,-1,0.9521484375,1.0,3.0,3.0,0.0,0.0,3.0,2.5,2.5,3,374,0.9645596590909091,1.0,1
11,TRUNCATION_2PERCENT,REGISTER,10,-1,0.8330078125,0.96875,7.0,15.0,8.0,0.0,7.0,2.0,2.0,18,1784,0.9546342329545454,0.96875,0
12,TRUNCATION_2PERCENT,REGISTER,11,-1,0.9482421875,0.96875,3.0,9.0,6.0,0.0,3.0,2.5,2.5,10,1117,0.9480291193181818,0.96875,0
13,TRUNCATION_2PERCENT,REGISTER,12,-1,0.98046875,1.0,1.0,1.0,0.0,0.0,1.0,2.5,2.5,1,210,0.9598011363636364,1.0,1
14,TRUNCATION_2PERCENT,REGISTER,13,-1,0.9580078125,0.96875,3.0,7.0,8.0,0.0,3.0,2.0,2.0,7,751,0.9514026988636364,0.96875,0
15,TRUNCATION_2PERCENT,REGISTER,14,-1,0.9072265625,0.96875,6.0,14.0,8.0,0.0,6.0,2.0,2.0,12,1244,0.9536576704545454,0.96875,0
16,TRUNCATION_2PERCENT,REGISTER,15,-1,0.8828125,1.0,6.0,6.0,0.0,0.0,6.0,2.5,2.5,2,290,0.9289772727272727,1.0,1
17,TRUNCATION_2PERCENT,REGISTER,16,-1,0.951171875,1.0,2.0,2.0,0.0,0.0,2.0,2.5,2.5,2,282,0.9526811079545454,1.0,1
18,TRUNCATION_2PERCENT,REGISTER,17,-1,0.96484375,0.96875,3.0,7.0,6.0,0.0,3.0,2.5,2.5,7,837,0.9538352272727273,0.96875,0
19,TRUNCATION_2PERCENT,REGISTER,18,-1,0.9501953125,1.0,10.0,10.0,0.0,0.0,10.0,2.5,2.5,6,704,0.9704900568181818,1.0,1
20,TRUNCATION_2PERCENT,REGISTER,19,-1,0.953125,0.96484375,8.0,13.0,10.0,0.0,8.0,2.5,2.5,10,1043,0.9429509943181819,0.96484375,0
21,TRUNCATION_2PERCENT,REGISTER,20,-1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0,90,1.0,1.0,1
22,TRUNCATION_2PERCENT,REGISTER,21,-1,0.9462890625,1.0,8.0,8.0,0.0,0.0,8.0,2.5,2.5,5,577,0.9676669034090909,1.0,1
23,TRUNCATION_2PERCENT,REGISTER,22,-1,0.953125,0.984375,4.0,9.0,5.0,0.0,4.0,2.0,2.0,9,953,0.9708274147727273,0.984375,0
24,TRUNCATION_2PERCENT,REGISTER,23,-1,0.984375,1.0,3.0,3.0,0.0,0.0,3.0,2.5,2.5,1,212,0.9676846590909091,1.0,1
25,TRUNCATION_2PERCENT,REGISTER,24,-1,0.9306640625,1.0,7.0,7.0,0.0,0.0,7.0,2.5,2.5,5,592,0.9686612215909091,1.0,1
26,TRUNCATION_2PERCENT,REGISTER,25,-1,0.9482421875,0.9609375,2.0,9.0,7.0,0.0,2.0,2.5,2.5,6,678,0.9449573863636364,0.9609375,0
27,TRUNCATION_2PERCENT,REGISTER,26,-1,0.9609375,1.0,8.0,8.0,0.0,0.0,8.0,2.5,2.5,6,644,0.9652876420454546,1.0,1
28,TRUNCATION_2PERCENT,REGISTER,27,-1,0.919921875,0.9765625,6.0,9.0,5.0,0.0,6.0,2.0,2.0,8,904,0.962588778409091,0.9765625,0
29,TRUNCATION_2PERCENT,REGISTER,28,-1,0.9130859375,0.96875,6.0,8.0,8.0,0.0,6.0,2.0,2.0,10,1031,0.9522549715909091,0.96875,0
30,TRUNCATION_2PERCENT,REGISTER,29,-1,0.951171875,1.0,2.0,2.0,0.0,0.0,2.0,2.5,2.5,2,305,0.9561257102272728,1.0,1
31,TRUNCATION_2PERCENT,REGISTER,30,-1,0.9072265625,1.0,9.0,9.0,0.0,0.0,9.0,2.5,2.5,5,592,0.9693359375,1.0,1
32,TRUNCATION_2PERCENT,REGISTER,31,-1,0.9921875,1.0,3.0,3.0,0.0,0.0,3.0,2.5,2.5,1,193,0.9683948863636364,1.0,1
33,TRUNCATION_2PERCENT,REGISTER,32,-1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0,99,1.0,1.0,1
34,TRUNCATION_2PERCENT,REGISTER,33,-1,0.9609375,0.970703125,2.0,5.0,5.0,0.0,2.0,2.5,2.5,6,709,0.9568714488636364,0.970703125,0
35,TRUNCATION_2PERCENT,REGISTER,34,-1,0.91015625,0.955078125,9.0,10.0,10.0,0.0,9.0,2.0,2.0,10,1113,0.9516690340909091,0.955078125,0
36,TRUNCATION_2PERCENT,REGISTER,35,-1,0.9609375,1.0,6.0,6.0,0.0,0.0,6.0,2.5,2.5,2,281,0.9708274147727273,1.0,1
37,TRUNCATION_2PERCENT,REGISTER,36,-1,0.8828125,0.955078125,10.0,13.0,11.0,0.0,10.0,2.0,2.0,9,936,0.9519353693181818,0.955078125,0
38,TRUNCATION_2PERCENT,REGISTER,37,-1,0.9609375,1.0,4.0,4.0,0.0,0.0,4.0,2.5,2.5,2,280,0.9691051136363636,1.0,1
39,TRUNCATION_2PERCENT,REGISTER,38,-1,0.984375,1.0,1.0,1.0,0.0,0.0,1.0,2.5,2.5,2,280,0.9703480113636364,1.0,1
40,TRUNCATION_2PERCENT,REGISTER,39,-1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0,89,1.0,1.0,1
41,TRUNCATION_2PERCENT,REGISTER,40,-1,0.9140625,0.9560546875,9.0,7.0,8.0,0.0,9.0,2.5,2.5,9,923,0.9500177556818182,0.9560546875,0
42,TRUNCATION_2PERCENT,REGISTER,41,-1,0.9296875,1.0,5.0,5.0,0.0,0.0,5.0,2.5,2.5,3,367,0.9673295454545454,1.0,1
43,TRUNCATION_2PERCENT,REGISTER,42,-1,0.955078125,1.0,5.0,5.0,0.0,0.0,5.0,2.5,2.5,3,369,0.9680042613636364,1.0,1
44,TRUNCATION_2PERCENT,REGISTER,43,-1,0.9296875,0.96484375,9.0,11.0,9.0,0.0,9.0,2.5,2.5,11,1112,0.9594637784090909,0.96484375,0
45,TRUNCATION_2PERCENT,REGISTER,44,-1,0.9482421875,1.0,9.0,9.0,0.0,0.0,9.0,2.5,2.5,9,946,0.971484375,1.0,1
46,TRUNCATION_2PERCENT,REGISTER,45,-1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0,96,1.0,1.0,1
47,TRUNCATION_2PERCENT,REGISTER,46,-1,0.84375,0.955078125,10.0,7.0,7.0,0.0,10.0,2.5,2.5,11,1144,0.9501598011363637,0.955078125,0
48,TRUNCATION_2PERCENT,REGISTER,47,-1,0.9541015625,1.0,6.0,6.0,0.0,0.0,6.0,2.5,2.5,4,468,0.9717684659090909,1.0,1
49,TRUNCATION_2PERCENT,REGISTER,48,-1,0.953125,0.9609375,6.0,9.0,12.0,0.0,6.0,2.5,2.5,9,956,0.9575994318181819,0.9609375,0
50,TRUNCATION_2PERCENT,REGISTER,49,-1,0.9521484375,1.0,9.0,9.0,0.0,0.0,9.0,2.5,2.5,5,555,0.9682705965909091,1.0,1
51,TRUNCATION_2PERCENT,REGISTER,50,-1,0.9462890625,0.98046875,7.0,20.0,14.0,0.0,7.0,2.0,2.0,9,927,0.9695134943181818,0.98046875,0
52,TRUNCATION_2PERCENT,REGISTER,51,-1,0.9501953125,0.984375,8.0,13.0,5.0,0.0,8.0,2.0,2.0,11,1115,0.9704190340909091,0.984375,0
53,TRUNCATION_2PERCENT,REGISTER,52,-1,0.9541015625,0.96875,5.0,11.0,6.0,0.0,5.0,2.0,2.0,9,914,0.9530184659090909,0.96875,0
54,TRUNCATION_2PERCENT,REGISTER,53,-1,0.935546875,0.96875,6.0,14.0,10.0,0.0,6.0,2.0,2.0,8,846,0.9537642045454545,0.96875,0
55,TRUNCATION_2PERCENT,REGISTER,54,-1,0.98046875,1.0,1.0,1.0,0.0,0.0,1.0,2.5,2.5,1,183,0.9576704545454545,1.0,1
56,TRUNCATION_2PERCENT,REGISTER,55,-1,0.951171875,1.0,9.0,9.0,0.0,0.0,9.0,2.5,2.5,5,554,0.9708806818181818,1.0,1
57,TRUNCATION_2PERCENT,REGISTER,56,-1,0.8515625,0.96875,8.0,11.0,6.0,0.0,8.0,2.5,2.5,15,1508,0.9516867897727272,0.96875,0
58,TRUNCATION_2PERCENT,REGISTER,57,-1,0.98046875,1.0,1.0,1.0,0.0,0.0,1.0,2.5,2.5,1,182,0.957705965909091,1.0,1
59,TRUNCATION_2PERCENT,REGISTER,58,-1,0.951171875,1.0,2.0,2.0,0.0,0.0,2.0,2.5,2.5,2,273,0.9483132102272728,1.0,1
60,TRUNCATION_2PERCENT,REGISTER,59,-1,0.94921875,0.9609375,8.0,11.0,9.0,0.0,8.0,2.5,2.5,8,822,0.9468394886363637,0.9609375,0
61,TRUNCATION_2PERCENT,REGISTER,60,-1,0.8671875,0.9541015625,11.0,8.0,7.0,0.0,11.0,2.5,2.5,10,1017,0.9500710227272727,0.9541015625,0
62,TRUNCATION_2PERCENT,REGISTER,61,-1,0.9521484375,1.0,3.0,3.0,0.0,0.0,3.0,2.5,2.5,3,371,0.96875,1.0,1
63,TRUNCATION_2PERCENT,REGISTER,62,-1,0.9609375,1.0,3.0,3.0,0.0,0.0,3.0,2.5,2.5,1,180,0.9378196022727273,1.0,1
64,TRUNCATION_2PERCENT,REGISTER,63,-1,0.98046875,1.0,1.0,1.0,0.0,0.0,1.0,2.5,2.5,1,186,0.9532848011363636,1.0,1
65,TRUNCATION_2PERCENT,REGISTER,64,-1,0.83203125,0.955078125,11.0,14.0,11.0,0.0,11.0,2.0,2.0,10,1027,0.9518998579545455,0.955078125,0
66,TRUNCATION_2PERCENT,REGISTER,65,-1,0.9521484375,1.0,3.0,3.0,0.0,0.0,3.0,2.5,2.5,3,369,0.9660511363636364,1.0,1
67,TRUNCATION_2PERCENT,REGISTER,66,-1,0.9541015625,1.0,6.0,6.0,0.0,0.0,6.0,2.5,2.5,4,457,0.9688210227272728,1.0,1
68,TRUNCATION_2PERCENT,REGISTER,67,-1,0.9541015625,1.0,6.0,6.0,0.0,0.0,6.0,2.5,2.5,8,825,0.9695134943181818,1.0,1
69,TRUNCATION_2PERCENT,REGISTER,68,-1,0.8046875,0.9560546875,10.0,9.0,12.0,0.0,10.0,2.5,2.5,10,1301,0.9498046875,0.9560546875,0
70,TRUNCATION_2PERCENT,REGISTER,69,-1,0.8984375,0.984375,7.0,10.0,5.0,0.0,7.0,2.0,2.0,7,737,0.9679865056818182,0.984375,0
71,TRUNCATION_2PERCENT,REGISTER,70,-1,0.94921875,0.97265625,5.0,18.0,14.0,0.0,5.0,2.0,2.0,9,909,0.9642223011363636,0.97265625,0
72,TRUNCATION_2PERCENT,REGISTER,71,-1,0.92578125,0.9609375,7.0,23.0,20.0,0.0,7.0,1.6666666666666667,1.6666666666666667,13,1435,0.958309659090909,0.9609375,0
73,TRUNCATION_2PERCENT,REGISTER,72,-1,0.9140625,1.0,11.0,11.0,0.0,0.0,11.0,2.5,2.5,5,600,0.9713068181818182,1.0,1
74,TRUNCATION_2PERCENT,REGISTER,73,-1,0.9609375,1.0,6.0,6.0,0.0,0.0,6.0,2.5,2.5,2,290,0.9654651988636364,1.0,1
75,TRUNCATION_2PERCENT,REGISTER,74,-1,0.970703125,0.96875,1.0,5.0,6.0,0.0,1.0,2.5,2.5,5,643,0.9494318181818182,0.96875,0
76,TRUNCATION_2PERCENT,REGISTER,75,-1,0.94921875,1.0,7.0,7.0,0.0,0.0,7.0,2.5,2.5,9,977,0.9703480113636364,1.0,1
77,TRUNCATION_2PERCENT,REGISTER,76,-1,0.98046875,1.0,1.0,1.0,0.0,0.0,1.0,2.5,2.5,1,184,0.9523970170454545,1.0,1
78,TRUNCATION_2PERCENT,REGISTER,77,-1,0.9296875,1.0,6.0,6.0,0.0,0.0,6.0,2.5,2.5,4,486,0.9696022727272727,1.0,1
79,TRUNCATION_2PERCENT,REGISTER,78,-1,0.953125,1.0,7.0,7.0,0.0,0.0,7.0,2.5,2.5,5,574,0.9681107954545455,1.0,1
80,TRUNCATION_2PERCENT,REGISTER,79,-1,0.9375,1.0,8.0,8.0,0.0,0.0,8.0,2.5,2.5,3,380,0.9662464488636363,1.0,1
81,TRUNCATION_2PERCENT,REGISTER,80,-1,0.8828125,0.96875,10.0,21.0,16.0,0.0,10.0,2.5,2.5,8,941,0.9573863636363636,0.96875,0
82,TRUNCATION_2PERCENT,REGISTER,81,-1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0,102,1.0,1.0,1
83,TRUNCATION_2PERCENT,REGISTER,82,-1,0.859375,0.955078125,8.0,12.0,11.0,0.0,8.0,2.5,2.5,8,916,0.9435546875,0.955078125,0
84,TRUNCATION_2PERCENT,REGISTER,83,-1,0.9609375,1.0,3.0,3.0,0.0,0.0,3.0,2.5,2.5,1,185,0.9336292613636363,1.0,1
85,TRUNCATION_2PERCENT,REGISTER,84,-1,0.94140625,0.96875,4.0,8.0,6.0,0.0,4.0,2.0,2.0,8,843,0.9561612215909091,0.96875,0
86,TRUNCATION_2PERCENT,REGISTER,85,-1,0.912109375,1.0,4.0,4.0,0.0,0.0,4.0,2.5,2.5,3,369,0.9522372159090909,1.0,1
87,TRUNCATION_2PERCENT,REGISTER,86,-1,0.9609375,1.0,2.0,2.0,0.0,0.0,2.0,2.5,2.5,1,188,0.9475142045454545,1.0,1
88,TRUNCATION_2PERCENT,REGISTER,87,-1,0.9609375,1.0,4.0,4.0,0.0,0.0,4.0,2.5,2.5,2,282,0.9661576704545455,1.0,1
89,TRUNCATION_2PERCENT,REGISTER,88,-1,0.9501953125,0.9580078125,7.0,15.0,16.0,0.0,7.0,2.0,2.0,10,1057,0.9558948863636364,0.9580078125,0
90,TRUNCATION_2PERCENT,REGISTER,89,-1,0.9453125,0.9609375,1.0,7.0,8.0,0.0,1.0,2.0,2.0,6,655,0.94609375,0.9609375,0
91,TRUNCATION_2PERCENT,REGISTER,90,-1,0.892578125,0.9609375,7.0,16.0,15.0,0.0,7.0,1.6666666666666667,1.6666666666666667,11,1152,0.9558061079545455,0.9609375,0
92,TRUNCATION_2PERCENT,REGISTER,91,-1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0,95,1.0,1.0,1
93,TRUNCATION_2PERCENT,REGISTER,92,-1,0.921875,0.96875,6.0,10.0,6.0,0.0,6.0,2.0,2.0,8,845,0.9587535511363636,0.96875,0
94,TRUNCATION_2PERCENT,REGISTER,93,-1,0.984375,1.0,3.0,3.0,0.0,0.0,3.0,2.5,2.5,1,189,0.9670632102272727,1.0,1
95,TRUNCATION_2PERCENT,REGISTER,94,-1,0.9306640625,1.0,7.0,7.0,0.0,0.0,7.0,2.5,2.5,5,561,0.9727627840909091,1.0,1
96,TRUNCATION_2PERCENT,REGISTER,95,-1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0,96,1.0,1.0,1
97,TRUNCATION_2PERCENT,REGISTER,96,-1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0,93,1.0,1.0,1
98,TRUNCATION_2PERCENT,REGISTER,97,-1,0.96875,1.0,5.0,5.0,0.0,0.0,5.0,2.5,2.5,3,371,0.9701349431818181,1.0,1
99,TRUNCATION_2PERCENT,REGISTER,98,-1,0.94140625,1.0,4.0,4.0,0.0,0.0,4.0,2.5,2.5,2,276,0.9577237215909091,1.0,1
100,TRUNCATION_2PERCENT,REGISTER,99,-1,0.8828125,0.9541015625,11.0,9.0,11.0,0.0,11.0,2.0,2.0,9,921,0.9502485795454545,0.9541015625,0
