repair,model,iteration,nmut,mutation,ADQbefore,ADQafter,deltaED,EDbefore,EDafter,EDbeforeInitial,EDafterInitial,COMPbefore,COMPafter,description
TRUNCATION_2PERCENT,EXAMPLE,11,1,OptToMand,0.5,0.625,1.0,7.0,7.0,3.0,4.0,0.5,0.5,OptToMand A from OPTIONAL TO MANDATORY
TRUNCATION_2PERCENT,EXAMPLE,11,2,OptToMand,0.625,0.75,1.0,7.0,6.0,4.0,5.0,0.5,0.625,OptToMand D from OPTIONAL TO MANDATORY
TRUNCATION_2PERCENT,EXAMPLE,11,3,MandToOpt,0.75,0.625,1.0,6.0,7.0,5.0,4.0,0.625,0.75,MandToOpt D from MANDATORY TO OPTIONAL
TRUNCATION_2PERCENT,EXAMPLE,11,4,OptToMand,0.625,0.75,1.0,7.0,6.0,4.0,5.0,0.75,0.625,OptToMand D from OPTIONAL TO MANDATORY
TRUNCATION_2PERCENT,EXAMPLE,11,5,MandToOpt,0.75,0.625,1.0,6.0,6.0,5.0,6.0,0.625,0.75,MandToOpt B from MANDATORY TO OPTIONAL
TRUNCATION_2PERCENT,EXAMPLE,11,6,OptToMand,0.625,0.75,1.0,6.0,6.0,6.0,5.0,0.75,0.625,OptToMand B from OPTIONAL TO MANDATORY
TRUNCATION_2PERCENT,EXAMPLE,11,7,MandToOpt,0.75,0.625,1.0,6.0,6.0,5.0,4.0,0.625,0.75,MandToOpt A from MANDATORY TO OPTIONAL
TRUNCATION_2PERCENT,EXAMPLE,12,1,AltToAnd,0.25,0.875,1.0,6.0,6.0,2.0,3.0,0.25,0.25,AltToAnd Root from ALT TO AND
TRUNCATION_2PERCENT,EXAMPLE,12,2,OptToMand,0.875,0.75,1.0,6.0,6.0,3.0,4.0,0.25,0.875,OptToMand D from OPTIONAL TO MANDATORY
TRUNCATION_2PERCENT,EXAMPLE,12,3,MandToOpt,0.75,0.875,1.0,6.0,6.0,4.0,3.0,0.875,0.75,MandToOpt D from MANDATORY TO OPTIONAL
TRUNCATION_2PERCENT,EXAMPLE,12,4,OptToMand,0.875,0.75,1.0,6.0,6.0,3.0,4.0,0.75,0.875,OptToMand D from OPTIONAL TO MANDATORY
TRUNCATION_2PERCENT,EXAMPLE,12,5,MandToOpt,0.75,0.875,1.0,6.0,6.0,4.0,3.0,0.875,0.75,MandToOpt D from MANDATORY TO OPTIONAL
TRUNCATION_2PERCENT,EXAMPLE,12,6,OptToMand,0.875,0.75,1.0,6.0,6.0,3.0,4.0,0.75,0.875,OptToMand D from OPTIONAL TO MANDATORY
TRUNCATION_2PERCENT,EXAMPLE,13,1,MandToOpt,0.75,0.875,1.0,5.0,6.0,2.0,3.0,0.75,0.75,MandToOpt D from MANDATORY TO OPTIONAL
TRUNCATION_2PERCENT,EXAMPLE,13,2,OptToMand,0.875,0.75,1.0,6.0,5.0,3.0,2.0,0.75,0.875,OptToMand D from OPTIONAL TO MANDATORY
TRUNCATION_2PERCENT,EXAMPLE,13,3,MandToOpt,0.75,0.875,1.0,5.0,6.0,2.0,3.0,0.875,0.75,MandToOpt D from MANDATORY TO OPTIONAL
TRUNCATION_2PERCENT,EXAMPLE,13,4,AndToOr,0.875,0.75,2.0,6.0,4.0,3.0,3.0,0.75,0.875,AndToOr Root from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,13,5,OrToAnd,0.75,0.875,2.0,4.0,6.0,3.0,3.0,0.875,0.75,OrToAnd Root from OR TO AND
TRUNCATION_2PERCENT,EXAMPLE,13,6,AndToOr,0.875,0.75,2.0,6.0,4.0,3.0,3.0,0.75,0.875,AndToOr Root from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,15,1,OptToMand,0.625,0.875,1.0,6.0,6.0,2.0,3.0,0.625,0.625,OptToMand A from OPTIONAL TO MANDATORY
TRUNCATION_2PERCENT,EXAMPLE,15,2,MandToOpt,0.875,0.875,1.0,6.0,6.0,3.0,4.0,0.625,0.875,MandToOpt B from MANDATORY TO OPTIONAL
TRUNCATION_2PERCENT,EXAMPLE,15,3,OptToMand,0.875,0.875,1.0,6.0,5.0,4.0,5.0,0.875,0.875,OptToMand D from OPTIONAL TO MANDATORY
TRUNCATION_2PERCENT,EXAMPLE,15,4,MandToOpt,0.875,0.875,1.0,5.0,6.0,5.0,4.0,0.875,0.875,MandToOpt D from MANDATORY TO OPTIONAL
TRUNCATION_2PERCENT,EXAMPLE,15,5,OptToMand,0.875,0.875,1.0,6.0,5.0,4.0,5.0,0.875,0.875,OptToMand D from OPTIONAL TO MANDATORY
TRUNCATION_2PERCENT,EXAMPLE,15,6,MandToOpt,0.875,0.75,1.0,5.0,6.0,5.0,4.0,0.875,0.875,MandToOpt A from MANDATORY TO OPTIONAL
TRUNCATION_2PERCENT,EXAMPLE,16,1,AndToOr,0.875,1.0,3.0,3.0,0.0,3.0,6.0,0.875,0.875,AndToOr A from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,17,1,MandToOpt,0.75,0.625,1.0,5.0,5.0,3.0,4.0,0.75,0.75,MandToOpt D from MANDATORY TO OPTIONAL
TRUNCATION_2PERCENT,EXAMPLE,17,2,OptToMand,0.625,0.75,1.0,5.0,5.0,4.0,3.0,0.75,0.625,OptToMand D from OPTIONAL TO MANDATORY
TRUNCATION_2PERCENT,EXAMPLE,17,3,MandToOpt,0.75,0.625,1.0,5.0,5.0,3.0,4.0,0.625,0.75,MandToOpt A from MANDATORY TO OPTIONAL
TRUNCATION_2PERCENT,EXAMPLE,17,4,OptToMand,0.625,0.75,1.0,5.0,5.0,4.0,3.0,0.75,0.625,OptToMand A from OPTIONAL TO MANDATORY
TRUNCATION_2PERCENT,EXAMPLE,17,5,MandToOpt,0.75,0.625,1.0,5.0,5.0,3.0,4.0,0.625,0.75,MandToOpt A from MANDATORY TO OPTIONAL
TRUNCATION_2PERCENT,EXAMPLE,19,1,MandToOpt,0.75,0.875,1.0,6.0,6.0,2.0,3.0,0.75,0.75,MandToOpt B from MANDATORY TO OPTIONAL
TRUNCATION_2PERCENT,EXAMPLE,19,2,AndToOr,0.875,0.75,2.0,6.0,6.0,3.0,3.0,0.75,0.875,AndToOr Root from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,19,3,OrToAnd,0.75,0.875,2.0,6.0,6.0,3.0,3.0,0.875,0.75,OrToAnd Root from OR TO AND
TRUNCATION_2PERCENT,EXAMPLE,19,4,AndToOr,0.875,0.75,2.0,6.0,6.0,3.0,3.0,0.75,0.875,AndToOr Root from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,19,5,OrToAnd,0.75,0.875,2.0,6.0,6.0,3.0,3.0,0.875,0.75,OrToAnd Root from OR TO AND
TRUNCATION_2PERCENT,EXAMPLE,19,6,AndToOr,0.875,0.75,2.0,6.0,6.0,3.0,3.0,0.75,0.875,AndToOr Root from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,20,1,AndToOr,0.875,1.0,3.0,3.0,0.0,3.0,6.0,0.875,0.875,AndToOr A from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,21,1,OptToMand,0.875,0.875,1.0,7.0,6.0,2.0,3.0,0.875,0.875,OptToMand D from OPTIONAL TO MANDATORY
TRUNCATION_2PERCENT,EXAMPLE,21,2,MandToOpt,0.875,0.875,1.0,6.0,7.0,3.0,2.0,0.875,0.875,MandToOpt D from MANDATORY TO OPTIONAL
TRUNCATION_2PERCENT,EXAMPLE,21,3,OptToMand,0.875,0.875,1.0,7.0,6.0,2.0,3.0,0.875,0.875,OptToMand D from OPTIONAL TO MANDATORY
TRUNCATION_2PERCENT,EXAMPLE,21,4,MandToOpt,0.875,0.875,1.0,6.0,7.0,3.0,2.0,0.875,0.875,MandToOpt D from MANDATORY TO OPTIONAL
TRUNCATION_2PERCENT,EXAMPLE,21,5,OptToMand,0.875,0.875,1.0,7.0,7.0,2.0,3.0,0.875,0.875,OptToMand B from OPTIONAL TO MANDATORY
TRUNCATION_2PERCENT,EXAMPLE,22,1,OptToMand,0.875,1.0,1.0,1.0,0.0,3.0,4.0,0.875,0.875,OptToMand A from OPTIONAL TO MANDATORY
TRUNCATION_2PERCENT,EXAMPLE,23,1,MandToOpt,0.75,0.875,1.0,4.0,5.0,3.0,4.0,0.75,0.75,MandToOpt B from MANDATORY TO OPTIONAL
TRUNCATION_2PERCENT,EXAMPLE,23,2,OptToMand,0.875,0.75,1.0,5.0,4.0,4.0,3.0,0.75,0.875,OptToMand B from OPTIONAL TO MANDATORY
TRUNCATION_2PERCENT,EXAMPLE,23,3,AndToOr,0.75,0.75,1.0,4.0,3.0,3.0,4.0,0.875,0.75,AndToOr D from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,23,4,OrToAnd,0.75,0.75,1.0,3.0,4.0,4.0,3.0,0.75,0.75,OrToAnd D from OR TO AND
TRUNCATION_2PERCENT,EXAMPLE,23,5,AndToOr,0.75,0.75,1.0,4.0,3.0,3.0,4.0,0.75,0.75,AndToOr D from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,23,6,OrToAnd,0.75,0.75,1.0,3.0,4.0,4.0,3.0,0.75,0.75,OrToAnd D from OR TO AND
TRUNCATION_2PERCENT,EXAMPLE,24,1,AltToOr,0.625,0.75,1.0,5.0,4.0,2.0,3.0,0.625,0.625,AltToOr Root from ALT TO OR
TRUNCATION_2PERCENT,EXAMPLE,24,2,MandToOpt,0.75,0.75,1.0,4.0,4.0,3.0,4.0,0.625,0.75,MandToOpt B from MANDATORY TO OPTIONAL
TRUNCATION_2PERCENT,EXAMPLE,24,3,OrToAnd,0.75,0.875,1.0,4.0,5.0,4.0,4.0,0.75,0.75,OrToAnd Root from OR TO AND
TRUNCATION_2PERCENT,EXAMPLE,24,4,MandToOpt,0.875,0.875,1.0,5.0,6.0,4.0,5.0,0.75,0.875,MandToOpt D from MANDATORY TO OPTIONAL
TRUNCATION_2PERCENT,EXAMPLE,24,5,OptToMand,0.875,0.875,1.0,6.0,6.0,5.0,4.0,0.875,0.875,OptToMand B from OPTIONAL TO MANDATORY
TRUNCATION_2PERCENT,EXAMPLE,24,6,MandToOpt,0.875,0.875,1.0,6.0,6.0,4.0,5.0,0.875,0.875,MandToOpt B from MANDATORY TO OPTIONAL
TRUNCATION_2PERCENT,EXAMPLE,24,7,OptToMand,0.875,0.875,1.0,6.0,6.0,5.0,4.0,0.875,0.875,OptToMand B from OPTIONAL TO MANDATORY
TRUNCATION_2PERCENT,EXAMPLE,24,8,MandToOpt,0.875,0.875,1.0,6.0,6.0,4.0,5.0,0.875,0.875,MandToOpt B from MANDATORY TO OPTIONAL
TRUNCATION_2PERCENT,EXAMPLE,25,1,OptToMand,0.875,1.0,1.0,1.0,0.0,3.0,4.0,0.875,0.875,OptToMand A from OPTIONAL TO MANDATORY
TRUNCATION_2PERCENT,EXAMPLE,26,1,AndToOr,0.75,0.875,3.0,4.0,1.0,3.0,6.0,0.75,0.75,AndToOr A from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,26,2,OptToMand,0.875,1.0,1.0,1.0,0.0,6.0,7.0,0.75,0.875,OptToMand A from OPTIONAL TO MANDATORY
TRUNCATION_2PERCENT,EXAMPLE,27,1,MandToOpt,0.5,0.625,1.0,5.0,6.0,3.0,4.0,0.5,0.5,MandToOpt B from MANDATORY TO OPTIONAL
TRUNCATION_2PERCENT,EXAMPLE,27,2,OptToMand,0.625,0.75,1.0,6.0,5.0,4.0,5.0,0.5,0.625,OptToMand A from OPTIONAL TO MANDATORY
TRUNCATION_2PERCENT,EXAMPLE,27,3,OptToMand,0.75,0.875,1.0,5.0,5.0,5.0,6.0,0.625,0.75,OptToMand D from OPTIONAL TO MANDATORY
TRUNCATION_2PERCENT,EXAMPLE,27,4,OptToMand,0.875,0.75,1.0,5.0,4.0,6.0,5.0,0.75,0.875,OptToMand B from OPTIONAL TO MANDATORY
TRUNCATION_2PERCENT,EXAMPLE,27,5,MandToOpt,0.75,0.875,1.0,4.0,5.0,5.0,6.0,0.875,0.75,MandToOpt B from MANDATORY TO OPTIONAL
TRUNCATION_2PERCENT,EXAMPLE,27,6,OptToMand,0.875,0.75,1.0,5.0,4.0,6.0,5.0,0.75,0.875,OptToMand B from OPTIONAL TO MANDATORY
TRUNCATION_2PERCENT,EXAMPLE,27,7,MandToOpt,0.75,0.875,1.0,4.0,5.0,5.0,6.0,0.875,0.75,MandToOpt B from MANDATORY TO OPTIONAL
TRUNCATION_2PERCENT,EXAMPLE,27,8,OptToMand,0.875,0.75,1.0,5.0,4.0,6.0,5.0,0.75,0.875,OptToMand B from OPTIONAL TO MANDATORY
TRUNCATION_2PERCENT,EXAMPLE,28,1,OptToMand,0.75,0.875,1.0,7.0,6.0,2.0,3.0,0.75,0.75,OptToMand D from OPTIONAL TO MANDATORY
TRUNCATION_2PERCENT,EXAMPLE,28,2,OptToMand,0.875,0.75,1.0,6.0,6.0,3.0,4.0,0.75,0.875,OptToMand B from OPTIONAL TO MANDATORY
TRUNCATION_2PERCENT,EXAMPLE,28,3,MandToOpt,0.75,0.875,1.0,6.0,6.0,4.0,3.0,0.875,0.75,MandToOpt B from MANDATORY TO OPTIONAL
TRUNCATION_2PERCENT,EXAMPLE,28,4,OptToMand,0.875,0.75,1.0,6.0,6.0,3.0,4.0,0.75,0.875,OptToMand B from OPTIONAL TO MANDATORY
TRUNCATION_2PERCENT,EXAMPLE,28,5,MandToOpt,0.75,0.875,1.0,6.0,6.0,4.0,3.0,0.875,0.75,MandToOpt B from MANDATORY TO OPTIONAL
TRUNCATION_2PERCENT,EXAMPLE,28,6,OptToMand,0.875,0.75,1.0,6.0,6.0,3.0,4.0,0.75,0.875,OptToMand B from OPTIONAL TO MANDATORY
TRUNCATION_2PERCENT,EXAMPLE,30,1,AltToOr,0.875,1.0,1.0,1.0,0.0,3.0,4.0,0.875,0.875,AltToOr A from ALT TO OR
TRUNCATION_2PERCENT,EXAMPLE,31,1,OptToMand,0.875,1.0,1.0,1.0,0.0,3.0,4.0,0.875,0.875,OptToMand A from OPTIONAL TO MANDATORY
TRUNCATION_2PERCENT,EXAMPLE,32,1,OrToAnd,0.75,0.75,1.0,6.0,6.0,2.0,3.0,0.75,0.75,OrToAnd Root from OR TO AND
TRUNCATION_2PERCENT,EXAMPLE,32,2,MandToOpt,0.75,0.875,1.0,6.0,6.0,3.0,4.0,0.75,0.75,MandToOpt B from MANDATORY TO OPTIONAL
TRUNCATION_2PERCENT,EXAMPLE,32,3,AndToOr,0.875,0.75,2.0,6.0,6.0,4.0,2.0,0.75,0.875,AndToOr Root from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,32,4,OrToAnd,0.75,0.875,2.0,6.0,6.0,2.0,4.0,0.875,0.75,OrToAnd Root from OR TO AND
TRUNCATION_2PERCENT,EXAMPLE,32,5,AndToOr,0.875,0.75,2.0,6.0,6.0,4.0,2.0,0.75,0.875,AndToOr Root from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,32,6,OrToAnd,0.75,0.875,2.0,6.0,6.0,2.0,4.0,0.875,0.75,OrToAnd Root from OR TO AND
TRUNCATION_2PERCENT,EXAMPLE,32,7,AndToOr,0.875,0.75,2.0,6.0,6.0,4.0,2.0,0.75,0.875,AndToOr Root from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,33,1,OptToMand,0.625,0.875,1.0,5.0,4.0,3.0,4.0,0.625,0.625,OptToMand A from OPTIONAL TO MANDATORY
TRUNCATION_2PERCENT,EXAMPLE,33,2,AndToOr,0.875,0.75,2.0,4.0,2.0,4.0,6.0,0.625,0.875,AndToOr B from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,33,3,OrToAnd,0.75,0.875,2.0,2.0,4.0,6.0,4.0,0.875,0.75,OrToAnd B from OR TO AND
TRUNCATION_2PERCENT,EXAMPLE,33,4,OptToMand,0.875,0.75,1.0,4.0,3.0,4.0,5.0,0.75,0.875,OptToMand D from OPTIONAL TO MANDATORY
TRUNCATION_2PERCENT,EXAMPLE,33,5,MandToOpt,0.75,0.875,1.0,3.0,4.0,5.0,4.0,0.875,0.75,MandToOpt D from MANDATORY TO OPTIONAL
TRUNCATION_2PERCENT,EXAMPLE,33,6,AndToOr,0.875,0.75,2.0,4.0,2.0,4.0,6.0,0.75,0.875,AndToOr B from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,34,1,OptToMand,0.875,1.0,1.0,1.0,0.0,3.0,4.0,0.875,0.875,OptToMand A from OPTIONAL TO MANDATORY
TRUNCATION_2PERCENT,EXAMPLE,35,1,OptToMand,0.625,0.75,1.0,5.0,5.0,3.0,4.0,0.625,0.625,OptToMand B from OPTIONAL TO MANDATORY
TRUNCATION_2PERCENT,EXAMPLE,35,2,MandToOpt,0.75,0.625,1.0,5.0,5.0,4.0,3.0,0.625,0.75,MandToOpt B from MANDATORY TO OPTIONAL
TRUNCATION_2PERCENT,EXAMPLE,35,3,OptToMand,0.625,0.75,1.0,5.0,5.0,3.0,4.0,0.75,0.625,OptToMand B from OPTIONAL TO MANDATORY
TRUNCATION_2PERCENT,EXAMPLE,35,4,MandToOpt,0.75,0.625,1.0,5.0,5.0,4.0,3.0,0.625,0.75,MandToOpt B from MANDATORY TO OPTIONAL
TRUNCATION_2PERCENT,EXAMPLE,35,5,OptToMand,0.625,0.75,1.0,5.0,5.0,3.0,4.0,0.75,0.625,OptToMand B from OPTIONAL TO MANDATORY
TRUNCATION_2PERCENT,EXAMPLE,35,6,MandToOpt,0.75,0.625,1.0,5.0,5.0,4.0,3.0,0.625,0.75,MandToOpt B from MANDATORY TO OPTIONAL
TRUNCATION_2PERCENT,EXAMPLE,36,1,OptToMand,0.75,0.875,1.0,2.0,1.0,3.0,4.0,0.75,0.75,OptToMand A from OPTIONAL TO MANDATORY
TRUNCATION_2PERCENT,EXAMPLE,36,2,AltToOr,0.875,1.0,1.0,1.0,0.0,4.0,5.0,0.75,0.875,AltToOr A from ALT TO OR
TRUNCATION_2PERCENT,EXAMPLE,37,1,AndToOr,0.75,0.875,3.0,4.0,1.0,3.0,6.0,0.75,0.75,AndToOr A from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,37,2,OptToMand,0.875,1.0,1.0,1.0,0.0,6.0,7.0,0.75,0.875,OptToMand A from OPTIONAL TO MANDATORY
TRUNCATION_2PERCENT,EXAMPLE,38,1,OptToMand,0.875,0.875,1.0,6.0,5.0,2.0,3.0,0.875,0.875,OptToMand D from OPTIONAL TO MANDATORY
TRUNCATION_2PERCENT,EXAMPLE,38,2,MandToOpt,0.875,0.875,1.0,5.0,6.0,3.0,2.0,0.875,0.875,MandToOpt D from MANDATORY TO OPTIONAL
TRUNCATION_2PERCENT,EXAMPLE,38,3,OptToMand,0.875,0.875,1.0,6.0,6.0,2.0,3.0,0.875,0.875,OptToMand B from OPTIONAL TO MANDATORY
TRUNCATION_2PERCENT,EXAMPLE,38,4,MandToOpt,0.875,0.875,1.0,6.0,6.0,3.0,2.0,0.875,0.875,MandToOpt B from MANDATORY TO OPTIONAL
TRUNCATION_2PERCENT,EXAMPLE,38,5,OptToMand,0.875,0.875,1.0,6.0,6.0,2.0,3.0,0.875,0.875,OptToMand B from OPTIONAL TO MANDATORY
TRUNCATION_2PERCENT,EXAMPLE,39,1,OptToMand,0.875,0.75,1.0,6.0,6.0,2.0,3.0,0.875,0.875,OptToMand B from OPTIONAL TO MANDATORY
TRUNCATION_2PERCENT,EXAMPLE,39,2,MandToOpt,0.75,0.875,1.0,6.0,6.0,3.0,2.0,0.875,0.75,MandToOpt B from MANDATORY TO OPTIONAL
TRUNCATION_2PERCENT,EXAMPLE,39,3,AndToOr,0.875,0.75,2.0,6.0,6.0,2.0,4.0,0.75,0.875,AndToOr Root from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,39,4,OrToAnd,0.75,0.875,2.0,6.0,6.0,4.0,2.0,0.875,0.75,OrToAnd Root from OR TO AND
TRUNCATION_2PERCENT,EXAMPLE,39,5,AndToOr,0.875,0.75,2.0,6.0,6.0,2.0,4.0,0.75,0.875,AndToOr Root from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,40,1,OptToMand,0.75,0.875,1.0,2.0,1.0,3.0,4.0,0.75,0.75,OptToMand A from OPTIONAL TO MANDATORY
TRUNCATION_2PERCENT,EXAMPLE,40,2,AltToOr,0.875,1.0,1.0,1.0,0.0,4.0,5.0,0.75,0.875,AltToOr A from ALT TO OR
TRUNCATION_2PERCENT,EXAMPLE,41,1,AltToAnd,0.25,0.75,1.0,5.0,5.0,2.0,3.0,0.25,0.25,AltToAnd Root from ALT TO AND
TRUNCATION_2PERCENT,EXAMPLE,41,2,MandToOpt,0.75,0.875,1.0,5.0,6.0,3.0,4.0,0.25,0.75,MandToOpt D from MANDATORY TO OPTIONAL
