id,repair,model,iteration,numSeededMutations,ADQbefore,ADQafter,ED,EDCheatbefore,EDCheatafter,EDbeforeInitial,EDafterInitial,COMPbefore,COMPafter,mutations,time,avg,max,repaired
22,TRUNCATION_2PERCENT,EXAMPLE,21,-1,0.8125,0.875,3.0,5.0,6.0,0.0,3.0,2.0,2.0,17,565,0.828125,0.875,0
23,TRUNCATION_2PERCENT,EXAMPLE,22,-1,0.6875,0.875,6.0,5.0,6.0,0.0,6.0,2.0,2.0,17,566,0.784375,0.875,0
24,TRUNCATION_2PERCENT,EXAMPLE,23,-1,0.8125,0.9375,2.0,3.0,3.0,0.0,2.0,2.0,2.0,16,549,0.821875,0.9375,0
25,TRUNCATION_2PERCENT,EXAMPLE,24,-1,0.8125,0.875,2.0,4.0,4.0,0.0,2.0,2.0,2.0,17,583,0.771875,0.875,0
26,TRUNCATION_2PERCENT,EXAMPLE,25,-1,0.6875,0.875,6.0,5.0,6.0,0.0,6.0,2.0,2.0,17,596,0.809375,0.875,0
27,TRUNCATION_2PERCENT,EXAMPLE,26,-1,0.8125,0.875,3.0,3.0,4.0,0.0,3.0,2.0,2.0,16,552,0.775,0.875,0
28,TRUNCATION_2PERCENT,EXAMPLE,27,-1,0.6875,0.875,3.0,5.0,4.0,0.0,3.0,2.0,2.0,17,573,0.80625,0.875,0
29,TRUNCATION_2PERCENT,EXAMPLE,28,-1,0.8125,0.875,3.0,5.0,6.0,0.0,3.0,2.0,2.0,17,564,0.815625,0.875,0
30,TRUNCATION_2PERCENT,EXAMPLE,29,-1,0.6875,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,16,531,0.70625,0.9375,0
31,TRUNCATION_2PERCENT,EXAMPLE,30,-1,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,17,559,0.81875,0.9375,0
32,TRUNCATION_2PERCENT,EXAMPLE,31,-1,0.6875,0.875,6.0,5.0,6.0,0.0,6.0,2.0,2.0,17,571,0.80625,0.875,0
33,TRUNCATION_2PERCENT,EXAMPLE,32,-1,0.6875,0.9375,5.0,6.0,3.0,0.0,5.0,2.0,2.0,17,569,0.809375,0.9375,0
34,TRUNCATION_2PERCENT,EXAMPLE,33,-1,0.8125,0.875,5.0,4.0,6.0,0.0,5.0,2.0,2.0,17,565,0.790625,0.875,0
35,TRUNCATION_2PERCENT,EXAMPLE,34,-1,0.8125,0.875,5.0,4.0,6.0,0.0,5.0,2.0,2.0,17,566,0.809375,0.875,0
36,TRUNCATION_2PERCENT,EXAMPLE,35,-1,0.6875,0.875,5.0,6.0,4.0,0.0,5.0,2.0,2.0,17,566,0.8125,0.875,0
37,TRUNCATION_2PERCENT,EXAMPLE,36,-1,0.6875,0.875,3.0,5.0,4.0,0.0,3.0,2.0,2.0,17,665,0.775,0.875,0
38,TRUNCATION_2PERCENT,EXAMPLE,37,-1,0.5625,0.875,3.0,7.0,6.0,0.0,3.0,2.0,2.0,17,623,0.796875,0.875,0
39,TRUNCATION_2PERCENT,EXAMPLE,38,-1,0.8125,0.875,5.0,3.0,6.0,0.0,5.0,2.0,2.0,16,531,0.80625,0.875,0
40,TRUNCATION_2PERCENT,EXAMPLE,39,-1,0.6875,0.875,2.0,6.0,6.0,0.0,2.0,2.0,2.0,17,557,0.83125,0.875,0
41,TRUNCATION_2PERCENT,EXAMPLE,40,-1,0.6875,0.875,6.0,4.0,6.0,0.0,6.0,2.0,2.0,16,532,0.7875,0.875,0
42,TRUNCATION_2PERCENT,EXAMPLE,41,-1,0.8125,0.875,3.0,3.0,4.0,0.0,3.0,2.0,2.0,16,544,0.81875,0.875,0
43,TRUNCATION_2PERCENT,EXAMPLE,42,-1,0.8125,0.875,5.0,3.0,6.0,0.0,5.0,2.0,2.0,16,535,0.828125,0.875,0
44,TRUNCATION_2PERCENT,EXAMPLE,43,-1,0.8125,0.875,4.0,4.0,6.0,0.0,4.0,2.0,2.0,17,563,0.821875,0.875,0
45,TRUNCATION_2PERCENT,EXAMPLE,44,-1,0.8125,0.875,3.0,5.0,6.0,0.0,3.0,2.0,2.0,18,602,0.8125,0.875,0
46,TRUNCATION_2PERCENT,EXAMPLE,45,-1,0.8125,0.9375,2.0,3.0,3.0,0.0,2.0,2.0,2.0,16,552,0.8,0.9375,0
47,TRUNCATION_2PERCENT,EXAMPLE,46,-1,0.8125,0.875,5.0,3.0,6.0,0.0,5.0,2.0,2.0,16,555,0.81875,0.875,0
48,TRUNCATION_2PERCENT,EXAMPLE,47,-1,0.8125,0.9375,3.0,4.0,3.0,0.0,3.0,2.0,2.0,17,567,0.796875,0.9375,0
49,TRUNCATION_2PERCENT,EXAMPLE,48,-1,0.6875,0.875,2.0,6.0,6.0,0.0,2.0,2.0,2.0,17,564,0.8125,0.875,0
50,TRUNCATION_2PERCENT,EXAMPLE,49,-1,0.8125,0.875,5.0,3.0,6.0,0.0,5.0,2.0,2.0,16,524,0.790625,0.875,0
51,TRUNCATION_2PERCENT,EXAMPLE,50,-1,0.6875,0.875,3.0,5.0,4.0,0.0,3.0,2.0,2.0,17,563,0.809375,0.875,0
52,TRUNCATION_2PERCENT,EXAMPLE,51,-1,0.6875,0.875,6.0,5.0,6.0,0.0,6.0,2.0,2.0,17,738,0.803125,0.875,0
53,TRUNCATION_2PERCENT,EXAMPLE,52,-1,0.6875,0.875,5.0,6.0,4.0,0.0,5.0,2.0,2.0,17,562,0.809375,0.875,0
54,TRUNCATION_2PERCENT,EXAMPLE,53,-1,0.5625,0.875,3.0,7.0,6.0,0.0,3.0,2.0,2.0,18,590,0.803125,0.875,0
55,TRUNCATION_2PERCENT,EXAMPLE,54,-1,0.6875,0.875,6.0,5.0,6.0,0.0,6.0,2.0,2.0,17,559,0.790625,0.875,0
56,TRUNCATION_2PERCENT,EXAMPLE,55,-1,0.6875,0.875,5.0,6.0,4.0,0.0,5.0,2.0,2.0,17,606,0.778125,0.875,0
57,TRUNCATION_2PERCENT,EXAMPLE,56,-1,0.8125,0.875,5.0,4.0,6.0,0.0,5.0,2.0,2.0,17,613,0.828125,0.875,0
58,TRUNCATION_2PERCENT,EXAMPLE,57,-1,0.6875,0.875,6.0,5.0,6.0,0.0,6.0,2.0,2.0,17,726,0.803125,0.875,0
59,TRUNCATION_2PERCENT,EXAMPLE,58,-1,0.8125,0.875,5.0,4.0,6.0,0.0,5.0,2.0,2.0,17,573,0.796875,0.875,0
60,TRUNCATION_2PERCENT,EXAMPLE,59,-1,0.8125,0.875,5.0,3.0,6.0,0.0,5.0,2.0,2.0,16,569,0.8375,0.875,0
61,TRUNCATION_2PERCENT,EXAMPLE,60,-1,0.8125,0.875,3.0,3.0,4.0,0.0,3.0,2.0,2.0,16,526,0.8,0.875,0
62,TRUNCATION_2PERCENT,EXAMPLE,61,-1,0.8125,0.875,5.0,3.0,6.0,0.0,5.0,2.0,2.0,16,538,0.815625,0.875,0
63,TRUNCATION_2PERCENT,EXAMPLE,62,-1,0.5625,0.875,6.0,7.0,4.0,0.0,6.0,2.0,2.0,17,554,0.79375,0.875,0
64,TRUNCATION_2PERCENT,EXAMPLE,63,-1,0.6875,0.9375,5.0,6.0,3.0,0.0,5.0,2.0,2.0,19,620,0.846875,0.9375,0
65,TRUNCATION_2PERCENT,EXAMPLE,64,-1,0.5625,0.875,6.0,7.0,4.0,0.0,6.0,2.0,2.0,17,556,0.796875,0.875,0
66,TRUNCATION_2PERCENT,EXAMPLE,65,-1,0.6875,0.875,5.0,6.0,4.0,0.0,5.0,2.0,2.0,17,582,0.790625,0.875,0
67,TRUNCATION_2PERCENT,EXAMPLE,66,-1,0.8125,0.9375,4.0,5.0,3.0,0.0,4.0,2.0,2.0,17,590,0.828125,0.9375,0
68,TRUNCATION_2PERCENT,EXAMPLE,67,-1,0.8125,0.9375,2.0,3.0,3.0,0.0,2.0,2.0,2.0,16,533,0.746875,0.9375,0
69,TRUNCATION_2PERCENT,EXAMPLE,68,-1,0.6875,0.875,5.0,6.0,4.0,0.0,5.0,2.0,2.0,17,574,0.78125,0.875,0
70,TRUNCATION_2PERCENT,EXAMPLE,69,-1,0.6875,0.875,5.0,6.0,4.0,0.0,5.0,2.0,2.0,17,568,0.778125,0.875,0
71,TRUNCATION_2PERCENT,EXAMPLE,70,-1,0.8125,0.875,5.0,4.0,6.0,0.0,5.0,2.0,2.0,17,564,0.809375,0.875,0
72,TRUNCATION_2PERCENT,EXAMPLE,71,-1,0.8125,0.875,2.0,4.0,4.0,0.0,2.0,2.0,2.0,17,556,0.80625,0.875,0
73,TRUNCATION_2PERCENT,EXAMPLE,72,-1,0.8125,0.875,5.0,3.0,6.0,0.0,5.0,2.0,2.0,16,547,0.81875,0.875,0
74,TRUNCATION_2PERCENT,EXAMPLE,73,-1,0.6875,0.875,4.0,4.0,4.0,0.0,4.0,2.0,2.0,16,534,0.815625,0.875,0
75,TRUNCATION_2PERCENT,EXAMPLE,74,-1,0.8125,0.875,5.0,4.0,6.0,0.0,5.0,2.0,2.0,17,593,0.79375,0.875,0
76,TRUNCATION_2PERCENT,EXAMPLE,75,-1,0.8125,0.875,5.0,3.0,6.0,0.0,5.0,2.0,2.0,16,543,0.81875,0.875,0
77,TRUNCATION_2PERCENT,EXAMPLE,76,-1,0.6875,0.875,2.0,6.0,6.0,0.0,2.0,2.0,2.0,17,618,0.8125,0.875,0
78,TRUNCATION_2PERCENT,EXAMPLE,77,-1,0.5625,0.875,3.0,7.0,6.0,0.0,3.0,2.0,2.0,17,574,0.784375,0.875,0
79,TRUNCATION_2PERCENT,EXAMPLE,78,-1,0.6875,0.875,6.0,4.0,6.0,0.0,6.0,2.0,2.0,16,550,0.8,0.875,0
80,TRUNCATION_2PERCENT,EXAMPLE,79,-1,0.5625,0.875,6.0,7.0,4.0,0.0,6.0,2.0,2.0,17,577,0.78125,0.875,0
81,TRUNCATION_2PERCENT,EXAMPLE,80,-1,0.8125,0.875,5.0,3.0,6.0,0.0,5.0,2.0,2.0,16,541,0.8125,0.875,0
82,TRUNCATION_2PERCENT,EXAMPLE,81,-1,0.6875,0.875,4.0,4.0,4.0,0.0,4.0,2.0,2.0,16,555,0.775,0.875,0
83,TRUNCATION_2PERCENT,EXAMPLE,82,-1,0.8125,0.875,3.0,3.0,4.0,0.0,3.0,2.0,2.0,16,576,0.81875,0.875,0
84,TRUNCATION_2PERCENT,EXAMPLE,83,-1,0.8125,0.875,5.0,4.0,6.0,0.0,5.0,2.0,2.0,17,581,0.803125,0.875,0
85,TRUNCATION_2PERCENT,EXAMPLE,84,-1,0.6875,0.875,5.0,6.0,4.0,0.0,5.0,2.0,2.0,17,633,0.821875,0.875,0
86,TRUNCATION_2PERCENT,EXAMPLE,85,-1,0.6875,0.875,6.0,4.0,6.0,0.0,6.0,2.0,2.0,16,573,0.76875,0.875,0
87,TRUNCATION_2PERCENT,EXAMPLE,86,-1,0.8125,0.875,2.0,4.0,4.0,0.0,2.0,2.0,2.0,17,566,0.834375,0.875,0
88,TRUNCATION_2PERCENT,EXAMPLE,87,-1,0.8125,0.875,2.0,4.0,4.0,0.0,2.0,2.0,2.0,17,569,0.834375,0.875,0
89,TRUNCATION_2PERCENT,EXAMPLE,88,-1,0.5625,0.875,6.0,7.0,4.0,0.0,6.0,2.0,2.0,17,561,0.8125,0.875,0
90,TRUNCATION_2PERCENT,EXAMPLE,89,-1,0.8125,0.875,5.0,3.0,6.0,0.0,5.0,2.0,2.0,16,542,0.81875,0.875,0
91,TRUNCATION_2PERCENT,EXAMPLE,90,-1,0.8125,0.875,3.0,3.0,4.0,0.0,3.0,2.0,2.0,16,527,0.80625,0.875,0
92,TRUNCATION_2PERCENT,EXAMPLE,91,-1,0.8125,0.875,4.0,5.0,4.0,0.0,4.0,2.0,2.0,17,566,0.81875,0.875,0
93,TRUNCATION_2PERCENT,EXAMPLE,92,-1,0.8125,0.875,5.0,3.0,6.0,0.0,5.0,2.0,2.0,16,529,0.815625,0.875,0
94,TRUNCATION_2PERCENT,EXAMPLE,93,-1,0.5625,0.875,6.0,7.0,4.0,0.0,6.0,2.0,2.0,17,566,0.809375,0.875,0
95,TRUNCATION_2PERCENT,EXAMPLE,94,-1,0.5625,0.875,3.0,7.0,6.0,0.0,3.0,2.0,2.0,17,562,0.759375,0.875,0
96,TRUNCATION_2PERCENT,EXAMPLE,95,-1,0.8125,0.875,5.0,3.0,6.0,0.0,5.0,2.0,2.0,16,527,0.8,0.875,0
97,TRUNCATION_2PERCENT,EXAMPLE,96,-1,0.6875,0.9375,5.0,6.0,3.0,0.0,5.0,2.0,2.0,17,564,0.790625,0.9375,0
98,TRUNCATION_2PERCENT,EXAMPLE,97,-1,0.6875,0.875,2.0,6.0,6.0,0.0,2.0,2.0,2.0,17,553,0.8125,0.875,0
99,TRUNCATION_2PERCENT,EXAMPLE,98,-1,0.5625,0.875,6.0,7.0,4.0,0.0,6.0,2.0,2.0,17,564,0.796875,0.875,0
100,TRUNCATION_2PERCENT,EXAMPLE,99,-1,0.6875,0.875,4.0,6.0,6.0,0.0,4.0,2.0,2.0,17,553,0.80625,0.875,0
101,TRUNCATION_5PERCENT,EXAMPLE,0,-1,0.6875,0.875,2.0,6.0,6.0,0.0,2.0,2.0,2.0,17,706,0.8225,0.875,0
102,TRUNCATION_5PERCENT,EXAMPLE,1,-1,0.6875,0.875,2.0,6.0,6.0,0.0,2.0,2.0,2.0,17,693,0.8,0.875,0
103,TRUNCATION_5PERCENT,EXAMPLE,2,-1,0.5625,0.875,3.0,7.0,6.0,0.0,3.0,2.0,2.0,17,688,0.795,0.875,0
104,TRUNCATION_5PERCENT,EXAMPLE,3,-1,0.5625,0.875,3.0,7.0,6.0,0.0,3.0,2.0,2.0,17,691,0.785,0.875,0
105,TRUNCATION_5PERCENT,EXAMPLE,4,-1,0.8125,0.9375,2.0,3.0,3.0,0.0,2.0,2.0,2.0,16,658,0.7125,0.9375,0
106,TRUNCATION_5PERCENT,EXAMPLE,5,-1,0.8125,0.875,5.0,3.0,6.0,0.0,5.0,2.0,2.0,16,654,0.815,0.875,0
107,TRUNCATION_5PERCENT,EXAMPLE,6,-1,0.6875,0.875,5.0,6.0,4.0,0.0,5.0,2.0,2.0,17,692,0.8,0.875,0
108,TRUNCATION_5PERCENT,EXAMPLE,7,-1,0.8125,0.875,3.0,5.0,6.0,0.0,3.0,2.0,2.0,17,906,0.81,0.875,0
109,TRUNCATION_5PERCENT,EXAMPLE,8,-1,0.5625,0.875,6.0,7.0,4.0,0.0,6.0,2.0,2.0,17,690,0.785,0.875,0
110,TRUNCATION_5PERCENT,EXAMPLE,9,-1,0.8125,0.875,3.0,3.0,4.0,0.0,3.0,2.0,2.0,16,655,0.8275,0.875,0
111,TRUNCATION_5PERCENT,EXAMPLE,10,-1,0.6875,0.875,3.0,5.0,4.0,0.0,3.0,2.0,2.0,17,698,0.7875,0.875,0
112,TRUNCATION_5PERCENT,EXAMPLE,11,-1,0.5625,0.875,3.0,7.0,6.0,0.0,3.0,2.0,2.0,17,688,0.805,0.875,0
113,TRUNCATION_5PERCENT,EXAMPLE,12,-1,0.6875,0.875,5.0,6.0,4.0,0.0,5.0,2.0,2.0,17,691,0.8,0.875,0
114,TRUNCATION_5PERCENT,EXAMPLE,13,-1,0.6875,0.875,4.0,4.0,4.0,0.0,4.0,2.0,2.0,16,659,0.81,0.875,0
115,TRUNCATION_5PERCENT,EXAMPLE,14,-1,0.8125,0.875,3.0,4.0,4.0,0.0,3.0,2.0,2.0,17,694,0.815,0.875,0
116,TRUNCATION_5PERCENT,EXAMPLE,15,-1,0.8125,0.875,5.0,4.0,6.0,0.0,5.0,2.0,2.0,17,698,0.8075,0.875,0
117,TRUNCATION_5PERCENT,EXAMPLE,16,-1,0.8125,0.875,3.0,5.0,6.0,0.0,3.0,2.0,2.0,17,694,0.8075,0.875,0
118,TRUNCATION_5PERCENT,EXAMPLE,17,-1,0.6875,0.875,5.0,6.0,4.0,0.0,5.0,2.0,2.0,17,696,0.8175,0.875,0
119,TRUNCATION_5PERCENT,EXAMPLE,18,-1,0.6875,0.875,6.0,5.0,6.0,0.0,6.0,2.0,2.0,17,694,0.76,0.875,0
120,TRUNCATION_5PERCENT,EXAMPLE,19,-1,0.8125,0.875,3.0,5.0,6.0,0.0,3.0,2.0,2.0,17,689,0.8025,0.875,0
121,TRUNCATION_5PERCENT,EXAMPLE,20,-1,0.5625,0.9375,6.0,7.0,3.0,0.0,6.0,2.0,2.0,17,695,0.78,0.9375,0
122,TRUNCATION_5PERCENT,EXAMPLE,21,-1,0.8125,0.875,4.0,5.0,4.0,0.0,4.0,2.0,2.0,17,691,0.79,0.875,0
123,TRUNCATION_5PERCENT,EXAMPLE,22,-1,0.6875,0.875,6.0,5.0,6.0,0.0,6.0,2.0,2.0,17,685,0.7825,0.875,0
124,TRUNCATION_5PERCENT,EXAMPLE,23,-1,0.8125,0.875,5.0,3.0,6.0,0.0,5.0,2.0,2.0,16,656,0.8175,0.875,0
125,TRUNCATION_5PERCENT,EXAMPLE,24,-1,0.8125,0.875,5.0,4.0,6.0,0.0,5.0,2.0,2.0,17,694,0.8,0.875,0
126,TRUNCATION_5PERCENT,EXAMPLE,25,-1,0.6875,0.875,3.0,5.0,4.0,0.0,3.0,2.0,2.0,17,687,0.825,0.875,0
127,TRUNCATION_5PERCENT,EXAMPLE,26,-1,0.8125,0.875,3.0,3.0,4.0,0.0,3.0,2.0,2.0,16,661,0.8,0.875,0
128,TRUNCATION_5PERCENT,EXAMPLE,27,-1,0.6875,0.875,3.0,5.0,4.0,0.0,3.0,2.0,2.0,17,694,0.79,0.875,0
129,TRUNCATION_5PERCENT,EXAMPLE,28,-1,0.8125,0.9375,4.0,5.0,3.0,0.0,4.0,2.0,2.0,17,719,0.7925,0.9375,0
130,TRUNCATION_5PERCENT,EXAMPLE,29,-1,0.6875,0.875,6.0,4.0,6.0,0.0,6.0,2.0,2.0,16,622,0.7725,0.875,0
131,TRUNCATION_5PERCENT,EXAMPLE,30,-1,0.8125,0.875,5.0,4.0,6.0,0.0,5.0,2.0,2.0,17,660,0.8125,0.875,0
132,TRUNCATION_5PERCENT,EXAMPLE,31,-1,0.6875,0.875,3.0,5.0,4.0,0.0,3.0,2.0,2.0,17,661,0.78,0.875,0
133,TRUNCATION_5PERCENT,EXAMPLE,32,-1,0.6875,0.875,2.0,6.0,6.0,0.0,2.0,2.0,2.0,17,653,0.82,0.875,0
134,TRUNCATION_5PERCENT,EXAMPLE,33,-1,0.8125,0.875,2.0,4.0,4.0,0.0,2.0,2.0,2.0,17,644,0.775,0.875,0
135,TRUNCATION_5PERCENT,EXAMPLE,34,-1,0.8125,0.875,2.0,4.0,4.0,0.0,2.0,2.0,2.0,17,633,0.8225,0.875,0
136,TRUNCATION_5PERCENT,EXAMPLE,35,-1,0.6875,0.875,2.0,6.0,6.0,0.0,2.0,2.0,2.0,17,650,0.7975,0.875,0
137,TRUNCATION_5PERCENT,EXAMPLE,36,-1,0.6875,0.875,3.0,5.0,4.0,0.0,3.0,2.0,2.0,17,656,0.79,0.875,0
138,TRUNCATION_5PERCENT,EXAMPLE,37,-1,0.5625,0.875,6.0,7.0,4.0,0.0,6.0,2.0,2.0,17,653,0.7775,0.875,0
139,TRUNCATION_5PERCENT,EXAMPLE,38,-1,0.8125,0.875,3.0,3.0,4.0,0.0,3.0,2.0,2.0,16,621,0.8275,0.875,0
140,TRUNCATION_5PERCENT,EXAMPLE,39,-1,0.6875,0.875,2.0,6.0,6.0,0.0,2.0,2.0,2.0,17,656,0.8175,0.875,0
141,TRUNCATION_5PERCENT,EXAMPLE,40,-1,0.6875,0.875,4.0,4.0,4.0,0.0,4.0,2.0,2.0,16,603,0.8175,0.875,0
142,TRUNCATION_5PERCENT,EXAMPLE,41,-1,0.8125,0.875,5.0,3.0,6.0,0.0,5.0,2.0,2.0,16,624,0.7975,0.875,0
143,TRUNCATION_5PERCENT,EXAMPLE,42,-1,0.8125,0.875,3.0,3.0,4.0,0.0,3.0,2.0,2.0,16,616,0.825,0.875,0
144,TRUNCATION_5PERCENT,EXAMPLE,43,-1,0.8125,0.875,4.0,4.0,6.0,0.0,4.0,2.0,2.0,18,690,0.82,0.875,0
145,TRUNCATION_5PERCENT,EXAMPLE,44,-1,0.8125,0.875,3.0,5.0,6.0,0.0,3.0,2.0,2.0,17,650,0.8175,0.875,0
146,TRUNCATION_5PERCENT,EXAMPLE,45,-1,0.8125,0.875,5.0,3.0,6.0,0.0,5.0,2.0,2.0,16,617,0.81,0.875,0
147,TRUNCATION_5PERCENT,EXAMPLE,46,-1,0.8125,0.875,5.0,3.0,6.0,0.0,5.0,2.0,2.0,16,616,0.7825,0.875,0
148,TRUNCATION_5PERCENT,EXAMPLE,47,-1,0.8125,0.875,5.0,4.0,6.0,0.0,5.0,2.0,2.0,17,649,0.785,0.875,0
149,TRUNCATION_5PERCENT,EXAMPLE,48,-1,0.6875,0.875,2.0,6.0,6.0,0.0,2.0,2.0,2.0,17,662,0.7975,0.875,0
150,TRUNCATION_5PERCENT,EXAMPLE,49,-1,0.8125,0.875,5.0,3.0,6.0,0.0,5.0,2.0,2.0,16,633,0.835,0.875,0
151,TRUNCATION_5PERCENT,EXAMPLE,50,-1,0.6875,0.875,6.0,5.0,6.0,0.0,6.0,2.0,2.0,17,654,0.7925,0.875,0
152,TRUNCATION_5PERCENT,EXAMPLE,51,-1,0.6875,0.875,6.0,5.0,6.0,0.0,6.0,2.0,2.0,17,657,0.7675,0.875,0
153,TRUNCATION_5PERCENT,EXAMPLE,52,-1,0.6875,0.875,2.0,6.0,6.0,0.0,2.0,2.0,2.0,18,710,0.805,0.875,0
154,TRUNCATION_5PERCENT,EXAMPLE,53,-1,0.5625,0.875,3.0,7.0,6.0,0.0,3.0,2.0,2.0,17,660,0.8075,0.875,0
155,TRUNCATION_5PERCENT,EXAMPLE,54,-1,0.6875,0.875,3.0,5.0,4.0,0.0,3.0,2.0,2.0,17,653,0.8075,0.875,0
156,TRUNCATION_5PERCENT,EXAMPLE,55,-1,0.6875,0.875,2.0,6.0,6.0,0.0,2.0,2.0,2.0,17,663,0.8375,0.875,0
157,TRUNCATION_5PERCENT,EXAMPLE,56,-1,0.8125,0.875,2.0,4.0,4.0,0.0,2.0,2.0,2.0,17,652,0.8225,0.875,0
158,TRUNCATION_5PERCENT,EXAMPLE,57,-1,0.6875,0.875,6.0,5.0,6.0,0.0,6.0,2.0,2.0,17,650,0.8,0.875,0
159,TRUNCATION_5PERCENT,EXAMPLE,58,-1,0.8125,0.875,5.0,4.0,6.0,0.0,5.0,2.0,2.0,18,689,0.815,0.875,0
160,TRUNCATION_5PERCENT,EXAMPLE,59,-1,0.8125,0.875,5.0,3.0,6.0,0.0,5.0,2.0,2.0,16,618,0.825,0.875,0
161,TRUNCATION_5PERCENT,EXAMPLE,60,-1,0.8125,0.875,5.0,3.0,6.0,0.0,5.0,2.0,2.0,16,626,0.815,0.875,0
162,TRUNCATION_5PERCENT,EXAMPLE,61,-1,0.8125,0.9375,2.0,3.0,3.0,0.0,2.0,2.0,2.0,16,613,0.7875,0.9375,0
163,TRUNCATION_5PERCENT,EXAMPLE,62,-1,0.5625,0.875,6.0,7.0,4.0,0.0,6.0,2.0,2.0,17,638,0.785,0.875,0
164,TRUNCATION_5PERCENT,EXAMPLE,63,-1,0.6875,0.875,5.0,6.0,4.0,0.0,5.0,2.0,2.0,17,655,0.7625,0.875,0
165,TRUNCATION_5PERCENT,EXAMPLE,64,-1,0.5625,0.875,6.0,7.0,4.0,0.0,6.0,2.0,2.0,17,653,0.815,0.875,0
166,TRUNCATION_5PERCENT,EXAMPLE,65,-1,0.6875,0.875,2.0,6.0,6.0,0.0,2.0,2.0,2.0,17,655,0.82,0.875,0
167,TRUNCATION_5PERCENT,EXAMPLE,66,-1,0.8125,0.875,3.0,5.0,6.0,0.0,3.0,2.0,2.0,17,642,0.82,0.875,0
168,TRUNCATION_5PERCENT,EXAMPLE,67,-1,0.8125,0.875,5.0,3.0,6.0,0.0,5.0,2.0,2.0,16,622,0.8325,0.875,0
