repair,model,iteration,nmut,mutation,ADQbefore,ADQafter,deltaED,EDbefore,EDafter,EDbeforeInitial,EDafterInitial,COMPbefore,COMPafter,description
TRUNCATION_2PERCENT,EXAMPLE,0,1,AndToAlt,0.6875,0.875,2.0,6.0,6.0,0.0,2.0,0.6875,0.6875,AndToAlt Root from AND TO ALT
TRUNCATION_2PERCENT,EXAMPLE,0,2,AndToOr,0.875,0.9375,3.0,6.0,3.0,2.0,5.0,0.6875,0.875,AndToOr A from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,0,3,OrToAlt,0.9375,0.875,1.0,3.0,4.0,5.0,5.0,0.875,0.9375,OrToAlt A from OR TO ALTERNATIVE
TRUNCATION_2PERCENT,EXAMPLE,0,4,AltToOr,0.875,0.9375,1.0,4.0,3.0,5.0,5.0,0.9375,0.875,AltToOr A from ALT TO OR
TRUNCATION_2PERCENT,EXAMPLE,0,5,OrToAnd,0.9375,0.875,3.0,3.0,6.0,5.0,2.0,0.875,0.9375,OrToAnd A from OR TO AND
TRUNCATION_2PERCENT,EXAMPLE,0,6,AndToOr,0.875,0.9375,3.0,6.0,3.0,2.0,5.0,0.9375,0.875,AndToOr A from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,0,7,OrToAndOpt,0.9375,0.875,3.0,3.0,6.0,5.0,2.0,0.875,0.9375,OrToAndOpt A from OR TO AND in OPT
TRUNCATION_2PERCENT,EXAMPLE,0,8,AndToOr,0.875,0.9375,3.0,6.0,3.0,2.0,5.0,0.9375,0.875,AndToOr A from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,0,9,OrToAnd,0.9375,0.875,3.0,3.0,6.0,5.0,2.0,0.875,0.9375,OrToAnd A from OR TO AND
TRUNCATION_2PERCENT,EXAMPLE,0,10,AndToOr,0.875,0.9375,3.0,6.0,3.0,2.0,5.0,0.9375,0.875,AndToOr A from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,0,11,OrToAndOpt,0.9375,0.875,3.0,3.0,6.0,5.0,2.0,0.875,0.9375,OrToAndOpt A from OR TO AND in OPT
TRUNCATION_2PERCENT,EXAMPLE,0,12,AndToOr,0.875,0.9375,3.0,6.0,3.0,2.0,5.0,0.9375,0.875,AndToOr A from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,0,13,OrToAndOpt,0.9375,0.875,3.0,3.0,6.0,5.0,2.0,0.875,0.9375,OrToAndOpt A from OR TO AND in OPT
TRUNCATION_2PERCENT,EXAMPLE,0,14,AndToOr,0.875,0.9375,3.0,6.0,3.0,2.0,5.0,0.9375,0.875,AndToOr A from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,0,15,OrToAnd,0.9375,0.875,3.0,3.0,6.0,5.0,2.0,0.875,0.9375,OrToAnd A from OR TO AND
TRUNCATION_2PERCENT,EXAMPLE,0,16,AndToOr,0.875,0.9375,3.0,6.0,3.0,2.0,5.0,0.9375,0.875,AndToOr A from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,0,17,OrToAnd,0.9375,0.875,3.0,3.0,6.0,5.0,2.0,0.875,0.9375,OrToAnd A from OR TO AND
TRUNCATION_2PERCENT,EXAMPLE,1,1,AndToAlt,0.6875,0.875,2.0,6.0,6.0,0.0,2.0,0.6875,0.6875,AndToAlt Root from AND TO ALT
TRUNCATION_2PERCENT,EXAMPLE,1,2,AndToOr,0.875,0.9375,3.0,6.0,3.0,2.0,5.0,0.6875,0.875,AndToOr A from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,1,3,OrToAlt,0.9375,0.875,1.0,3.0,4.0,5.0,5.0,0.875,0.9375,OrToAlt A from OR TO ALTERNATIVE
TRUNCATION_2PERCENT,EXAMPLE,1,4,AltToOr,0.875,0.9375,1.0,4.0,3.0,5.0,5.0,0.9375,0.875,AltToOr A from ALT TO OR
TRUNCATION_2PERCENT,EXAMPLE,1,5,OrToAndOpt,0.9375,0.875,3.0,3.0,6.0,5.0,2.0,0.875,0.9375,OrToAndOpt A from OR TO AND in OPT
TRUNCATION_2PERCENT,EXAMPLE,1,6,AndToOr,0.875,0.9375,3.0,6.0,3.0,2.0,5.0,0.9375,0.875,AndToOr A from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,1,7,OrToAlt,0.9375,0.875,1.0,3.0,4.0,5.0,5.0,0.875,0.9375,OrToAlt A from OR TO ALTERNATIVE
TRUNCATION_2PERCENT,EXAMPLE,1,8,AltToOr,0.875,0.9375,1.0,4.0,3.0,5.0,5.0,0.9375,0.875,AltToOr A from ALT TO OR
TRUNCATION_2PERCENT,EXAMPLE,1,9,OrToAndOpt,0.9375,0.875,3.0,3.0,6.0,5.0,2.0,0.875,0.9375,OrToAndOpt A from OR TO AND in OPT
TRUNCATION_2PERCENT,EXAMPLE,1,10,AndToOr,0.875,0.9375,3.0,6.0,3.0,2.0,5.0,0.9375,0.875,AndToOr A from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,1,11,OrToAlt,0.9375,0.875,1.0,3.0,4.0,5.0,5.0,0.875,0.9375,OrToAlt A from OR TO ALTERNATIVE
TRUNCATION_2PERCENT,EXAMPLE,1,12,AltToOr,0.875,0.9375,1.0,4.0,3.0,5.0,5.0,0.9375,0.875,AltToOr A from ALT TO OR
TRUNCATION_2PERCENT,EXAMPLE,1,13,OrToAnd,0.9375,0.875,3.0,3.0,6.0,5.0,2.0,0.875,0.9375,OrToAnd A from OR TO AND
TRUNCATION_2PERCENT,EXAMPLE,1,14,AndToOr,0.875,0.9375,3.0,6.0,3.0,2.0,5.0,0.9375,0.875,AndToOr A from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,1,15,OrToAndOpt,0.9375,0.875,3.0,3.0,6.0,5.0,2.0,0.875,0.9375,OrToAndOpt A from OR TO AND in OPT
TRUNCATION_2PERCENT,EXAMPLE,1,16,AndToOr,0.875,0.9375,3.0,6.0,3.0,2.0,5.0,0.9375,0.875,AndToOr A from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,1,17,OrToAndOpt,0.9375,0.875,3.0,3.0,6.0,5.0,2.0,0.875,0.9375,OrToAndOpt A from OR TO AND in OPT
TRUNCATION_2PERCENT,EXAMPLE,2,1,AndToAlt,0.5625,0.875,3.0,7.0,6.0,0.0,3.0,0.5625,0.5625,AndToAlt Root from AND TO ALT
TRUNCATION_2PERCENT,EXAMPLE,2,2,AndToOr,0.875,0.9375,3.0,6.0,3.0,3.0,6.0,0.5625,0.875,AndToOr A from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,2,3,OrToAlt,0.9375,0.875,1.0,3.0,4.0,6.0,6.0,0.875,0.9375,OrToAlt A from OR TO ALTERNATIVE
TRUNCATION_2PERCENT,EXAMPLE,2,4,AltToOr,0.875,0.9375,1.0,4.0,3.0,6.0,6.0,0.9375,0.875,AltToOr A from ALT TO OR
TRUNCATION_2PERCENT,EXAMPLE,2,5,OrToAndOpt,0.9375,0.875,3.0,3.0,6.0,6.0,3.0,0.875,0.9375,OrToAndOpt A from OR TO AND in OPT
TRUNCATION_2PERCENT,EXAMPLE,2,6,AndToOr,0.875,0.9375,3.0,6.0,3.0,3.0,6.0,0.9375,0.875,AndToOr A from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,2,7,OrToAnd,0.9375,0.875,3.0,3.0,6.0,6.0,3.0,0.875,0.9375,OrToAnd A from OR TO AND
TRUNCATION_2PERCENT,EXAMPLE,2,8,AndToOr,0.875,0.9375,3.0,6.0,3.0,3.0,6.0,0.9375,0.875,AndToOr A from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,2,9,OrToAlt,0.9375,0.875,1.0,3.0,4.0,6.0,6.0,0.875,0.9375,OrToAlt A from OR TO ALTERNATIVE
TRUNCATION_2PERCENT,EXAMPLE,2,10,AltToOr,0.875,0.9375,1.0,4.0,3.0,6.0,6.0,0.9375,0.875,AltToOr A from ALT TO OR
TRUNCATION_2PERCENT,EXAMPLE,2,11,OrToAndOpt,0.9375,0.875,3.0,3.0,6.0,6.0,3.0,0.875,0.9375,OrToAndOpt A from OR TO AND in OPT
TRUNCATION_2PERCENT,EXAMPLE,2,12,AndToOr,0.875,0.9375,3.0,6.0,3.0,3.0,6.0,0.9375,0.875,AndToOr A from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,2,13,OrToAnd,0.9375,0.875,3.0,3.0,6.0,6.0,3.0,0.875,0.9375,OrToAnd A from OR TO AND
TRUNCATION_2PERCENT,EXAMPLE,2,14,AndToOr,0.875,0.9375,3.0,6.0,3.0,3.0,6.0,0.9375,0.875,AndToOr A from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,2,15,OrToAndOpt,0.9375,0.875,3.0,3.0,6.0,6.0,3.0,0.875,0.9375,OrToAndOpt A from OR TO AND in OPT
TRUNCATION_2PERCENT,EXAMPLE,2,16,AndToOr,0.875,0.9375,3.0,6.0,3.0,3.0,6.0,0.9375,0.875,AndToOr A from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,2,17,OrToAlt,0.9375,0.875,1.0,3.0,4.0,6.0,6.0,0.875,0.9375,OrToAlt A from OR TO ALTERNATIVE
TRUNCATION_2PERCENT,EXAMPLE,3,1,AndToAlt,0.5625,0.875,3.0,7.0,6.0,0.0,3.0,0.5625,0.5625,AndToAlt Root from AND TO ALT
TRUNCATION_2PERCENT,EXAMPLE,3,2,AndToOr,0.875,0.9375,3.0,6.0,3.0,3.0,6.0,0.5625,0.875,AndToOr A from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,3,3,OrToAlt,0.9375,0.875,1.0,3.0,4.0,6.0,6.0,0.875,0.9375,OrToAlt A from OR TO ALTERNATIVE
TRUNCATION_2PERCENT,EXAMPLE,3,4,AltToOr,0.875,0.9375,1.0,4.0,3.0,6.0,6.0,0.9375,0.875,AltToOr A from ALT TO OR
TRUNCATION_2PERCENT,EXAMPLE,3,5,OrToAnd,0.9375,0.875,3.0,3.0,6.0,6.0,3.0,0.875,0.9375,OrToAnd A from OR TO AND
TRUNCATION_2PERCENT,EXAMPLE,3,6,AndToOr,0.875,0.9375,3.0,6.0,3.0,3.0,6.0,0.9375,0.875,AndToOr A from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,3,7,OrToAnd,0.9375,0.875,3.0,3.0,6.0,6.0,3.0,0.875,0.9375,OrToAnd A from OR TO AND
TRUNCATION_2PERCENT,EXAMPLE,3,8,AndToOr,0.875,0.9375,3.0,6.0,3.0,3.0,6.0,0.9375,0.875,AndToOr A from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,3,9,OrToAndOpt,0.9375,0.875,3.0,3.0,6.0,6.0,3.0,0.875,0.9375,OrToAndOpt A from OR TO AND in OPT
TRUNCATION_2PERCENT,EXAMPLE,3,10,AndToOr,0.875,0.9375,3.0,6.0,3.0,3.0,6.0,0.9375,0.875,AndToOr A from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,3,11,OrToAnd,0.9375,0.875,3.0,3.0,6.0,6.0,3.0,0.875,0.9375,OrToAnd A from OR TO AND
TRUNCATION_2PERCENT,EXAMPLE,3,12,AndToOr,0.875,0.9375,3.0,6.0,3.0,3.0,6.0,0.9375,0.875,AndToOr A from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,3,13,OrToAndOpt,0.9375,0.875,3.0,3.0,6.0,6.0,3.0,0.875,0.9375,OrToAndOpt A from OR TO AND in OPT
TRUNCATION_2PERCENT,EXAMPLE,3,14,AndToOr,0.875,0.9375,3.0,6.0,3.0,3.0,6.0,0.9375,0.875,AndToOr A from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,3,15,OrToAndOpt,0.9375,0.875,3.0,3.0,6.0,6.0,3.0,0.875,0.9375,OrToAndOpt A from OR TO AND in OPT
TRUNCATION_2PERCENT,EXAMPLE,3,16,AndToOr,0.875,0.9375,3.0,6.0,3.0,3.0,6.0,0.9375,0.875,AndToOr A from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,3,17,OrToAndOpt,0.9375,0.875,3.0,3.0,6.0,6.0,3.0,0.875,0.9375,OrToAndOpt A from OR TO AND in OPT
TRUNCATION_2PERCENT,EXAMPLE,4,1,AndToAlt,0.8125,0.9375,2.0,3.0,3.0,0.0,2.0,0.8125,0.8125,AndToAlt Root from AND TO ALT
TRUNCATION_2PERCENT,EXAMPLE,4,2,OrToAndOpt,0.9375,0.875,3.0,3.0,6.0,2.0,5.0,0.8125,0.9375,OrToAndOpt A from OR TO AND in OPT
TRUNCATION_2PERCENT,EXAMPLE,4,3,AndToOr,0.875,0.9375,3.0,6.0,3.0,5.0,2.0,0.9375,0.875,AndToOr A from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,4,4,OrToAndOpt,0.9375,0.875,3.0,3.0,6.0,2.0,5.0,0.875,0.9375,OrToAndOpt A from OR TO AND in OPT
TRUNCATION_2PERCENT,EXAMPLE,4,5,AndToOr,0.875,0.9375,3.0,6.0,3.0,5.0,2.0,0.9375,0.875,AndToOr A from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,4,6,OrToAnd,0.9375,0.875,3.0,3.0,6.0,2.0,5.0,0.875,0.9375,OrToAnd A from OR TO AND
TRUNCATION_2PERCENT,EXAMPLE,4,7,AndToOr,0.875,0.9375,3.0,6.0,3.0,5.0,2.0,0.9375,0.875,AndToOr A from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,4,8,OrToAlt,0.9375,0.875,1.0,3.0,4.0,2.0,3.0,0.875,0.9375,OrToAlt A from OR TO ALTERNATIVE
TRUNCATION_2PERCENT,EXAMPLE,4,9,AltToOr,0.875,0.9375,1.0,4.0,3.0,3.0,2.0,0.9375,0.875,AltToOr A from ALT TO OR
TRUNCATION_2PERCENT,EXAMPLE,4,10,OrToAnd,0.9375,0.875,3.0,3.0,6.0,2.0,5.0,0.875,0.9375,OrToAnd A from OR TO AND
TRUNCATION_2PERCENT,EXAMPLE,4,11,OptToMand,0.875,0.875,1.0,6.0,5.0,5.0,4.0,0.9375,0.875,OptToMand B from OPTIONAL TO MANDATORY
TRUNCATION_2PERCENT,EXAMPLE,4,12,AndToOr,0.875,0.9375,2.0,5.0,3.0,4.0,2.0,0.875,0.875,AndToOr A from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,4,13,OrToAndOpt,0.9375,0.875,3.0,3.0,6.0,2.0,5.0,0.875,0.9375,OrToAndOpt A from OR TO AND in OPT
TRUNCATION_2PERCENT,EXAMPLE,4,14,AndToOr,0.875,0.9375,3.0,6.0,3.0,5.0,2.0,0.9375,0.875,AndToOr A from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,4,15,OrToAlt,0.9375,0.875,1.0,3.0,4.0,2.0,3.0,0.875,0.9375,OrToAlt A from OR TO ALTERNATIVE
TRUNCATION_2PERCENT,EXAMPLE,4,16,AltToOr,0.875,0.9375,1.0,4.0,3.0,3.0,2.0,0.9375,0.875,AltToOr A from ALT TO OR
TRUNCATION_2PERCENT,EXAMPLE,5,1,AndToAlt,0.8125,0.9375,2.0,3.0,3.0,0.0,2.0,0.8125,0.8125,AndToAlt Root from AND TO ALT
TRUNCATION_2PERCENT,EXAMPLE,5,2,OrToAndOpt,0.9375,0.875,3.0,3.0,6.0,2.0,5.0,0.8125,0.9375,OrToAndOpt A from OR TO AND in OPT
TRUNCATION_2PERCENT,EXAMPLE,5,3,AndToOr,0.875,0.9375,3.0,6.0,3.0,5.0,2.0,0.9375,0.875,AndToOr A from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,5,4,OrToAlt,0.9375,0.875,1.0,3.0,4.0,2.0,3.0,0.875,0.9375,OrToAlt A from OR TO ALTERNATIVE
TRUNCATION_2PERCENT,EXAMPLE,5,5,AltToOr,0.875,0.9375,1.0,4.0,3.0,3.0,2.0,0.9375,0.875,AltToOr A from ALT TO OR
TRUNCATION_2PERCENT,EXAMPLE,5,6,OrToAndOpt,0.9375,0.875,3.0,3.0,6.0,2.0,5.0,0.875,0.9375,OrToAndOpt A from OR TO AND in OPT
TRUNCATION_2PERCENT,EXAMPLE,5,7,AndToOr,0.875,0.9375,3.0,6.0,3.0,5.0,2.0,0.9375,0.875,AndToOr A from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,5,8,OrToAndOpt,0.9375,0.875,3.0,3.0,6.0,2.0,5.0,0.875,0.9375,OrToAndOpt A from OR TO AND in OPT
TRUNCATION_2PERCENT,EXAMPLE,5,9,AndToOr,0.875,0.9375,3.0,6.0,3.0,5.0,2.0,0.9375,0.875,AndToOr A from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,5,10,OrToAlt,0.9375,0.875,1.0,3.0,4.0,2.0,3.0,0.875,0.9375,OrToAlt A from OR TO ALTERNATIVE
TRUNCATION_2PERCENT,EXAMPLE,5,11,AltToOr,0.875,0.9375,1.0,4.0,3.0,3.0,2.0,0.9375,0.875,AltToOr A from ALT TO OR
TRUNCATION_2PERCENT,EXAMPLE,5,12,OrToAlt,0.9375,0.875,1.0,3.0,4.0,2.0,3.0,0.875,0.9375,OrToAlt A from OR TO ALTERNATIVE
TRUNCATION_2PERCENT,EXAMPLE,5,13,AltToOr,0.875,0.9375,1.0,4.0,3.0,3.0,2.0,0.9375,0.875,AltToOr A from ALT TO OR
TRUNCATION_2PERCENT,EXAMPLE,5,14,OrToAlt,0.9375,0.875,1.0,3.0,4.0,2.0,3.0,0.875,0.9375,OrToAlt A from OR TO ALTERNATIVE
TRUNCATION_2PERCENT,EXAMPLE,5,15,AltToOr,0.875,0.9375,1.0,4.0,3.0,3.0,2.0,0.9375,0.875,AltToOr A from ALT TO OR
TRUNCATION_2PERCENT,EXAMPLE,5,16,OrToAnd,0.9375,0.875,3.0,3.0,6.0,2.0,5.0,0.875,0.9375,OrToAnd A from OR TO AND
TRUNCATION_2PERCENT,EXAMPLE,6,1,AndToAlt,0.6875,0.875,3.0,6.0,5.0,0.0,3.0,0.6875,0.6875,AndToAlt Root from AND TO ALT
TRUNCATION_2PERCENT,EXAMPLE,6,2,AndToOr,0.875,0.9375,2.0,5.0,3.0,3.0,5.0,0.6875,0.875,AndToOr A from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,6,3,OrToAndOpt,0.9375,0.875,3.0,3.0,6.0,5.0,4.0,0.875,0.9375,OrToAndOpt A from OR TO AND in OPT
TRUNCATION_2PERCENT,EXAMPLE,6,4,AndToOr,0.875,0.9375,3.0,6.0,3.0,4.0,5.0,0.9375,0.875,AndToOr A from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,6,5,OrToAndOpt,0.9375,0.875,3.0,3.0,6.0,5.0,4.0,0.875,0.9375,OrToAndOpt A from OR TO AND in OPT
TRUNCATION_2PERCENT,EXAMPLE,6,6,AndToOr,0.875,0.9375,3.0,6.0,3.0,4.0,5.0,0.9375,0.875,AndToOr A from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,6,7,OrToAlt,0.9375,0.875,1.0,3.0,4.0,5.0,5.0,0.875,0.9375,OrToAlt A from OR TO ALTERNATIVE
TRUNCATION_2PERCENT,EXAMPLE,6,8,AltToOr,0.875,0.9375,1.0,4.0,3.0,5.0,5.0,0.9375,0.875,AltToOr A from ALT TO OR
TRUNCATION_2PERCENT,EXAMPLE,6,9,OrToAlt,0.9375,0.875,1.0,3.0,4.0,5.0,5.0,0.875,0.9375,OrToAlt A from OR TO ALTERNATIVE
TRUNCATION_2PERCENT,EXAMPLE,6,10,AltToOr,0.875,0.9375,1.0,4.0,3.0,5.0,5.0,0.9375,0.875,AltToOr A from ALT TO OR
TRUNCATION_2PERCENT,EXAMPLE,6,11,OrToAnd,0.9375,0.875,3.0,3.0,6.0,5.0,4.0,0.875,0.9375,OrToAnd A from OR TO AND
TRUNCATION_2PERCENT,EXAMPLE,6,12,AndToOr,0.875,0.9375,3.0,6.0,3.0,4.0,5.0,0.9375,0.875,AndToOr A from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,6,13,OrToAlt,0.9375,0.875,1.0,3.0,4.0,5.0,5.0,0.875,0.9375,OrToAlt A from OR TO ALTERNATIVE
TRUNCATION_2PERCENT,EXAMPLE,6,14,AltToOr,0.875,0.9375,1.0,4.0,3.0,5.0,5.0,0.9375,0.875,AltToOr A from ALT TO OR
TRUNCATION_2PERCENT,EXAMPLE,6,15,OrToAndOpt,0.9375,0.875,3.0,3.0,6.0,5.0,4.0,0.875,0.9375,OrToAndOpt A from OR TO AND in OPT
TRUNCATION_2PERCENT,EXAMPLE,6,16,AndToOr,0.875,0.9375,3.0,6.0,3.0,4.0,5.0,0.9375,0.875,AndToOr A from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,6,17,OrToAnd,0.9375,0.875,3.0,3.0,6.0,5.0,4.0,0.875,0.9375,OrToAnd A from OR TO AND
TRUNCATION_2PERCENT,EXAMPLE,7,1,AndToAlt,0.8125,0.875,2.0,5.0,5.0,0.0,2.0,0.8125,0.8125,AndToAlt Root from AND TO ALT
TRUNCATION_2PERCENT,EXAMPLE,7,2,AndToOr,0.875,0.9375,2.0,5.0,3.0,2.0,4.0,0.8125,0.875,AndToOr A from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,7,3,OrToAndOpt,0.9375,0.875,3.0,3.0,6.0,4.0,3.0,0.875,0.9375,OrToAndOpt A from OR TO AND in OPT
TRUNCATION_2PERCENT,EXAMPLE,7,4,AndToOr,0.875,0.9375,3.0,6.0,3.0,3.0,4.0,0.9375,0.875,AndToOr A from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,7,5,OrToAnd,0.9375,0.875,3.0,3.0,6.0,4.0,3.0,0.875,0.9375,OrToAnd A from OR TO AND
TRUNCATION_2PERCENT,EXAMPLE,7,6,AndToOr,0.875,0.9375,3.0,6.0,3.0,3.0,4.0,0.9375,0.875,AndToOr A from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,7,7,OrToAlt,0.9375,0.875,1.0,3.0,4.0,4.0,4.0,0.875,0.9375,OrToAlt A from OR TO ALTERNATIVE
TRUNCATION_2PERCENT,EXAMPLE,7,8,AltToOr,0.875,0.9375,1.0,4.0,3.0,4.0,4.0,0.9375,0.875,AltToOr A from ALT TO OR
TRUNCATION_2PERCENT,EXAMPLE,7,9,OrToAnd,0.9375,0.875,3.0,3.0,6.0,4.0,3.0,0.875,0.9375,OrToAnd A from OR TO AND
TRUNCATION_2PERCENT,EXAMPLE,7,10,AndToOr,0.875,0.9375,3.0,6.0,3.0,3.0,4.0,0.9375,0.875,AndToOr A from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,7,11,OrToAndOpt,0.9375,0.875,3.0,3.0,6.0,4.0,3.0,0.875,0.9375,OrToAndOpt A from OR TO AND in OPT
TRUNCATION_2PERCENT,EXAMPLE,7,12,AndToOr,0.875,0.9375,3.0,6.0,3.0,3.0,4.0,0.9375,0.875,AndToOr A from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,7,13,OrToAnd,0.9375,0.875,3.0,3.0,6.0,4.0,3.0,0.875,0.9375,OrToAnd A from OR TO AND
TRUNCATION_2PERCENT,EXAMPLE,7,14,AndToOr,0.875,0.9375,3.0,6.0,3.0,3.0,4.0,0.9375,0.875,AndToOr A from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,7,15,OrToAndOpt,0.9375,0.875,3.0,3.0,6.0,4.0,3.0,0.875,0.9375,OrToAndOpt A from OR TO AND in OPT
TRUNCATION_2PERCENT,EXAMPLE,7,16,AndToOr,0.875,0.9375,3.0,6.0,3.0,3.0,4.0,0.9375,0.875,AndToOr A from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,7,17,OrToAlt,0.9375,0.875,1.0,3.0,4.0,4.0,4.0,0.875,0.9375,OrToAlt A from OR TO ALTERNATIVE
TRUNCATION_2PERCENT,EXAMPLE,8,1,AndToAlt,0.5625,0.875,3.0,7.0,6.0,0.0,3.0,0.5625,0.5625,AndToAlt Root from AND TO ALT
TRUNCATION_2PERCENT,EXAMPLE,8,2,AndToOr,0.875,0.9375,3.0,6.0,3.0,3.0,6.0,0.5625,0.875,AndToOr A from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,8,3,OrToAnd,0.9375,0.875,3.0,3.0,6.0,6.0,3.0,0.875,0.9375,OrToAnd A from OR TO AND
TRUNCATION_2PERCENT,EXAMPLE,8,4,AndToOr,0.875,0.9375,3.0,6.0,3.0,3.0,6.0,0.9375,0.875,AndToOr A from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,8,5,OrToAlt,0.9375,0.875,1.0,3.0,4.0,6.0,6.0,0.875,0.9375,OrToAlt A from OR TO ALTERNATIVE
TRUNCATION_2PERCENT,EXAMPLE,8,6,AltToOr,0.875,0.9375,1.0,4.0,3.0,6.0,6.0,0.9375,0.875,AltToOr A from ALT TO OR
TRUNCATION_2PERCENT,EXAMPLE,8,7,OrToAnd,0.9375,0.875,3.0,3.0,6.0,6.0,3.0,0.875,0.9375,OrToAnd A from OR TO AND
TRUNCATION_2PERCENT,EXAMPLE,8,8,AndToOr,0.875,0.9375,3.0,6.0,3.0,3.0,6.0,0.9375,0.875,AndToOr A from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,8,9,OrToAndOpt,0.9375,0.875,3.0,3.0,6.0,6.0,3.0,0.875,0.9375,OrToAndOpt A from OR TO AND in OPT
TRUNCATION_2PERCENT,EXAMPLE,8,10,AndToOr,0.875,0.9375,3.0,6.0,3.0,3.0,6.0,0.9375,0.875,AndToOr A from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,8,11,OrToAnd,0.9375,0.875,3.0,3.0,6.0,6.0,3.0,0.875,0.9375,OrToAnd A from OR TO AND
TRUNCATION_2PERCENT,EXAMPLE,8,12,AndToOr,0.875,0.9375,3.0,6.0,3.0,3.0,6.0,0.9375,0.875,AndToOr A from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,8,13,OrToAlt,0.9375,0.875,1.0,3.0,4.0,6.0,6.0,0.875,0.9375,OrToAlt A from OR TO ALTERNATIVE
TRUNCATION_2PERCENT,EXAMPLE,8,14,AltToOr,0.875,0.9375,1.0,4.0,3.0,6.0,6.0,0.9375,0.875,AltToOr A from ALT TO OR
TRUNCATION_2PERCENT,EXAMPLE,8,15,OrToAndOpt,0.9375,0.875,3.0,3.0,6.0,6.0,3.0,0.875,0.9375,OrToAndOpt A from OR TO AND in OPT
TRUNCATION_2PERCENT,EXAMPLE,8,16,AndToOr,0.875,0.9375,3.0,6.0,3.0,3.0,6.0,0.9375,0.875,AndToOr A from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,8,17,OrToAndOpt,0.9375,0.875,3.0,3.0,6.0,6.0,3.0,0.875,0.9375,OrToAndOpt A from OR TO AND in OPT
TRUNCATION_2PERCENT,EXAMPLE,9,1,AndToAlt,0.8125,0.9375,2.0,3.0,3.0,0.0,2.0,0.8125,0.8125,AndToAlt Root from AND TO ALT
TRUNCATION_2PERCENT,EXAMPLE,9,2,OrToAnd,0.9375,0.875,3.0,3.0,6.0,2.0,5.0,0.8125,0.9375,OrToAnd A from OR TO AND
TRUNCATION_2PERCENT,EXAMPLE,9,3,AndToOr,0.875,0.9375,3.0,6.0,3.0,5.0,2.0,0.9375,0.875,AndToOr A from AND TO OR
TRUNCATION_2PERCENT,EXAMPLE,9,4,OrToAnd,0.9375,0.875,3.0,3.0,6.0,2.0,5.0,0.875,0.9375,OrToAnd A from OR TO AND
TRUNCATION_2PERCENT,EXAMPLE,9,5,AndToOr,0.875,0.9375,3.0,6.0,3.0,5.0,2.0,0.9375,0.875,AndToOr A from AND TO OR
